state	joint	prior	likelihood	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
189600000	-53102.00949852526	-14417.191061375052	-38684.81843715021	1.022703549891843	2024.5718169980535	384.62094302624166	31153.39773130614	13.830945057642724	0.20846836851483558	1.5656571880560837	0.26814328929299897	0.0444211111789718	3.7374118262791685	0.17589821667794084	0.28342897328952527	0.24647394379675872	0.2614896728334423	0.20860741008027123	0.3838281389250478	4.6895528752494224E-4	4.68955287524943E-4	-38684.81843715021	0.0	-14367.220699383293
189700000	-53096.19567425444	-14445.290617049544	-38650.9050572049	0.9926388186799792	2024.6018817292652	384.20428596324444	30773.281081772137	13.832075564871742	0.20508875831750992	1.551869181453008	0.30265361027318066	0.025764645774631594	3.781594337575653	0.13302946660601636	0.28178833529279745	0.24568779081717773	0.25959942332200003	0.21292445056802234	0.3491403451179643	4.8073547849491967E-4	4.8073547849492184E-4	-38650.9050572049	0.0	-14395.310328718999
189800000	-52990.11985158983	-14368.078820232096	-38622.04103135773	0.9929251560119773	2024.6015953919332	381.81546085170277	35876.71685086601	14.222371696270491	0.18936591954460044	1.551869181453008	0.2134513201881726	0.025764645774631594	3.8436976897817026	0.17585124325788426	0.2931310777014999	0.24848670985557098	0.2561378663635399	0.20224434607938674	0.34879126583932174	4.809047103039544E-4	4.80904710303949E-4	-38622.04103135773	0.0	-14312.831207199859
189900000	-53003.84194313278	-14369.24374427956	-38634.598198853215	0.9912547052027828	2024.6032658427423	379.63478925624617	36571.52565058704	14.30550634502454	0.20639788414627933	1.5400016875428946	0.27045814215513375	0.03139909037130908	3.7929239171281774	0.15881927865620538	0.2807834980573585	0.25130404815716245	0.26010792023479135	0.20780453355068518	0.34723411005370663	4.972423353413404E-4	4.972423353413433E-4	-38634.598198853215	0.0	-14312.487775010743
190000000	-52978.71072478542	-14347.026191557963	-38631.68453322746	0.9773613376658626	2024.6171592102794	378.9833906934496	32132.5842668281	14.068617720759551	0.2289314203001208	1.4678845634762283	0.20573063832535088	0.03139909037130908	3.9105566291394362	0.15549765838755397	0.2902499502852669	0.2443474779546331	0.2610139692378809	0.20438860252221658	0.3119371105123676	4.848319806537476E-4	4.848319806537491E-4	-38631.68453322746	0.0	-14295.531501140213
190100000	-52921.746786655116	-14287.834270846975	-38633.91251580814	0.9825944303502013	2024.611926117595	374.04771134725485	30782.311509716776	13.984528366965217	0.1565623007555034	1.4638819468637914	0.257415238712116	0.03139909037130908	3.9293053159287226	0.1614361073685572	0.2956102847365577	0.24726248318755006	0.2593439015691563	0.1977833305067333	0.43159951023616683	4.724589872487609E-4	4.724589872487612E-4	-38633.91251580814	0.0	-14238.018491244691
190200000	-52896.561619336586	-14281.136736239483	-38615.424883097105	1.0054723936026113	2024.5890481543427	371.6996000992075	32454.21417934645	14.134334416756419	0.20767450887579905	1.595903442009888	0.2521263070959065	0.03401234813507459	3.743558354898565	0.16672503898476673	0.29052107440733177	0.2433007833123993	0.2624740160636189	0.2037041262166474	0.3704292294913215	4.982857930077049E-4	4.982857930077024E-4	-38615.424883097105	0.0	-14228.51627841457
190300000	-52905.59998355232	-14269.149817786258	-38636.45016576606	1.0176769866005284	2024.5768435613447	372.11126326680863	31139.620948500004	14.045746149741971	0.20259228474244134	1.595903442009888	0.24659506606443463	0.03401234813507459	3.743558354898565	0.1773385041495963	0.285664244586119	0.24717743865303227	0.259280940363186	0.20787737639766016	0.37633304056752626	4.926127221372525E-4	4.926127221372538E-4	-38636.45016576606	0.0	-14218.173150350629
190400000	-52969.18226245591	-14335.931162804285	-38633.25109965163	1.0095823113901359	2024.584938236555	377.5758706670377	30525.838434671532	13.971753812074919	0.20079909829942472	1.6297419948846923	0.24333238904479096	0.03401234813507459	3.7752404954517353	0.11687367418428236	0.28335319842184165	0.24355291391397746	0.2654187493692258	0.20767513829495252	0.3930016470221608	4.941421863688676E-4	4.941421863688711E-4	-38633.25109965163	0.0	-14285.476951326804
190500000	-52951.056132100464	-14326.443387324513	-38624.61274477595	0.9833154874230378	2024.6112050605223	376.1770617385766	33296.053577863764	14.142781112683842	0.18456475731519256	1.5484800532623935	0.26246023645528205	0.04737221981592996	3.770955816180966	0.18616691697023582	0.2839805151910859	0.2393649039690972	0.2684516437112492	0.20820293712856514	0.38222191205784267	5.0583519182406E-4	5.058351918240615E-4	-38624.61274477595	0.0	-14272.503595927788
190600000	-52987.421677598235	-14392.260295594971	-38595.161382003265	0.9976479628330671	2024.5968725851121	381.14884779071076	34620.75857239051	14.120732527454006	0.19410300664179603	1.4289401154453252	0.23151868272146228	0.060665015355383115	3.900576267510308	0.1841969123257255	0.2869196497663614	0.24453643901718938	0.2594763854440109	0.20906752577243579	0.35046076040791596	4.713649148277217E-4	4.713649148277244E-4	-38595.161382003265	0.0	-14338.691426933754
190700000	-52914.484901903765	-14303.564024877862	-38610.9208770259	0.9875751174065852	2024.6069454305386	373.0676437524342	29323.801771089617	13.861780502249635	0.16444755761024177	1.541618795004543	0.23862278075390742	0.027575110819798358	3.8284378161096786	0.1992979397018316	0.29515332977456354	0.24337321507160467	0.26115150671559845	0.20032194843823084	0.37481543799540684	4.886559789178985E-4	4.886559789178945E-4	-38610.9208770259	0.0	-14254.664801135697
190800000	-52960.05747871217	-14292.73342659595	-38667.32405211622	0.9836120223484273	2024.6109085255969	374.8411501102879	32342.600933048852	14.119578731347247	0.18140277507950534	1.6217194963146806	0.2812172128896806	0.0306002956728608	3.760490378419583	0.12456984162368986	0.28548095652579264	0.245107699106797	0.26541106661370545	0.2040002777537024	0.3802285289666351	4.943925478869005E-4	4.943925478869014E-4	-38667.32405211622	0.0	-14240.415761053584
190900000	-52956.85398841923	-14289.97490244668	-38666.87908597255	1.017398716285125	2024.5771218316602	374.1564647607213	33920.897777352344	14.237336155872535	0.18140277507950534	1.6074224750087005	0.26353006511568305	0.03796391855761685	3.7197495901603124	0.18993117607818233	0.28689296977742784	0.24802680302645924	0.2598917320962986	0.20518849509981177	0.3329337381017579	4.8333509607836905E-4	4.833350960783684E-4	-38666.87908597255	0.0	-14236.66252424787
191000000	-52856.3776818451	-14238.541096233344	-38617.83658561176	1.0176631581518802	2024.5768573897933	369.64904398668966	38620.37459634768	14.496657045697274	0.18140277507950534	1.5744902442684057	0.24955594893010652	0.02660265591051212	3.7807977903778864	0.1871505854335849	0.2874666372806223	0.2535027730346125	0.25646458985833803	0.20256599982642468	0.31750473107566485	5.092123928930189E-4	5.092123928930198E-4	-38617.83658561176	0.0	-14179.051801878479
191100000	-52919.84544735873	-14326.762191205478	-38593.08325615325	0.9887022300897439	2024.6058183178554	378.2786290376687	40271.332334945306	14.505361060830369	0.2333880878245943	1.58190898622138	0.33624427921768973	0.02660265591051212	3.6200625342720985	0.20179345655372619	0.2854582193443449	0.24663506281997294	0.26076742193580243	0.20713929589987717	0.3193478636622463	4.950098807220358E-4	4.950098807220358E-4	-38593.08325615325	0.0	-14266.382429527448
191200000	-52954.43979008241	-14339.067633645805	-38615.372156436606	0.9775387554375276	2024.6169817925077	379.44142762309275	42309.43759675875	14.567919000000558	0.17769424957405638	1.535454908040494	0.2164252791400577	0.025363433805823395	3.850221914056002	0.1948402153835668	0.28639620442579283	0.24991250189338735	0.26004834879592575	0.20364294488489154	0.3446902618222296	4.933512814305588E-4	4.933512814305591E-4	-38615.372156436606	0.0	-14276.635206701081
191300000	-52950.57389752343	-14329.315301581342	-38621.25859594208	0.9939565240109521	2024.6005640239343	376.1079791671192	39394.5343924864	14.489926186214298	0.23357908632474025	1.518979427787691	0.31600759968814357	0.037905690492605434	3.711230237010035	0.18229795869678475	0.28407246682330783	0.23915248355396648	0.26806837030255476	0.20870667932016845	0.3193691901276911	5.046790490634091E-4	5.04679049063409E-4	-38621.25859594208	0.0	-14269.29909171264
191400000	-53040.61680588074	-14415.123536410953	-38625.493269469785	1.0205811820885302	2024.5739393658566	385.615763043981	41487.40168249456	14.444599504577884	0.2015151106046615	1.460043615212141	0.26787358780346315	0.04374133842163678	3.8122093129298427	0.21461703502825494	0.29816022971362305	0.2513835150643586	0.24978160082966525	0.20067465439235066	0.38191985418762914	4.719091576786711E-4	4.7190915767867205E-4	-38625.493269469785	0.0	-14354.420391791546
191500000	-53072.32884474087	-14395.53934796386	-38676.78949677701	0.9783258895171234	2024.616194658428	383.3087204296552	38759.08981226071	14.329685668163775	0.1881164928730406	1.6208383805381608	0.2670981407253504	0.0452229171324558	3.741840095301414	0.13688397342957842	0.28651825431897077	0.25225810484222433	0.257138956384322	0.2040846844544805	0.40082970298109755	4.8563992581269295E-4	4.856399258126922E-4	-38676.78949677701	0.0	-14337.01295224429
191600000	-52961.65803132222	-14301.463254730304	-38660.19477659192	0.9952635679393531	2024.5992569800057	375.9269037191604	38000.31901809931	14.429318739206405	0.16450837759968795	1.6012344788930668	0.23575771620417846	0.03443401967489709	3.7654482105747666	0.198617197053403	0.2844682388929114	0.25158790657148494	0.25187292137712247	0.2120709331584787	0.45041640392082166	5.040151174668594E-4	5.040151174668599E-4	-38660.19477659192	0.0	-14242.654360839198
191700000	-53059.53088128953	-14401.664785434625	-38657.86609585491	1.0144047046609979	2024.5801158432841	383.4176030268345	36295.889392701276	14.223395158464806	0.23532676557867527	1.594476687010852	0.24958949635549413	0.03509699107143223	3.76022271058519	0.12528734939835606	0.2903163594186843	0.2420602604037428	0.25795435464450023	0.2096690255330702	0.34642737745456204	4.987326565064487E-4	4.987326565064463E-4	-38657.86609585491	0.0	-14345.113627703364
191800000	-53098.312243401866	-14437.810958533932	-38660.50128486793	1.019616863894837	2024.5749036840505	386.23272722877994	38624.40500704521	14.220013124229103	0.23532676557867527	1.560928823588764	0.26592837123625895	0.03509699107143223	3.786528127799157	0.11619092072571213	0.2893283081645076	0.24483544539630847	0.25712305038141153	0.2087131960577699	0.331383903169482	4.7764334660438764E-4	4.776433466043925E-4	-38660.50128486793	0.0	-14379.916212023727
191900000	-53042.19842529873	-14411.720311952155	-38630.47811334658	1.0014848396766491	2024.5930357082686	386.006442122944	39415.07683622592	14.307241773500227	0.23532676557867527	1.4856763256992849	0.24107745587899307	0.03509699107143223	3.8537789558829405	0.14904350588867327	0.29051145356075003	0.2437146934384696	0.257268306355834	0.20850554664494392	0.31945114235519706	4.7673581258286834E-4	4.767358125828696E-4	-38630.47811334658	0.0	-14353.075284487959
192000000	-53042.03917389704	-14418.972170546484	-38623.06700335056	0.9824290478853095	2024.61209150006	381.96454140322277	32445.13194490625	13.965298101578508	0.21434020206420504	1.4355231520373102	0.2576508659787415	0.039841532079422384	3.8749358949190373	0.1777083529212827	0.2905988819517926	0.2466734554582166	0.25764453491395234	0.20508312767603595	0.38880766854830706	4.973573771898385E-4	4.973573771898378E-4	-38623.06700335056	0.0	-14366.376259772609
192100000	-52988.69972537469	-14374.171635937237	-38614.52808943745	0.982039954686241	2024.6124805932589	378.4119231233671	28428.69846490561	13.707565310045458	0.19044955617594547	1.5726361797786048	0.2546466917202005	0.0412472846085117	3.7490114516719566	0.19200883604478036	0.28890908279116934	0.251221450456748	0.26290441457861546	0.19696505217346474	0.35955923149355856	4.56027003107888E-4	4.5602700310788766E-4	-38614.52808943745	0.0	-14327.486892552313
192200000	-53072.079306133215	-14451.07867128602	-38621.000634847194	1.0659364076734	2024.5285841402717	384.339497440705	27585.046829061972	13.507937842989904	0.18683049699361914	1.6087131215509545	0.25826575090252685	0.0372242877730099	3.716957506735109	0.19200883604478036	0.2859480325007605	0.24815756641813902	0.26290441457861546	0.20298998650248257	0.33361219632833966	4.8669411653426035E-4	4.866941165342624E-4	-38621.000634847194	0.0	-14404.159195702763
192300000	-53100.141319569215	-14472.657207841392	-38627.48411172783	0.9851404678052053	2024.60938008014	385.62099364884375	23622.78998557494	13.212604861228401	0.2032949220293422	1.609850113185898	0.25826575090252685	0.0372242877730099	3.686523870889169	0.2048410552200535	0.28392286124191485	0.25219292595820764	0.25485619003755255	0.20902802276232244	0.34095218413360606	4.6534164063555413E-4	4.6534164063555424E-4	-38627.48411172783	0.0	-14430.713458747927
192400000	-53173.252481055446	-14507.851796218958	-38665.40068483649	1.0287327474216206	2024.5657878005236	388.26326478069967	24930.412096052576	13.275883902872312	0.17989628351235082	1.6358815411959826	0.2802168175805922	0.029655244939078777	3.6579756921960866	0.2163744205759083	0.2833007624503065	0.24638353226267148	0.26376824595695375	0.20654745933006577	0.31554765784502786	4.684368405854341E-4	4.6843684058543456E-4	-38665.40068483649	0.0	-14464.487947128431
192500000	-53097.12027104093	-14477.2169218108	-38619.903349230124	0.9876833214552685	2024.60683722649	384.8628658232414	24687.08542611222	13.316131495028353	0.21555718181465677	1.6069732148577032	0.31870572860584667	0.029655244939078777	3.658803289948861	0.17030533983385326	0.286381063586465	0.24771778195237346	0.2626623861805761	0.2032387682805829	0.3306818235021076	4.7572920842388003E-4	4.757292084238773E-4	-38619.903349230124	0.0	-14433.79589566375
192600000	-53111.89152928701	-14499.296610880794	-38612.59491840621	1.0339444401851214	2024.56057610776	385.26398723361814	26174.288605711656	13.456252213510489	0.216197014211575	1.6746067775712736	0.22483084536062387	0.044236865095306055	3.669823157927368	0.17030533983385326	0.28419183269148235	0.25693022778476854	0.25541102203173627	0.2034669174920103	0.29546024888664224	4.799849671759649E-4	4.7998496717596126E-4	-38612.59491840621	0.0	-14454.220728456956
192700000	-53179.4257436271	-14594.848947185728	-38584.576796441375	1.0316278198022677	2024.562892728143	396.4202478274338	29651.859022221826	13.457061191501099	0.23416432423949912	1.5959349251819535	0.2855353877220199	0.030333820750339153	3.683726202272335	0.17030533983385326	0.2886641594397903	0.25403455655919666	0.25804993178813806	0.19925135221287243	0.34962440215222096	4.750625175463015E-4	4.7506251754630236E-4	-38584.576796441375	0.0	-14546.267710558104
192800000	-53095.279280641866	-14507.186246206113	-38588.093034435755	1.0596614120236136	2024.5348591359216	387.35148374919015	26332.617325831525	13.461910276521463	0.20016662117658396	1.5845289844291472	0.29063774140464405	0.041063610237834045	3.7477977253872754	0.1358053173645149	0.2862986140676232	0.2440063170474339	0.26020333714873467	0.20949173173620572	0.3732494659924499	4.8515519839971606E-4	4.8515519839971384E-4	-38588.093034435755	0.0	-14461.558875772265
192900000	-53150.60460844298	-14511.758301075128	-38638.84630736786	1.0287211149331488	2024.565799433012	388.68031565298253	31271.330785054426	13.733201205779864	0.15071836045706852	1.5559873146889425	0.29155466001344327	0.034749100809861426	3.8241491541380634	0.14284140989262095	0.2861847751877267	0.24996870792381404	0.26083172269924426	0.20301479418921248	0.30235282997660823	4.8446300381893624E-4	4.844630038189361E-4	-38638.84630736786	0.0	-14461.191519637636
193000000	-53148.43308717566	-14533.276925532924	-38615.156161642735	1.0592804421905218	2024.5352401057546	390.44313469608056	28120.647702002934	13.415806518977426	0.162846302329213	1.6754503040316004	0.26449335443842414	0.01679080214788862	3.735919340758083	0.14449989629479115	0.2861847751877267	0.24470677636523136	0.26172516389069495	0.2073832845563445	0.3225763075415267	4.446575626780802E-4	4.446575626780803E-4	-38615.156161642735	0.0	-14487.27242163475
193100000	-53157.62737248594	-14555.502595946948	-38602.12477653899	1.0004287362067803	2024.5940918117385	393.6354238390929	30859.19674458395	13.618009057812126	0.1795115838131377	1.602411510961823	0.22133723723154428	0.01679080214788862	3.770123514039915	0.20982535180569198	0.2844935261713741	0.24719844210111697	0.2606057363958746	0.20770229533163193	0.36254559757952703	4.6308892248198556E-4	4.630889224819871E-4	-38602.12477653899	0.0	-14506.083759072235
193200000	-53171.337989241816	-14573.005693625091	-38598.332295616725	1.013443191759972	2024.5810773561852	396.40714639334334	32432.62118431912	13.669159056516351	0.23610108102084007	1.51897307628883	0.25570541559410914	0.055153264976395056	3.770123514039915	0.1639436480799112	0.28449336038003803	0.2446972257550269	0.2660970589159938	0.20471235494893883	0.415756809280274	4.417425115824402E-4	4.417425115824395E-4	-38598.332295616725	0.0	-14522.417962521926
193300000	-53048.1342638404	-14426.963640822813	-38621.17062301759	0.9773241740408664	2024.6171963739043	383.6173836874445	30888.40553543105	13.830025380546934	0.20137866291468365	1.5904745537210632	0.2944084451217357	0.02558526629722771	3.7178369949005936	0.17031607704469703	0.28337097936265465	0.2402446744617004	0.27167199122670366	0.20471235494893883	0.29904553510323484	4.969719161171088E-4	4.969719161171061E-4	-38621.17062301759	0.0	-14376.175162141892
193400000	-52974.50245582721	-14368.750493473302	-38605.75196235391	1.0032416749227113	2024.5912788730225	379.91519208318357	31815.25942433145	13.995648405556677	0.20137866291468365	1.5639902016428817	0.3008460947517101	0.02558526629722771	3.7178369949005936	0.1903627794929041	0.2837275787327594	0.24622577301909584	0.26596954899680325	0.20407709925133904	0.33669463620443874	4.966424982262287E-4	4.966424982262301E-4	-38605.75196235391	0.0	-14316.946296195898
193500000	-52956.03156629215	-14380.038394564557	-38575.99317172759	0.9866249250845023	2024.6078956228607	381.27027919316777	32961.01942724669	14.088480727027319	0.23942241213716361	1.6121231257830617	0.23754381682951042	0.02558526629722771	3.758416464016862	0.12690891493617562	0.28872958807796784	0.2455522422235828	0.2616410704471078	0.20407709925133904	0.3612509179196601	4.7891675454142556E-4	4.78916754541429E-4	-38575.99317172759	0.0	-14327.853347028979
193600000	-52972.5223603133	-14377.962212884515	-38594.56014742878	1.037642396262513	2024.5568781516827	378.98641222670057	28826.234027508806	13.752445277213706	0.2020845815490495	1.5702460217109342	0.24852012324229966	0.035926760613277806	3.8163135979482643	0.12690891493617562	0.2850289529115232	0.24630847699726666	0.2653401003977781	0.20332246969342957	0.33253159266878035	4.929711553488611E-4	4.929711553488601E-4	-38594.56014742878	0.0	-14329.448290838629
193700000	-52939.170406693265	-14349.922760099007	-38589.24764659426	1.0799424269485247	2024.5145781209967	375.48611545514046	29688.72415916217	13.92753881375891	0.200435589676733	1.5702460217109342	0.26652070978731157	0.048935304364412686	3.7561341677613895	0.15772820669922014	0.28879000896055584	0.24490590098998033	0.26314766489784913	0.2031564251516122	0.37143701030749104	4.874250888032757E-4	4.8742508880328215E-4	-38589.24764659426	0.0	-14300.711599894681
193800000	-52897.23714078314	-14317.393553306512	-38579.84358747663	1.0471815265723843	2024.5473390213729	376.67656952765066	33916.81285072639	14.14194759669152	0.22333667946868743	1.4507963675365716	0.24545454681396972	0.05140135057945712	3.8331631787268226	0.19584787687449304	0.2931382571619446	0.24429063249108865	0.2625949820338698	0.1999761283130945	0.31373789250839496	4.733958040466927E-4	4.7339580404669217E-4	-38579.84358747663	0.0	-14264.544139832293
193900000	-52936.25422529201	-14342.499027441118	-38593.75519785089	0.988263990722534	2024.6062565572227	379.1493914863874	33965.30726124377	14.137882186879184	0.2235003878692809	1.4204179517241269	0.25223636502388586	0.052185065684648285	3.877313055466861	0.17434717423119817	0.289015270367119	0.24921099916780529	0.25729143150396216	0.204482298961111	0.2924074156436205	4.907956700183259E-4	4.907956700183224E-4	-38593.75519785089	0.0	-14288.868367043224
194000000	-52931.48186108852	-14345.502947180037	-38585.97891390848	0.9792628691035588	2024.6152576788415	376.4078424415251	29766.378057416026	13.878424466754977	0.19717027808194332	1.4587610202584578	0.25613903823118334	0.03763956659096246	3.877313055466861	0.17297704137059308	0.28571289867703115	0.2462600241558559	0.26679998232030483	0.20122709484680554	0.336268692064987	4.7653167812737195E-4	4.7653167812737384E-4	-38585.97891390848	0.0	-14296.766156941869
194100000	-52855.98085569037	-14240.688307075534	-38615.29254861484	1.0287484200667403	2024.5657721278785	370.04637319498	31978.990615551815	14.20012722331285	0.2185865652488364	1.465217826876082	0.24293210620755984	0.03763956659096246	3.839362401486492	0.1962615335900682	0.28685414598856607	0.2391365702947275	0.26797216133916785	0.20603712237753602	0.3292442192204643	5.082261033941464E-4	5.082261033941455E-4	-38615.29254861484	0.0	-14188.068369227458
194200000	-52872.30210360558	-14269.317126071217	-38602.98497753436	1.0002072790494958	2024.5943132688958	372.9444173178189	33465.33224617604	14.201418925897702	0.16310831131056924	1.4860285664936836	0.3367875778110841	0.03763956659096246	3.804598217785069	0.1718377600086329	0.2875765035161217	0.24814195208306	0.26367560532322104	0.20060593907759472	0.38110976759831316	4.8249884764647156E-4	4.824988476464694E-4	-38602.98497753436	0.0	-14216.415449496242
194300000	-52885.048070674755	-14265.362038275684	-38619.68603239907	0.9865169082722932	2024.608003639673	372.92817209285215	35074.07425839468	14.290655138199636	0.23571278370283566	1.5326148472736518	0.2608619711282806	0.03763956659096246	3.7576212015924777	0.17554962971179308	0.2893341613266155	0.24732700739290828	0.25462691056470954	0.2087119207157642	0.4013040536409215	5.023097659925542E-4	5.02309765992554E-4	-38619.68603239907	0.0	-14209.756941285745
194400000	-52944.04760009253	-14344.145394124815	-38599.90220596771	0.985473103058791	2024.6090474448863	379.0439192036776	36680.90467683133	14.263859189853287	0.2408502619565403	1.5429653599396667	0.26205136715005384	0.06851113598148639	3.7250589420309175	0.16056293294133722	0.28859853963098564	0.24693985309298022	0.25858156477755717	0.20588004249847444	0.30269685973747834	4.798259098431021E-4	4.7982590984310274E-4	-38599.90220596771	0.0	-14288.210067095044
194500000	-52982.00220210588	-14321.116095228641	-38660.88610687724	1.0006884654843426	2024.593832082461	377.23495871386365	32894.34790774905	14.092525711440063	0.2158113343297399	1.5312802519677595	0.3230078473239632	0.03601299445055039	3.7284101075286262	0.16547746439936284	0.29045377408955136	0.24527225503757008	0.25462580439020543	0.2096481664826707	0.32775250443022647	4.916438720515273E-4	4.916438720515272E-4	-38660.88610687724	0.0	-14268.475687480784
194600000	-52967.18735227883	-14367.59913924063	-38599.5882130382	1.0376366233939736	2024.5568839245511	382.6983942078937	36537.534657565164	14.337493984550887	0.16287962462241945	1.527916493523617	0.28631066158815976	0.03601299445055039	3.845684811999697	0.14119541381555847	0.2878093616712314	0.2453706918510148	0.2639102993146196	0.2029096471631318	0.3306702321116738	4.8620286158950843E-4	4.8620286158951016E-4	-38599.5882130382	0.0	-14311.467143346232
194700000	-53084.74102283947	-14447.617421623252	-38637.12360121622	1.0200316053380827	2024.574488942607	383.4569155841007	34368.8698113887	14.028279842413824	0.17461073539364289	1.4280913450466546	0.28631066158815976	0.03601299445055039	3.9337788497054365	0.14119541381555847	0.2955984109970892	0.23923532138611445	0.2588076982339329	0.20635856938286107	0.39389099085026436	5.015793364040768E-4	5.015793364040771E-4	-38637.12360121622	0.0	-14392.796651535851
194800000	-52966.458460772694	-14330.164853176813	-38636.29360759588	1.0030794252931954	2024.591441122652	376.433029967625	30919.192740413244	13.929030926447588	0.18619090448271797	1.4375693192390537	0.24017737499442757	0.030488966931394086	3.9598823523430777	0.14569108200933198	0.29102815079282984	0.24980154062004373	0.2609043252149301	0.19826598337219398	0.336747059790238	4.986056909199197E-4	4.986056909199196E-4	-38636.29360759588	0.0	-14279.179801586302
194900000	-52933.27215205707	-14344.434345892514	-38588.837806164556	0.9892404688660384	2024.6052800790792	376.8945798668866	31466.665687932626	14.054430288265609	0.17864652815508675	1.3998131726633367	0.24169484411946895	0.030012123949017953	3.9947051537139853	0.15512817739910761	0.28242933531566955	0.24265135274647612	0.2749997005875887	0.19991961135026332	0.3011948758522173	4.8701065092488134E-4	4.870106509248843E-4	-38588.837806164556	0.0	-14293.546093870327
195000000	-53005.487593097896	-14415.33790757147	-38590.14968552643	0.9830095362752186	2024.61151101167	380.85143524352736	28914.58950385845	13.789545587925286	0.17303611344517067	1.3948684829901372	0.27294725052604996	0.0262366117449934	3.9650621908762766	0.16784935041737575	0.28730732958799704	0.24974843904026026	0.26265414032418916	0.20029009104755127	0.35479391249376147	4.8454892826575393E-4	4.845489282657541E-4	-38590.14968552643	0.0	-14367.096749592843
195100000	-53006.496260105945	-14421.45555828032	-38585.04070182562	1.0003033998227047	2024.5942171481224	381.56183685232133	27191.48817323226	13.599537718340207	0.16866786111269222	1.3916173635208882	0.2687426111476734	0.04710662544411787	3.984154446737168	0.13971109203746432	0.2885442433145518	0.24696751114795293	0.25617807333351267	0.20831017220398038	0.36391356731965924	4.8248469614512E-4	4.824846961451214E-4	-38585.04070182562	0.0	-14375.076168400623
195200000	-53051.15478144577	-14433.364669247965	-38617.79011219781	0.9919946639468566	2024.6025258839984	383.53395970818207	28389.78691629342	13.616155054168905	0.16866786111269222	1.4608750350301414	0.2476299281038195	0.058248548603001105	3.926406320491962	0.13817230665838787	0.2901354595128478	0.24746618049012767	0.26167698354240343	0.20072137645461882	0.3162514899395122	4.932137625727085E-4	4.932137625727101E-4	-38617.79011219781	0.0	-14385.323930574885
195300000	-52959.6139027747	-14353.511201956953	-38606.10270081774	1.0008074411258545	2024.5937131068195	378.02056848349827	26304.38929832876	13.61213762717804	0.16866786111269222	1.4466879528912358	0.25054951084192073	0.058248548603001105	3.926406320491962	0.14943980605919233	0.2909188320057642	0.24843756200258138	0.2609081132238455	0.1997354927678066	0.41549892724641896	4.650477482705325E-4	4.650477482705315E-4	-38606.10270081774	0.0	-14308.635376690998
195400000	-52963.36748175238	-14339.335954605927	-38624.03152714645	0.991152158981258	2024.6033683889639	378.45728384561005	29091.233323228396	13.857413887567816	0.17963803293360017	1.356596127932512	0.21271689687657583	0.027200674360871136	4.053811477481252	0.170036790415192	0.2917006094007012	0.2477955067688963	0.2591885833508199	0.20131530047958032	0.3386311188799532	5.053511649919456E-4	5.053511649919414E-4	-38624.03152714645	0.0	-14289.854390629107
195500000	-53036.01664475519	-14419.65555689119	-38616.361087864	1.042020387662563	2024.5525001602825	381.9932303243182	30335.180387019416	13.786987109383096	0.2139945111736242	1.3155480813540423	0.24390274272594994	0.036285755375735	4.063265258669608	0.12700365070104436	0.2905555631557837	0.2453587618710113	0.25974371656839573	0.20434195840480696	0.3547630764635246	4.888458037148231E-4	4.888458037148266E-4	-38616.361087864	0.0	-14369.742713686617
195600000	-52995.52536063806	-14365.892605385654	-38629.6327552524	0.9854799615386179	2024.6090405864065	381.2127923803417	32461.715656684297	14.027754067181775	0.18190090801607095	1.324899691635723	0.26765347106000037	0.029854077351672233	4.082991045127596	0.11270080680894115	0.2898976708096805	0.243097322447938	0.2639435594645793	0.20306144727779987	0.41640482294325387	4.7343924667930847E-4	4.734392466793083E-4	-38629.6327552524	0.0	-14314.33620137628
195700000	-53004.40410450805	-14399.88850275007	-38604.51560175799	1.0025876692832456	2024.591932878662	381.61709784809403	33612.89379001708	14.022433099436645	0.15787519011954637	1.3374855875869982	0.32479117853737227	0.029854077351672233	3.986562086411047	0.16343187999336786	0.2859742660093129	0.24843682436862433	0.25953720075388154	0.20605170886817886	0.34183143322413084	4.7298529301859093E-4	4.7298529301859283E-4	-38604.51560175799	0.0	-14347.31302861038
195800000	-53079.05476810341	-14475.342915679723	-38603.71185242369	1.027153418054864	2024.5673671298903	388.57301039716725	35744.515420967604	14.036271358977395	0.16616191539780634	1.502221433491872	0.30035358401506884	0.029854077351672233	3.8536877203166906	0.1477212694268939	0.2836326096083492	0.24343027640904058	0.2663277340278479	0.20660937995476	0.3557728913878965	4.8502171100661895E-4	4.850217110066151E-4	-38603.71185242369	0.0	-14420.03375687818
195900000	-53103.13803861145	-14517.39165688644	-38585.746381725	1.0009572183312976	2024.593563329614	392.3819796698625	31161.07429697208	13.743637700554169	0.18851947879868117	1.5090546832724405	0.3016229921470673	0.03357280637067066	3.752272381328314	0.21495765808283046	0.2958933385846497	0.2431762504104815	0.260922780641207	0.2000076303636594	0.3636818124376547	4.898078390438845E-4	4.898078390438856E-4	-38585.746381725	0.0	-14466.56162013659
