# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sat Oct 25 12:50:15 CEST 2025 [seed=1761389413498]
# -overwrite Alignment_101025_skg.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.logPopSize51	skygrid.logPopSize52	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
381400000	-52490.24222994203	-13795.868967583569	-38694.37326235846	0.9784174543701198	2024.616103093575	404.3570959312152	0.7177560473556494	6.569651712417471	7.174931502329528	8.214695310454065	10.14248647915985	9.527553873479503	8.509063651247816	8.458130687868639	8.76485552117431	8.30277007438817	6.488330476544821	5.411379311527789	5.875395288661018	5.148114773087958	6.492884664510392	7.219372472487684	7.686825658574494	7.044397789103456	7.5073255535273935	5.677901513066555	6.86758583214363	5.155813098084341	5.571654911518675	5.383971316740529	4.2776340665188295	3.727969890098041	2.9629253663041544	2.761143684370958	2.5554929679378375	1.6057819015547548	0.8943072861478976	1.3181651038010571	1.166236850420867	1.3652723325676017	0.16658351804161914	0.7306393625961021	0.9265412474473079	-1.4220522867100351	-1.020576347707934	-1.4928683451446627	-2.231568221146803	-4.622114747192618	-6.29759427401707	-7.052795715380807	-7.14996344494545	-7.466049374105173	-7.310435015611561	-9.400573363822486	-8.01698163272553	-7.286083370840879	-6.142016921896563	-5.415032371521137	-3.973934750640094	1.0	0.1855192883487816	1.4505193699338776	0.2473626986618462	0.02086809897789319	3.926196134309133	0.16953440976847076	0.2860457933967827	0.24677446257170726	0.26633949216449165	0.20084025186701604	0.28315197058941316	4.633144141184754E-4	4.633144141184717E-4	-38694.37326235846	0.0	-13793.55262243659
381500000	-52500.255176907376	-13784.563794351778	-38715.6913825556	0.9783932232814134	2024.6161273246637	401.7908366059744	1.6994953618479904	6.816384978509568	6.93883019508498	6.37609724449184	6.343431633528937	5.830506992871613	5.330411242802303	5.596614366670991	5.720236870768253	7.070237670529153	7.0708603088035895	6.645453207026357	6.100209264408906	7.118640700109994	6.6735969996804325	6.324804699042512	7.0356030856591785	7.751152468968993	7.462525518249552	6.008859910443323	6.902865803078807	4.989917268463832	5.287404492582976	5.158900422666432	4.153103693241375	3.760969176460583	3.1263103702895085	2.6695558637803263	2.790921547766081	1.4972946790250696	0.6006762027315616	1.6997608735254175	1.4209166803842397	1.8468703469004017	0.2672603912332469	0.6122050017167971	0.6866157558750007	-0.6270147447286157	-0.11574526763204718	-2.237540378214237	-2.8340144353945513	-3.223527712217174	-4.416846727591557	-4.9187389345605	-6.263132116112193	-6.4605047615229285	-6.0220816080399215	-6.4389798305591945	-6.394220122596455	-6.1918699537335105	-6.102111671743992	-7.029659302481134	-7.0471548560958635	1.0	0.19805706461257008	1.4866590665349597	0.23740389052914598	0.028465594464964657	3.890432931066862	0.15898145279150064	0.2819804227934279	0.24869068358193444	0.26824717421175415	0.20108171941288117	0.34606287521089224	4.629679796048073E-4	4.6296797960480705E-4	-38715.6913825556	0.0	-13781.270935741717
381600000	-52427.25460235041	-13730.988868003296	-38696.265734347115	0.9784869435430468	2024.6160336044022	403.6752226265393	1.180409290043643	6.6724697124103205	6.2120127722426925	8.036816787051126	8.414512826441573	7.170560573480313	7.085237354904381	7.573412449231615	8.328803017941755	9.934670813271005	8.941366802884362	8.207512725554539	7.321673475412981	7.87418384522605	7.240908429613744	8.22029943433109	7.796144219164392	8.623256934692128	6.938888896740984	6.240411457063286	7.548800272721019	5.163666890502256	5.093448051295625	5.0897163209992575	3.983257687368532	3.6371052941179616	3.183040703257264	2.6937093511623895	2.601122036724868	1.7057939769847932	0.5212511275358362	3.284768420696384	1.7782720970603885	0.905610382729397	-0.08811480874705216	-0.1884242078193905	0.5953192124062354	-0.5022469566745452	-1.548503927963861	-2.4380235402535475	-2.434057245339695	-2.056257559032827	-3.0828194737513437	-5.466940225670083	-7.635581349155732	-7.931851025371943	-7.172066932126916	-6.795286393816828	-7.895141161593895	-6.651013207421661	-6.280618904398593	-7.354719633422116	-7.1160356526164845	1.0	0.202540991118614	1.5583613117705002	0.24222658114782503	0.028465594464964657	3.809881069560847	0.15852445193725231	0.2862186416946962	0.2468424152837966	0.2657161816943656	0.20122276132713915	0.33874705018128565	4.5301560833311356E-4	4.5301560833311264E-4	-38696.265734347115	0.0	-13728.370913652145
381700000	-52490.83701865984	-13791.907791284839	-38698.929227375	0.9785906586044916	2024.6159298893408	405.8726150595636	0.3338258466508368	8.89262187646285	10.374578412090033	12.679459998326521	9.726935466483125	9.380008830403778	7.527771530172536	10.540363143088012	8.431013579255408	9.634612607479276	10.65109866024093	11.707607689766355	7.763559447841908	8.547754353883674	9.046825375208412	8.193171021848432	7.941393692300244	8.597326647449147	8.142587430562813	6.224329392063488	6.666140333440531	5.289021830624034	5.16283740509058	5.391848714260697	4.082174340491751	3.667307250011694	3.107549733051802	2.7237370781685484	2.6219301732231037	1.967257675416897	0.5153702037126079	3.1530266245693643	1.5450997992760265	0.778808880739391	0.35711973654266005	-0.6356278685537613	-0.6272900455011041	-1.1539987413137713	-1.5534378532803883	-1.2897872991276074	-1.6035057206072252	-2.7605730215187188	-1.2356006136531057	-3.317785305169714	-6.594940015267918	-7.1737145713303105	-6.812485136524239	-4.946392417797239	-6.557618036790676	-6.507837680886234	-6.82710260994846	-7.940289701997064	-6.907345037667585	1.0	0.17029542517086177	1.5511588190422982	0.29718579739169304	0.03638427438912217	3.738039427127109	0.2069362568789193	0.28393702972240714	0.24928673492826553	0.26711516244916156	0.19966107290016333	0.33170642627020563	4.5751896600181995E-4	4.575189660018199E-4	-38698.929227375	0.0	-13790.440243373314
381800000	-52492.945356983364	-13774.989757081958	-38717.955599901405	0.9788119251571974	2024.615708622788	404.8669872977891	1.6654972314734964	8.7097242467244	10.04675331419115	10.05429910243475	10.718974100422344	10.362489459506548	10.160698122829842	8.369989522538592	8.706993463269963	7.139420968873734	7.9725045255525835	7.081796006431718	6.892404817573977	7.758955440999499	8.649379590985626	9.482901738566774	9.20090601521285	8.472205718664197	7.508246888725843	6.482613779311246	6.398809579847341	5.2750501890102495	5.151075278432182	5.302535965492821	4.026483617630259	3.5974554164742782	3.018486646399718	2.8422838778272954	2.7372910064513793	1.9194356535130326	0.8019508378155554	2.210904525257821	1.9287489008902046	0.7158840108101617	0.5051370437724021	-1.0627464129097979	-0.19496404595812278	-1.334792611951444	-2.2732319771461484	-1.7875278142540614	-2.330734594591267	-2.494009835245383	-1.3986872346498775	-1.873152919071582	-4.073314827590956	-4.715233206048721	-4.930269887906178	-6.5470423806120035	-6.393692732897085	-6.785641328638322	-5.162937186730852	-6.2003317975998815	-6.63092201052342	1.0	0.17029542517086177	1.4634734295822895	0.2832164978223978	0.03638427438912217	3.914597645026791	0.1320327280085411	0.2854575228932288	0.24116178055377424	0.26085864007575554	0.21252205647723893	0.3392392002655957	4.577441243575774E-4	4.577441243575768E-4	-38717.955599901405	0.0	-13771.893520770465
381900000	-52554.40380247994	-13853.884221266482	-38700.519581213455	0.9787638338828711	2024.6157567140624	405.51902556173496	0.8114319435399616	10.446726093972586	10.37527165439335	10.880452020412196	10.317677837559879	10.815789825035605	9.82162957392115	9.607110944427934	9.500480473172075	9.501215860181365	9.183910576179478	10.097606119940215	9.417910596583932	7.989283535499753	6.964136237500573	6.206498255309567	8.300374880080795	7.157346852431753	6.5215994105533985	6.765464512048459	6.568726714266354	5.6259423467644964	5.160604123991793	4.974008681072008	4.23460861979553	3.6298022514198474	3.030779580258498	2.6039317281904273	3.0902544177483615	1.815024804690179	0.45415162157725464	2.1767770581584434	1.609560175486489	2.088897464909109	0.370836362612191	-0.5990916267160052	0.5016678096430952	-0.7752806022030851	0.608919396919954	-0.7436852692030848	-1.3910171484016878	-2.0382611148779555	-1.0366409769928668	-2.865987443087929	-4.840633178738425	-4.462360366084517	-7.026159277707582	-7.0644167168105065	-7.330128288636211	-6.075084164119499	-6.629642729053172	-7.017964971652099	-5.972461836606157	1.0	0.1869509543308239	1.5598764701015062	0.22288861151614414	0.03638427438912217	3.8618669616538663	0.1320327280085411	0.293552749152477	0.23891011267953619	0.2616585225370715	0.20587861563091286	0.29344803778523615	4.76213072166523E-4	4.762130721665216E-4	-38700.519581213455	0.0	-13850.948375094178
382000000	-52360.50564755391	-13658.783709234316	-38701.72193831959	0.9788755332449474	2024.6156450147002	407.27778849220505	0.6880634857858715	6.785996634366772	4.183945447754716	8.567720330454621	9.244802439155114	9.265977226415886	9.317689640902937	8.69442429561396	8.18722625855166	8.839144590355446	9.444206653221695	8.017479937129453	8.147969704615901	9.132927260683047	7.611297367267863	6.784926281160119	6.32892760586394	7.646923695197371	7.399017341899939	7.442288493142625	7.106918443687019	5.495965848276009	5.131172647090484	5.03585282408103	4.205364003019936	3.5746765903174396	3.1274848421310404	2.2956563280615736	3.3483512623880776	1.8888714620413405	0.5051283852007195	1.6096672120611604	1.4349943146058382	1.698579938880678	0.8363552546675402	0.0016086582711860448	-0.5101404556715808	0.5938984988667061	1.143825309062676	-0.36765176522755466	-1.7490297182776398	-2.5997773511105717	-1.171982592129231	-2.293590201077971	-1.7199538873229008	-4.506063027415356	-5.854046549029328	-7.971343281283396	-6.391095710138661	-6.205047954420553	-5.449891498984808	-4.598739997712647	-6.39569548205208	1.0	0.21416858128363409	1.489245880016818	0.2855127098580486	0.031304815235199984	3.836462551733693	0.14330546187261017	0.27950587763134943	0.25111724303025285	0.2664357965738786	0.20294108276451667	0.3752272460310567	4.618913583654213E-4	4.6189135836542265E-4	-38701.72193831959	0.0	-13656.371746428937
382100000	-52415.04504758623	-13690.734402474563	-38724.31064511167	1.0102973559163924	2024.5842231920287	402.62337407559727	0.7689729547099284	7.001016909115189	5.6315258924223315	3.8652756892187248	5.6866957613507845	7.1189679145677465	7.533896849065952	6.834734364571709	6.161067775632908	6.547021166472392	6.4654318432542635	6.820245110489908	9.195033056999177	8.373437744561429	7.967591148697641	7.993946998766741	7.322955752493897	8.046340799151213	7.184873708653743	6.333596861817666	6.472956303840783	5.817327680900549	5.134925369974776	4.963320077513359	4.047524172433188	3.435348276484302	3.0017516735695637	2.3267402646954745	3.603391936090418	1.7499046968657308	0.6258885873178212	1.7374870387205053	3.125652434351648	1.8772236313726673	0.3465390853572259	0.36113829334613506	-1.2369160725770618	-0.8545830726114272	-0.5625993799915755	-0.42015889662534084	-1.8527741598480743	-0.8769936080845725	-1.886648818389321	-0.6155258352916457	-2.965788491553339	-3.6823160104463195	-5.282292385105178	-5.102142342793838	-4.251930668157375	-5.1350133456062865	-2.961706495803991	-1.861139541993368	-3.16014800135308	1.0	0.20711937710103193	1.4568581856590161	0.28981388253515444	0.031304815235199984	3.8483100523361506	0.1665936871334508	0.2891567713420563	0.24380239810988083	0.26560067665695375	0.2014401538911067	0.34132990628787085	4.4822338120781513E-4	4.482233812078157E-4	-38724.31064511167	0.0	-13688.660524203819
382200000	-52371.45687773358	-13668.585018176625	-38702.87185955696	1.1668138978489713	2024.4277066500963	398.3931317653293	1.1298094146467674	9.19316930547101	7.101630289726565	7.7828750122261425	7.0714506982659335	7.677396859577368	7.021795153127891	6.158609572626824	6.25565371037754	6.3957929892757495	7.7185905477478185	6.8346958339552755	7.719605083301078	8.247696144208891	8.541151169188995	7.046289791930318	6.977396504896779	7.251455443672051	6.689026975436749	5.770748070863438	7.560674998268503	5.660632966285182	4.898747587863492	5.232275142824245	4.306369559702408	3.2801767522443432	3.199495599638963	2.531275633326787	3.2372945365604693	1.619580091390093	0.9207599447190853	1.5477738579251619	2.3391590990034605	1.6037195687097003	0.2250843213101434	-0.8736109344233809	-1.2965442820730453	-0.7499892446197299	-0.5285047029529164	-0.655958878222387	-1.0915227239882663	-1.6762407522541143	-2.5544802004610565	-3.887612971951721	-1.4081790471005031	-2.968473280612792	-3.6121080419040412	-4.632525037380326	-4.34504873565401	-4.059982673244555	-4.3155865151234085	-4.164493755190255	-3.0743482135512585	1.0	0.20711937710103193	1.5619831398380983	0.28571300554005474	0.031304815235199984	3.7837015471283184	0.13017811515730027	0.27361048155023054	0.25077045094050415	0.26494807520069885	0.21067099230856412	0.40093880923867486	4.5906571133519787E-4	4.590657113352004E-4	-38702.87185955696	0.0	-13665.714010847878
382300000	-52366.975279174585	-13714.583661041816	-38652.391618132766	1.1300597065687068	2024.4644608413764	395.2592110968154	0.6686177462285547	4.474409259003648	4.958143069554987	3.2171557083227564	4.1583452798727265	4.489634080009667	5.858989662758343	4.980424723486095	6.180843236064415	4.392917067198039	5.691292800815223	5.74759772747093	6.895446098465238	6.891204444753589	8.43585427158673	6.620256094233116	7.074966182369404	7.306511796120482	7.1846284857539295	5.1699859038396845	6.8431809266091665	6.173117724464596	4.659260228968295	5.2118654348268025	4.077337974346149	3.305153952089396	3.3267640099684197	2.352426599475677	2.9599418317875146	2.14886006516321	0.8635429261395914	2.1396795488076807	2.2736643015286657	1.0531314770136218	0.43838361977200935	-0.4953220075034174	-0.4355780142372036	0.15516301255208775	-0.5117941884040773	-1.3033966221336002	-0.9855996295202205	-1.9565388814282356	-3.2125567935211556	-3.573583937179076	-2.969168423578243	-2.5581411556681246	-3.7120509310506122	-3.3190043851254893	-3.3313669025218466	-4.00118138338692	-2.5823239207417	-0.3825324026201846	-0.5003397033865562	1.0	0.20035050549871183	1.559351041152993	0.29470801819923476	0.031304815235199984	3.7841075047565638	0.13017811515730027	0.2814391005877211	0.24659607754025006	0.26494807520069885	0.20701674667132763	0.3501196189977561	4.8567155517922585E-4	4.8567155517922797E-4	-38652.391618132766	0.0	-13711.313940533115
382400000	-52469.038749940075	-13779.095072983415	-38689.94367695666	1.0148111470943466	2024.5797094008508	397.1980149764449	0.7173543656961678	2.763605782941514	3.646796823460001	6.398248621957389	7.462351794744361	6.706366853241308	6.047976124402329	4.925697310397698	4.511349697909861	5.145998902935479	5.283107022930965	5.713250378750776	6.575600764235238	7.7935385735259795	6.896788372555375	8.088340722394298	8.584815291934605	8.00716076702866	6.8884852897322215	5.199065005000463	7.387221335484566	5.6545887246032	4.607710373880861	5.271171279683952	4.112201058016156	3.2744799336508623	3.172506642143215	2.562487458942716	2.5764880797945082	2.109896015837406	1.0895413777596938	1.5867450598206916	1.928347623383456	1.1954660880832602	1.1239986294336601	-0.8487062019361489	1.2847062970688978	1.605984889657562	-0.4680939765608967	-0.2200172982244542	-1.9622374931634916	-2.307898227098157	-3.2729817480199936	-2.80358069592738	-4.624479990051109	-3.3451454565354144	-2.9701658991083653	-2.3172630289392386	-1.6038266549420404	-0.6034218828758893	-1.3455352830800467	-1.5930082587888539	-3.4507578801352983	1.0	0.16014608620136875	1.550061866950985	0.24751906148329927	0.031304815235199984	3.878323601869575	0.13264456825957557	0.2814391005877211	0.2500096648275434	0.2634159852321979	0.2051352493525353	0.3364005917890704	4.817952606348845E-4	4.817952606348844E-4	-38689.94367695666	0.0	-13775.95878235887
382500000	-52393.45703958934	-13725.413472399234	-38668.04356719011	1.0578647667653398	2024.53665578118	395.62711482295026	1.1512788958482938	6.683545244378027	6.531032379085373	7.156517554626068	7.202764392044595	6.764296956615908	5.748195089356157	4.54849106375148	5.236668663143731	5.271768640623273	6.2131850881874255	7.300662505119171	7.191751138638525	7.83677309582038	7.2912622635040725	7.051826334050292	7.356855683383461	7.303672861655272	6.677537526555767	5.420612878935687	6.472014171861616	5.874059952208554	4.632887393165546	5.391705059661692	4.279558799185144	3.1285381397009053	3.3858515061887093	2.415839038626313	3.0509385522374948	1.8657680252302937	1.3414938951559352	2.1326489067633236	1.4074110377360087	1.2755469260996373	1.0371286216406124	-0.5326658905636622	0.9231448052966377	0.963585187397153	1.0110768529812635	-0.318800219873139	-1.5260467239846545	-2.4686518627644314	-3.1406246086657847	-4.860931791162868	-5.08802773367405	-5.433939472414962	-4.2263021582722855	-4.182636003838964	-3.574173512687607	-3.0556391738139332	-1.366894143874636	-1.1891939704578676	-1.1447738485665833	1.0	0.18981566542243747	1.5478822518843678	0.27410675241114013	0.02894886502122488	3.7711199367917816	0.188126528469052	0.27940490353726927	0.2517279316139333	0.25771243394522464	0.21115473090357045	0.3211364972874347	4.542944529511229E-4	4.5429445295112295E-4	-38668.04356719011	0.0	-13722.821141750424
382600000	-52311.16476130813	-13652.647686717126	-38658.517074591	1.0159476558289489	2024.5785728921162	399.69914227133654	1.012684496348487	8.00118704340298	5.158224289601387	5.828419599984666	6.1019344274898435	4.271387283228837	5.440023736819039	4.885547628564063	4.880541328108865	5.861266592765374	7.239153543395801	6.930909578720905	8.487247709152314	7.056425372514959	7.554256054384693	8.493185340443349	7.959658661400683	6.072272352345352	7.7253115546778	5.687773887887234	6.698566413071379	5.824314004226111	4.84226805704214	5.364801698811114	4.5041470765109874	3.168906220748811	3.2166109755260153	2.3613351749950793	2.688084345074571	1.7900222097184297	1.1564562406008523	2.244167672386592	0.8972609275692361	1.0391558422893283	1.151404946624025	-0.91477937774647	0.398915862204452	-0.5939803540865027	0.7497327797267853	-0.36854938356839123	-2.2758388359292483	-2.9150608132998284	-3.5040497217351976	-3.73535423425844	-4.015658415032766	-4.608113369063764	-6.036621516931159	-5.94947298948557	-5.117454908787489	-3.5800941427323583	-2.6668952306808063	-2.187304305422903	-3.8230156438531524	1.0	0.20849651160664384	1.579815873101533	0.24217313119397482	0.03463732874071419	3.7711199367917816	0.16375721856535633	0.28586975217052596	0.2424077854287699	0.2660186153389634	0.20570384706173842	0.3233451471908789	4.7418405329053296E-4	4.7418405329053203E-4	-38658.517074591	0.0	-13649.512187159411
382700000	-52397.763756011045	-13687.24097538887	-38710.522780622174	0.9952229512828622	2024.5992975966624	403.8568854020287	0.7437776510918918	6.250239179303939	6.7133674234532155	6.822131372838874	6.211932717887369	6.936984477946577	5.806034181053942	5.07258092040341	6.3188707594817775	6.739251904221316	7.304225328366931	7.819251362044296	6.698076393595969	8.551539887036798	9.410840177650819	6.775793405201425	7.564739383503461	6.4338877988342205	7.263501570549193	5.768863962829997	6.53079444391471	5.575878070058355	5.0645112657713325	5.250598933343811	4.663990443967657	3.2305878298076784	3.32380149393022	2.337580221235449	2.6892940879041674	1.424755700308694	1.4224057049065562	2.0691069639789066	1.4867556490244798	0.831561353566091	0.6091664173138722	-0.737728418299938	0.4607078647223197	0.7015281092305596	-0.91626371771377	-1.3073682828287996	-2.0809166165090645	-2.4401579442585684	-3.8280138841707223	-4.62553807950109	-4.12718806919024	-5.252039854205678	-5.8188344887722705	-5.92115170550584	-4.6608584501656365	-6.1897387821556	-4.680645772137452	-3.4908205272748685	-2.330805331147739	1.0	0.2041935482013248	1.4170919093950458	0.26301336037958567	0.04369755279106738	3.908246410667624	0.16375721856535633	0.2862825598158385	0.24756184511380297	0.26652240706307584	0.19963318800728042	0.3155774367363348	4.691524516184504E-4	4.6915245161844807E-4	-38710.522780622174	0.0	-13684.621250389864
382800000	-52356.9609005219	-13659.147660287612	-38697.81324023429	0.9928504824704244	2024.6016700654748	403.47735465435665	2.078168233674812	7.790765787560518	6.82800552479457	6.642982942186038	8.192358300736263	7.919721856604168	6.918109973166306	6.4560748271105854	6.255214462739818	6.230438695564262	7.036837730663077	6.842961859693649	7.362895902836993	7.0536800130610215	6.429809114495847	7.829778250639831	6.584078144611761	7.581151817448352	6.504004117847842	5.956854247386209	5.995977620963662	5.696903087419787	5.258143422986539	5.609663287941911	4.376544404538102	3.233597480982491	3.2029049728017793	2.6154101178982	3.186697816616088	1.4486385338894225	1.3547192001869985	1.886317048469187	2.181251552620788	0.7184434302623841	0.695625381869316	-0.8652707170319062	-0.7051330805124526	-0.8345533356603545	-0.9431308468455427	-1.1429608979909187	-2.563585859098552	-2.579880569634992	-2.607776413513861	-2.2024792965231903	-3.672501448791369	-4.365439918460103	-5.518260973763452	-5.9091723995450876	-5.899226138764898	-5.566432600513606	-4.397585135260251	-3.69765652456	-2.869512817858266	1.0	0.21973276537244535	1.4321787130961465	0.22723577397895	0.04771685393211715	3.913090762790096	0.16004513083024918	0.2891130405481892	0.2400832344406566	0.2608409720598378	0.20996275295131409	0.39627003701902175	4.4807509471114505E-4	4.4807509471114765E-4	-38697.81324023429	0.0	-13655.972910612381
382900000	-52391.575094861786	-13666.89666543054	-38724.678429431246	0.9953693001418346	2024.5991512478033	400.92849265655315	1.3740124597364936	7.938387959737638	7.602669182164977	8.594062381168543	8.494704086874679	8.10324901177927	9.03562565112744	8.104848093397505	7.316523808774049	7.7728477001653395	7.55643259133815	7.616785167886192	6.772556686889843	7.131511975923834	6.720223468565837	8.093139266134742	8.346178610237414	7.467035611889052	6.385521384313357	5.806725571627126	6.433186261204119	5.656633873937162	5.152047656631659	5.5514875585683106	4.477173732204397	3.253269622744103	3.3657779314477003	2.4451984697588043	3.1584843398515585	1.45469477064469	1.5299090874935408	1.6449673940613196	1.6659324497070622	0.051075722694647885	0.3256019396708443	-1.4736154185698545	-0.987871704052169	-1.0938405774546545	-0.8954195804245592	-1.772889209940263	-1.2881602243408505	0.35283805072535834	-2.0410607670966225	-1.7443222645601122	-3.4939155587104276	-4.990155491359078	-4.883396699678816	-5.477394992761858	-4.948731654152677	-5.480049606097308	-5.198539317179271	-4.126794462795275	-2.5235320196970723	1.0	0.19777301358938182	1.4569558357251238	0.2827899316764119	0.038108572322491555	3.839748539925548	0.18462410676104657	0.2912929302959782	0.24254803428894317	0.26823820227229817	0.19792083314277825	0.3459420083039225	4.6265696940075133E-4	4.6265696940074954E-4	-38724.678429431246	0.0	-13663.826915718324
383000000	-52242.1574988004	-13503.919663069752	-38738.237835730644	0.979126009976722	2024.6153945379685	404.3429146234291	0.6993101993768872	4.915678964281419	4.9254530796355365	5.605331207876648	5.6910219998909195	6.351754959001186	6.300031896178636	4.459115363320286	6.499165573900841	7.413648271660799	7.769207968399897	7.9784592376765255	8.495406504865327	7.540824337004539	7.227102039906993	8.254100313555972	9.596382129840265	8.252832896283405	7.048841722004514	5.674747503162659	6.921547558138621	5.73992438822371	4.968948785698863	5.565167466374039	4.628664191526005	3.302188932151524	3.2506872517552923	2.3842638259806437	2.5778298031091156	1.2272387902383275	1.2009926833083162	2.662417914530397	1.6147906400319887	-0.13472633384618746	-0.1532942845912079	-1.6921422640163797	-0.5879436962808	-2.2175681121969433	-0.7779229229967537	-1.4273323605016943	-0.7440112273297439	-1.5706551951553926	-1.000892112280518	-2.6029751095468696	-4.327122010036343	-3.391637711442798	-4.437909824236489	-4.6266833419416855	-4.250537201314349	-4.109588061464751	-4.742689995995533	-5.41311896407305	-4.871242556119511	1.0	0.19021696837719684	1.5125569018822251	0.28104707413840535	0.025656530520612304	3.8600397004186813	0.13048282466288244	0.28975409821472564	0.24377704259411573	0.2663522582922661	0.20011660089889025	0.36003206776052543	4.618739562480889E-4	4.618739562480903E-4	-38738.237835730644	0.0	-13501.522440742589
383100000	-52203.76418443127	-13486.886643753494	-38716.87754067777	0.9785810861969043	2024.6159394617482	407.09126480169834	1.0156574981874171	7.2163930236599985	6.051028097313595	7.014547566103816	6.2586773355939815	5.752957513001375	6.985241462765789	6.179910258428422	6.176347829227722	7.2266137221037425	7.826866961258937	7.719776512568136	6.988778306408571	6.957211305002499	7.272301632381426	7.7688680192987	8.08455026721729	7.642360521711188	7.762375751018933	6.250761231214853	6.954508929952675	5.560950458358025	5.024302017963871	5.808773131353499	4.4970645960834235	3.3345009014469937	3.4078238898154396	2.431314498317705	2.36325160200647	1.4793482015535444	1.1097189657836894	2.183154652733481	1.808750201489788	-0.17493536306589424	-0.23068296633884378	-2.1121517951676956	-1.6636393680014716	-2.5346538813729755	-1.2609335428785906	-2.67155750409864	-1.00378795117435	-0.7719519232050611	-1.1550136886873656	-1.7468075277513768	-1.7915504014011423	-3.3480914470101926	-3.857523688664159	-3.0024514729417224	-2.7453632422216065	-4.720102493232342	-5.061246825039854	-3.137629244505049	-4.898778044815039	1.0	0.20575392682389665	1.5451453286197354	0.2531187445866073	0.020475349150283692	3.8157618488387035	0.15974480198077662	0.286365397509555	0.24776040427964777	0.26624458752516544	0.19962961068562957	0.39064346723118776	4.598210662428626E-4	4.5982106624286326E-4	-38716.87754067777	0.0	-13484.11963648669
383200000	-52315.56982369365	-13605.60842947613	-38709.96139421752	0.9786680776883224	2024.6158524702569	405.3212524120483	0.7977066125504128	6.842419436923205	5.821480543233633	5.521383633710446	4.970361973316584	5.182022471523747	4.700235967278488	5.629526891966004	7.749225063444433	7.136045235516243	6.634508655818252	6.257831524880559	6.380151988926631	5.640676259645063	6.674245111814079	8.097876273398386	6.48233988576561	6.686493660954673	6.95626804201429	6.755191633027571	6.1143309157638	5.291397078903625	4.966861800070728	5.825735059769929	4.553626604545064	3.4015287762054975	3.3528921246289887	2.4053416803497596	2.5578334116718247	1.4150127902410026	0.896510393236636	1.7426535277017754	1.7706164791136942	0.29302573741936166	0.3573667892383518	-1.5204804594462875	-2.349538477665869	-3.039506672093085	-1.959512052173542	-1.851373618159113	-2.6581740878964006	-2.9768026366866724	-2.9372754449410303	-2.9186596015782484	-2.055484936203027	-2.612078235255419	-4.049952863117992	-3.12010648353726	-3.5568724906434257	-5.578502207731524	-6.164087816621087	-5.992878296459284	-5.921047257602278	1.0	0.17291333697940406	1.5321337389872998	0.31884846709279413	0.04839380908813318	3.7737773572342155	0.15393329061815678	0.2847675981475183	0.25118384485056067	0.2634691429643333	0.20057941403758547	0.33670342068815146	4.527931753403998E-4	4.527931753404005E-4	-38709.96139421752	0.0	-13603.392342704405
