NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202501;80.4;1;31;;31.7;1;22;12;4;3;1;0;0;;;0;;;;26.1;1;31;;29.8;1;10;24.2;1;25;0;24;0;0;0;25;0;16.9;1;31;;15.0;1;5;18.9;1;31;0;0;0;1;31;0;0;0;9.2;1;13.4;1;10;31;21.5;1;31;20.5;1;31;0;20.3;1;13;23.5;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202502;598.5;1;28;;308.9;1;28;19;12;8;4;3;1;;;0;;;;26.6;1;28;;28.4;1;27;23.9;1;10;0;26;0;0;0;20;0;18.5;1;28;;16.6;1;13;20.7;1;3;0;0;0;0;27;1;0;0;8.1;1;10.7;1;13;28;22.6;1;28;21.5;1;28;0;21.4;1;10;24.0;1;27;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202503;402.7;1;31;;141.4;1;18;16;10;10;3;2;1;;;0;;;;25.9;1;31;;28.9;1;7;21.7;1;18;0;24;0;0;0;24;0;17.8;1;31;;15.6;1;29;20.2;1;2;0;0;0;0;30;1;0;0;8.1;1;11.3;1;7;31;21.8;1;31;20.7;1;31;0;20.1;1;18;24.4;1;2;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202504;77.8;1;30;;42.9;1;9;7;3;2;1;0;0;;;0;;;;25.5;1;30;;26.9;1;12;21.7;1;29;0;25;0;0;0;30;0;17.0;1;30;;14.6;1;1;18.3;1;12;0;0;0;1;30;0;0;0;8.5;1;10.1;1;1;30;21.3;1;30;19.9;1;30;0;19.2;1;29;22.6;1;12;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202505;162.1;1;31;;90.0;1;6;8;5;2;2;1;0;;;0;;;;22.8;1;31;;26.4;1;9;16.4;1;24;0;4;0;0;3;31;0;14.0;1;31;;10.7;1;26;18.4;1;10;0;0;0;20;31;0;0;0;8.8;1;11.6;1;5;31;18.4;1;31;17.3;1;31;0;13.8;1;24;21.8;1;10;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202506;55.1;1;30;;19.0;1;6;5;4;3;0;0;0;;;0;;;;20.8;1;30;;24.1;1;5;17.2;1;14;0;0;0;0;9;30;0;11.8;1;30;;9.2;1;16;15.2;1;27;0;0;4;29;30;0;0;0;9.0;1;12.4;1;5;30;16.3;1;30;14.9;1;30;0;14.0;1;15;19.1;1;27;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202507;75.2;1;31;;38.8;1;1;6;4;3;1;0;0;;;0;;;;19.1;1;31;;21.9;1;8;13.2;1;30;0;0;0;0;17;31;0;10.7;1;31;;7.8;1;20;12.3;1;16;0;0;9;31;31;0;0;0;8.5;1;10.9;1;5;31;14.9;1;31;13.8;1;31;0;11.7;1;2;16.9;1;8;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202508;166.9;1;31;;64.9;1;18;6;5;4;2;2;0;;;0;;;;19.6;1;31;;22.9;1;28;13.7;1;4;0;0;0;0;16;31;0;10.7;1;31;;8.6;1;6;13.7;1;11;0;0;9;31;31;0;0;0;8.9;1;13.1;1;28;31;15.2;1;31;14.0;1;31;0;12.5;1;4;18.0;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202509;23.5;1;30;;17.7;1;21;4;1;1;0;0;0;;;0;;;;20.7;1;30;;24.2;1;30;17.0;1;10;0;0;0;0;9;30;0;11.2;1;30;;9.1;1;23;13.6;1;19;0;0;5;30;30;0;0;0;9.4;1;12.5;1;30;30;15.9;1;30;14.9;1;30;0;14.0;1;10;18.0;1;30;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202510;28.8;1;31;;13.9;1;5;7;2;1;0;0;0;;;0;;;;21.8;1;31;;24.4;1;17;15.6;1;6;0;0;0;0;3;31;0;12.5;1;31;;8.8;1;7;15.1;1;2;0;0;2;30;31;0;0;0;9.3;1;12.2;1;17;31;17.2;1;31;16.3;1;31;0;12.7;1;7;19.2;1;23;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414409;PLAINE DES MAKES_SAPC;-21.199500;55.409167;980;202511;0.0;1;1;;0.0;1;;0;0;0;0;0;0;;;0;;;;22.1;1;1;;22.1;1;1;22.1;1;1;0;0;0;0;0;1;0;12.0;1;1;;12.0;1;1;12.0;1;1;0;0;0;1;1;0;0;0;10.1;1;10.1;1;1;1;17.1;1;1;16.4;1;1;0;17.1;1;1;17.1;1;1;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202401;1376.0;1;31;;223.5;1;25;21;18;16;9;8;7;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202402;269.0;1;29;;80.5;1;22;16;11;6;3;2;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202403;85.5;1;31;;20.0;1;30;12;4;3;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202404;183.0;1;30;;68.0;1;13;8;7;4;3;1;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202405;62.5;1;31;;15.0;1;20;13;6;2;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202406;26.5;1;30;;10.0;1;15;5;1;1;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202407;21.0;9;31;;17.0;9;1;1;1;1;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202408;49.0;9;31;;33.0;1;24;4;3;1;1;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202409;18.0;1;29;;14.5;1;3;2;1;1;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202410;118.5;1;31;;87.5;1;4;7;3;3;1;1;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202411;168.0;1;30;;143.0;1;21;7;2;2;1;1;1;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202412;47.5;1;31;;30.0;1;30;7;3;1;1;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202501;32.8;1;31;;8.0;1;20;9;3;0;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202502;483.8;1;28;;150.0;1;28;15;13;10;4;4;1;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202503;273.7;1;31;;50.5;1;19;13;9;8;4;3;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202504;42.7;1;30;;26.0;1;29;5;2;2;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202505;143.4;1;31;;60.0;1;6;10;5;4;2;1;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202506;40.9;1;30;;15.0;1;22;6;4;1;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202507;;;0;;;;;;;;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97414451;LE TAPAGE - CIRAD;-21.224667;55.444167;863;202510;15.5;1;1;;15.5;1;5;1;1;1;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202401;445.4;1;31;;194.0;1;14;17;13;5;2;2;2;;;0;;;;28.4;1;31;;31.9;1;1;25.7;1;2;0;31;7;0;0;4;0;20.4;1;31;;17.6;1;12;23.8;1;25;0;0;0;0;13;18;0;0;8.1;1;11.7;1;12;31;24.4;1;31;23.6;1;31;9;22.8;1;18;27.7;1;25;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202402;107.7;1;29;;22.3;1;16;12;7;4;0;0;0;;;0;;;;28.3;1;29;;32.4;1;25;25.8;1;2;0;29;2;0;0;5;1;19.0;1;29;;15.8;1;5;21.6;1;26;0;0;0;0;21;10;0;0;9.3;1;12.5;1;25;29;23.6;1;29;22.9;1;29;3;21.5;1;4;26.2;1;25;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202403;125.0;1;31;;27.5;1;6;13;7;6;0;0;0;;;0;;;;28.0;1;31;;30.5;1;3;25.1;1;25;0;31;1;0;0;7;0;18.8;1;31;;15.8;1;2;21.6;1;4;0;0;0;0;25;6;0;0;9.2;1;12.5;1;3;31;23.4;1;31;22.3;1;31;0;21.6;1;27;24.9;1;31;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202404;92.0;1;30;;35.0;1;1;6;5;2;1;0;0;;;0;;;;27.9;1;30;;30.9;1;11;22.9;1;2;0;29;2;0;0;8;0;18.5;1;30;;14.5;1;18;21.1;1;15;0;0;0;1;29;4;0;0;9.4;1;12.1;1;11;30;23.2;1;30;22.0;1;30;0;20.0;1;18;25.0;1;13;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202405;17.0;1;31;;6.6;1;21;3;2;0;0;0;0;;;0;;;;26.4;1;31;;28.7;1;3;21.7;1;21;0;26;0;0;0;19;0;15.6;1;31;;13.0;1;24;18.3;1;2;0;0;0;10;31;0;0;0;10.7;1;13.9;1;18;31;21.0;1;31;19.7;1;31;0;19.1;1;22;23.4;1;3;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202406;56.0;1;30;;28.5;1;15;6;3;2;0;0;0;;;0;;;;24.5;1;30;;27.7;1;14;21.6;1;27;0;13;0;0;0;29;0;14.3;1;30;;10.8;1;30;19.5;1;15;0;0;0;23;30;0;0;0;10.2;1;13.8;1;30;30;19.4;1;30;18.1;1;30;0;16.8;1;29;23.1;1;14;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202407;0.0;2;31;;0.0;1;;0;0;0;0;0;0;;;0;;;;24.2;1;31;;27.2;1;26;21.3;1;4;0;7;0;0;0;30;0;12.9;1;31;;10.9;1;10;14.4;1;2;0;0;0;31;31;0;0;0;11.3;1;15.1;1;8;31;18.6;1;31;17.3;1;31;0;17.0;1;9;20.2;1;26;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202408;3.0;1;31;;3.0;1;31;1;0;0;0;0;0;;;0;;;;24.5;1;31;;27.3;1;12;20.0;1;25;0;12;0;0;1;29;0;12.9;1;31;;10.8;1;6;14.6;1;26;0;0;0;31;31;0;0;0;11.6;1;14.9;1;24;31;18.7;1;31;17.4;1;31;0;16.1;1;25;20.5;1;12;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202409;54.5;1;30;;25.0;1;1;8;3;1;0;0;0;;;0;;;;24.1;1;30;;27.1;1;22;20.9;1;10;0;9;0;0;0;29;0;13.8;1;30;;11.2;1;15;15.9;1;20;0;0;0;28;30;0;0;0;10.3;1;14.0;1;21;30;18.9;1;30;17.9;1;30;0;17.4;1;15;21.2;1;22;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202410;40.6;1;31;;13.7;1;4;7;2;1;0;0;0;;;0;;;;24.9;1;31;;29.1;1;26;21.9;1;7;0;14;0;0;0;27;0;14.7;1;31;;12.0;1;7;17.0;1;28;0;0;0;18;31;0;0;0;10.1;1;13.7;1;8;31;19.8;1;31;18.9;1;31;0;17.0;1;7;22.4;1;27;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202411;46.5;1;30;;11.1;1;22;9;4;1;0;0;0;;;0;;;;26.7;1;30;;31.3;1;23;23.8;1;27;0;25;1;0;0;19;0;16.6;1;30;;14.4;1;1;20.5;1;23;0;0;0;2;29;1;0;0;10.0;1;13.2;1;10;30;21.7;1;30;20.9;1;30;1;19.2;1;1;25.9;1;23;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202412;44.5;1;31;;10.3;1;29;9;4;1;0;0;0;;;0;;;;27.7;1;31;;29.3;1;20;25.4;1;10;0;31;0;0;0;9;0;17.1;1;31;;15.8;1;7;18.6;1;29;0;0;0;0;31;0;0;0;10.6;1;13.0;1;14;31;22.4;1;31;21.6;1;31;0;21.2;1;10;23.9;1;30;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202501;160.0;1;31;;53.2;1;21;13;7;3;2;1;0;;;0;;;;29.4;1;31;;31.8;1;15;25.9;1;4;0;31;12;0;0;3;0;18.6;1;31;;15.9;1;5;20.8;1;11;0;0;0;0;28;3;0;0;10.7;1;13.3;1;6;31;24.0;1;31;22.9;1;31;6;21.5;1;4;25.8;1;30;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202502;509.8;1;28;;320.0;1;28;15;11;6;2;2;1;;;0;;;;29.5;1;28;;33.1;1;5;24.1;1;28;0;27;13;0;0;1;1;20.7;1;28;;19.6;1;13;22.7;1;3;0;0;0;0;5;23;0;0;8.8;1;12.2;1;5;28;25.1;1;28;24.2;1;28;16;22.6;1;28;27.3;1;3;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202503;301.9;1;31;;62.2;1;10;16;12;8;4;2;0;;;0;;;;29.2;1;31;;31.4;1;1;27.2;1;31;0;31;10;0;0;0;0;19.7;1;31;;18.0;1;28;21.8;1;1;0;0;0;0;20;13;0;0;9.5;1;12.1;1;14;31;24.5;1;31;23.4;1;31;10;22.9;1;30;26.6;1;1;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97415516;BOIS DE NEFLES ST-PAUL_SAPC;-20.997500;55.341167;595;202504;49.7;1;30;;15.4;1;18;6;3;3;0;0;0;;;0;;;;28.5;1;30;;30.9;1;9;25.7;1;27;0;30;5;0;0;4;0;18.7;1;30;;17.4;1;5;20.0;1;30;0;0;0;0;30;1;0;0;9.8;1;11.8;1;21;30;23.6;1;30;22.4;1;30;1;22.3;1;26;25.4;1;9;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
