node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,tipLabel
3205,3206,NA,NA,0.00611187416055192,0.547724451867496,0.541612577706944,2025.12341171809,2025.12952359226,NA
5281,5282,NA,NA,0.0051894874088958,0.547785068524956,0.542595581116061,2025.1243947215,2025.12958420891,NA
3709,3714,NA,NA,0.00457115046718481,0.547841400621285,0.5432702501541,2025.12506939054,2025.12964054101,NA
4058,4059,NA,NA,0.0224675695259858,0.547904675697371,0.525437106171385,2025.10723624656,2025.12970381609,NA
4639,4640,NA,NA,0.0222997085157324,0.547912596094309,0.525612887578576,2025.10741202797,2025.12971173648,NA
6049,6050,NA,NA,0.0368109340530951,0.547935896755832,0.511124962702737,2025.09292410309,2025.12973503714,NA
3158,3161,NA,NA,0.00500025011196759,0.547946834949851,0.542946584837884,2025.12474572523,2025.12974597534,NA
5505,5513,NA,NA,0.065055321144843,0.548021620281363,0.48296629913652,2025.06476543952,2025.12982076067,NA
5134,5136,REU.2.2_1,REU.2.2_1,0.0214840152674589,0.548036665001718,0.526552649734259,2025.10835179012,2025.12983580539,NA
4267,4268,REU.4.7_1+REU.4.5_1,REU.4.5_1,0.00249686867362831,0.54847984640928,0.545982977735652,2025.12778211812,2025.1302789868,NA
4143,4144,NA,REU.3.4_1,0.0179642306929902,0.548580853894032,0.530616623201042,2025.11241576359,2025.13037999428,NA
4804,4805,NA,NA,0.00382251513684528,0.54864923453538,0.544826719398535,2025.12662585979,2025.13044837492,NA
5164,5165,NA,REU.4.3_1,0.168440716314895,0.548761029953095,0.3803203136382,2024.96211945403,2025.13056017034,NA
3836,3844,NA,NA,0.0364390491182429,0.548862376697688,0.512423327579445,2025.09422246797,2025.13066151709,NA
4758,4759,NA,REU.2.3_1,0.00669747784598607,0.548906552821207,0.542209074975221,2025.12400821536,2025.13070569321,NA
5254,5262,NA,NA,0.0227298171405864,0.548989342451619,0.526259525311032,2025.1080586657,2025.13078848284,NA
4649,4650,NA,NA,0.0094570141306497,0.549051835053992,0.539594820923342,2025.12139396131,2025.13085097544,NA
4712,4713,NA,NA,0.0393638491205676,0.54911998985827,0.509756140737702,2025.09155528113,2025.13091913025,NA
3182,3183,NA,NA,0.0114782683912996,0.549162589434862,0.537684321043563,2025.11948346143,2025.13096172982,NA
5102,5103,NA,NA,0.0142483117992767,0.549270107338087,0.53502179553881,2025.11682093593,2025.13106924773,NA
4780,4781,NA,NA,0.0336923426155629,0.549279889581544,0.515587546965982,2025.09738668735,2025.13107902997,NA
5802,5803,NA,NA,0.0314699575211972,0.549322782228866,0.517852824707669,2025.0996519651,2025.13112192262,NA
5803,5804,NA,NA,1.10492753815361e-05,0.549333831504248,0.549322782228866,2025.13112192262,2025.13113297189,NA
3157,3169,NA,NA,0.00672656449278242,0.549334117453609,0.542607552960827,2025.12440669335,2025.13113325784,NA
6159,6160,NA,NA,0.0746940430297388,0.549491476640722,0.474797433610984,2025.056596574,2025.13129061703,NA
4368,4369,NA,REU.4.3_1,0.0269752555199464,0.54952901399924,0.522553758479293,2025.10435289887,2025.13132815439,NA
3654,3655,NA,REU.3.3_1,0.0460796380675005,0.549594547440839,0.503514909373339,2025.08531404976,2025.13139368783,NA
3813,3814,NA,REU.4.8_1,0.0539136503626876,0.549599763788865,0.495686113426178,2025.07748525381,2025.13139890418,NA
3559,435,NA,REU.3.1_1,0.125076230453152,0.549707708927291,0.424631478474138,2025.00643061886,2025.13150684931,CHIKV_RUN_S18b50_2025
3865,742,NA,REU.3.1_1,0.107673456981846,0.549707708927291,0.442034251945445,2025.02383339233,2025.13150684931,CHIKV_RUN_S19b22_2025
3214,101,NA,REU.1.3_1,0.0889439075650588,0.549707708927291,0.460763801362232,2025.04256294175,2025.13150684931,CHIKV_RUN_S13b64_2025
6226,3110,REU.4.6_1,REU.4.6_1,0.086675328848721,0.549707708927291,0.46303238007857,2025.04483152047,2025.13150684931,CHIKV_RUN_S18b34_2025
5668,2548,REU.4.3_1,REU.4.6_1,0.06464954765037,0.549707708927291,0.485058161276921,2025.06685730166,2025.13150684931,CHIKV_RUN_S23b06_2025
4849,1730,NA,REU.4.3_1,0.0599107252753006,0.549707708927291,0.48979698365199,2025.07159612404,2025.13150684931,CHIKV_RUN_S18b37_2025
4506,1380,NA,REU.4.3_1,0.0530908491581423,0.549707708927291,0.496616859769148,2025.07841600016,2025.13150684931,CHIKV_RUN_S18b45_2025
4436,1310,NA,REU.4.8_1,0.0507697263427269,0.549707708927291,0.498937982584564,2025.08073712297,2025.13150684931,CHIKV_RUN_S19b14_2025
4047,930,NA,REU.2.3_1,0.0491337557641638,0.549707708927291,0.500573953163127,2025.08237309355,2025.13150684931,CHIKV_RUN_S27b69_2025
5670,2551,NA,REU.4.3_1,0.0445649911331688,0.549707708927291,0.505142717794122,2025.08694185818,2025.13150684931,CHIKV_RUN_S12b91_2025
3185,62,REU.3.1_1,REU.3.1_1,0.0419519864417108,0.549707708927291,0.50775572248558,2025.08955486287,2025.13150684931,CHIKV_RUN_S18b43_2025
5925,2807,REU.3.1_1,REU.3.1_1,0.0371339106072169,0.549707708927291,0.512573798320074,2025.09437293871,2025.13150684931,CHIKV_RUN_S18b46_2025
6169,3055,REU.3.5_1,REU.3.5_1,0.0371251078332324,0.549707708927291,0.512582601094058,2025.09438174148,2025.13150684931,CHIKV_RUN_S13b01_2025
3634,518,NA,REU.4.8_1,0.0354379705342067,0.549707708927291,0.514269738393084,2025.09606887878,2025.13150684931,CHIKV_RUN_S19b13_2025
4496,1377,NA,REU.4.5_1,0.0349314588216251,0.549707708927291,0.514776250105666,2025.09657539049,2025.13150684931,CHIKV_RUN_S18b42_2025
3930,806,NA,REU.4.6_1,0.0338894129270989,0.549707708927291,0.515818296000192,2025.09761743639,2025.13150684931,CHIKV_RUN_S19b08_2025
6119,3001,NA,REU.3.2_1,0.0306354629710905,0.549707708927291,0.5190722459562,2025.10087138634,2025.13150684931,CHIKV_RUN_S19b20_2025
6029,2906,NA,REU.4.1_1,0.030281833020157,0.549707708927291,0.519425875907134,2025.1012250163,2025.13150684931,CHIKV_RUN_S18b36_2025
4371,1247,NA,REU.4.3_1,0.0298493960946768,0.549707708927291,0.519858312832614,2025.10165745322,2025.13150684931,CHIKV_RUN_S17b80_2025
5877,2760,NA,REU.4.3_1,0.0295057461708516,0.549707708927291,0.520201962756439,2025.10200110314,2025.13150684931,CHIKV_RUN_S27b68_2025
5639,2516,NA,REU.2.5_1,0.0278638899248542,0.549707708927291,0.521843819002436,2025.10364295939,2025.13150684931,CHIKV_RUN_S13b08_2025
4107,984,REU.3.4_1,REU.3.4_1,0.0276013533113124,0.549707708927291,0.522106355615978,2025.103905496,2025.13150684931,CHIKV_RUN_S27b58_2025
5882,2766,NA,REU.3.1_1,0.0259988750237525,0.549707708927291,0.523708833903538,2025.10550797429,2025.13150684931,CHIKV_RUN_S22b89_2025
3762,637,NA,REU.4.1_1,0.0253535807899545,0.549707708927291,0.524354128137336,2025.10615326853,2025.13150684931,CHIKV_RUN_S19b34_2025
5071,1947,NA,REU.4.8_1,0.0226510342508113,0.549707708927291,0.527056674676479,2025.10885581506,2025.13150684931,CHIKV_RUN_S18b35_2025
5743,2623,NA,REU.2.4_1,0.0204294242659695,0.549707708927291,0.529278284661321,2025.11107742505,2025.13150684931,CHIKV_RUN_S27b63_2025
4524,1398,NA,REU.4.3_1,0.0193683430876617,0.549707708927291,0.530339365839629,2025.11213850623,2025.13150684931,CHIKV_RUN_S19b28_2025
5336,2213,REU.4.8_1,REU.4.8_1,0.0144654704984321,0.549707708927291,0.535242238428859,2025.11704137882,2025.13150684931,CHIKV_RUN_S18b47_2025
5300,2177,NA,REU.4.4_1,0.0143446224857117,0.549707708927291,0.535363086441579,2025.11716222683,2025.13150684931,CHIKV_RUN_S27b42_2025
4293,1166,NA,REU.4.3_1,0.0142435363831077,0.549707708927291,0.535464172544183,2025.11726331293,2025.13150684931,CHIKV_RUN_S18b01_2025
4072,950,NA,REU.2.4_1,0.0130953564944786,0.549707708927291,0.536612352432812,2025.11841149282,2025.13150684931,CHIKV_RUN_S27b61_2025
6185,3065,NA,REU.4.3_1,0.0127885915605268,0.549707708927291,0.536919117366764,2025.11871825775,2025.13150684931,CHIKV_RUN_S12b83_2025
4910,1791,NA,REU.4.4_1,0.0119041208991864,0.549707708927291,0.537803588028104,2025.11960272842,2025.13150684931,CHIKV_RUN_S27b44_2025
5351,2227,REU.4.3_1,REU.4.3_1,0.0107753540068886,0.549707708927291,0.538932354920402,2025.12073149531,2025.13150684931,CHIKV_RUN_S19b07_2025
5402,2277,REU.3.5_1,REU.3.5_1,0.0104013627990063,0.549707708927291,0.539306346128284,2025.12110548652,2025.13150684931,CHIKV_RUN_S12b94_2025
6018,2897,REU.4.3_1,REU.4.3_1,0.00883585967793221,0.549707708927291,0.540871849249358,2025.12267098964,2025.13150684931,CHIKV_RUN_S19b16_2025
4801,1677,REU.4.3_1,REU.4.3_1,0.00836187037010871,0.549707708927291,0.541345838557182,2025.12314497894,2025.13150684931,CHIKV_RUN_S18b39_2025
5281,2158,NA,REU.4.3_1,0.00711212781123005,0.549707708927291,0.542595581116061,2025.1243947215,2025.13150684931,CHIKV_RUN_S19b18_2025
4543,1415,NA,REU.4.8_1,0.00629054822562869,0.549707708927291,0.543417160701662,2025.12521630109,2025.13150684931,CHIKV_RUN_S18b55_2025
4347,1224,NA,REU.4.8_1,0.00620900936493585,0.549707708927291,0.543498699562355,2025.12529783995,2025.13150684931,CHIKV_RUN_S19b09_2025
4484,1356,NA,REU.4.1_1,0.00445023319583016,0.549707708927291,0.54525747573146,2025.12705661612,2025.13150684931,CHIKV_RUN_S18b56_2025
3570,444,REU.3.1_1,REU.3.1_1,0.00301546940812258,0.549707708927291,0.546692239519168,2025.12849137991,2025.13150684931,CHIKV_RUN_S19b10_2025
3169,44,NA,REU.4.6_1,0.000373591473681545,0.549707708927291,0.549334117453609,2025.13113325784,2025.13150684931,CHIKV_RUN_S19b15_2025
5955,5956,REU.4.6_1,REU.4.6_1,0.015794948353448,0.549716895795183,0.533921947441735,2025.11572108783,2025.13151603618,NA
5789,5795,NA,NA,0.0376253193438483,0.549719474384747,0.512094155040899,2025.09389329543,2025.13151861477,NA
4751,4765,NA,NA,0.135188503168309,0.549793466161367,0.414604962993059,2024.99640410338,2025.13159260655,NA
3436,3437,NA,NA,0.039545242115172,0.549947720248544,0.510402478133372,2025.09220161852,2025.13174686064,NA
3201,3202,NA,NA,0.0268058463011041,0.549981371116556,0.523175524815452,2025.1049746652,2025.1317805115,NA
4016,4017,REU.2.3_1,REU.2.3_1,0.00719283311489116,0.550013915852635,0.542821082737744,2025.12462022313,2025.13181305624,NA
5089,5091,NA,REU.4.3_1,0.0271728858594904,0.550050298135207,0.522877412275717,2025.10467655266,2025.13184943852,NA
4336,4340,NA,NA,0.0429943557223181,0.550237747531057,0.507243391808738,2025.0890425322,2025.13203688792,NA
3487,3488,REU.4.6_1,REU.4.6_1,0.0231655277164462,0.550255705740517,0.527090178024071,2025.10888931841,2025.13205484613,NA
4377,4378,NA,NA,0.064569896425716,0.550392239805968,0.485822343380252,2025.06762148377,2025.13219138019,NA
3814,3815,REU.4.8_1,REU.4.8_1,0.000867914763614586,0.55046767855248,0.549599763788865,2025.13139890418,2025.13226681894,NA
5876,5879,NA,REU.3.2_1,0.0510223987392501,0.55047637122231,0.49945397248306,2025.08125311287,2025.13227551161,NA
3580,3581,REU.3.1_1,REU.4.8_1,0.00719225010863844,0.550499429914699,0.54330717980606,2025.12510632019,2025.1322985703,NA
6034,6035,NA,NA,0.0170074635711036,0.55050340356532,0.533495939994217,2025.11529508038,2025.13230254395,NA
4195,4196,NA,REU.4.3_1,0.0320624024137629,0.550510661788014,0.518448259374251,2025.10024739976,2025.13230980218,NA
5200,5203,NA,NA,0.0039677367669243,0.550529757536598,0.546562020769674,2025.12836116116,2025.13232889792,NA
3276,3283,NA,REU.3.1_1,0.151116584586725,0.550557166029369,0.399440581442645,2024.98123972183,2025.13235630642,NA
5626,5629,NA,NA,0.0220595830682319,0.550597659294369,0.528538076226137,2025.11033721661,2025.13239679968,NA
5192,5195,NA,NA,0.0339554091973664,0.550681532181466,0.5167261229841,2025.09852526337,2025.13248067257,NA
5830,5834,NA,REU.2.3_1,0.10484834159589,0.550716189405427,0.445867847809537,2025.0276669882,2025.13251532979,NA
5160,5161,REU.4.8_1,REU.2.1_1,0.00914557305007313,0.550718342645745,0.541572769595672,2025.12337190998,2025.13251748303,NA
5391,5392,NA,NA,0.0745596275816265,0.550952632653799,0.476393005072172,2025.05819214546,2025.13275177304,NA
3780,3782,NA,REU.2.3_1,0.0782517479819853,0.551029529612818,0.472777781630832,2025.05457692202,2025.13282867,NA
4790,4791,NA,NA,0.0144163872005261,0.551038779282335,0.536622392081809,2025.11842153247,2025.13283791967,NA
5252,5253,NA,NA,0.0676090449031177,0.551062440023399,0.483453395120281,2025.06525253551,2025.13286158041,NA
5939,5940,REU.4.8_1,REU.4.8_1,0.0690239954179299,0.551105189234251,0.482081193816321,2025.0638803342,2025.13290432962,NA
4858,4859,NA,NA,0.0445755769961023,0.551121320135035,0.506545743138933,2025.08834488353,2025.13292046052,NA
5978,5979,NA,NA,0.0447196555076296,0.551221042074208,0.506501386566578,2025.08830052695,2025.13302018246,NA
4010,4011,NA,NA,0.0179865826300311,0.551319192913744,0.533332610283713,2025.11513175067,2025.1331183333,NA
5398,5410,NA,NA,0.0515562687353583,0.551370640497751,0.499814371762393,2025.08161351215,2025.13316978089,NA
5150,5151,NA,NA,0.0100122107344811,0.551403638849729,0.541391428115248,2025.1231905685,2025.13320277924,NA
4093,4094,NA,NA,0.0756426732803709,0.551446905693779,0.475804232413408,2025.0576033728,2025.13324604608,NA
4310,4311,NA,REU.2.3_1,0.0135066809384697,0.551454848371025,0.537948167432555,2025.11974730782,2025.13325398876,NA
5341,5342,NA,REU.4.3_1,0.0618409153307212,0.551597362660682,0.489756447329961,2025.07155558772,2025.13339650305,NA
4721,4722,NA,NA,0.0722652144230125,0.551643296596106,0.479378082173094,2025.06117722256,2025.13344243698,NA
4924,4925,NA,REU.4.3_1,0.00535844819857134,0.551664972988046,0.546306524789474,2025.12810566518,2025.13346411338,NA
5790,5791,NA,NA,0.0219938932486228,0.55184517599754,0.529851282748917,2025.11165042314,2025.13364431639,NA
6042,6043,NA,NA,0.0453498612693873,0.551888747725799,0.506538886456412,2025.08833802684,2025.13368788811,NA
6093,6094,NA,NA,0.0154653565749873,0.552011192504168,0.536545835929181,2025.11834497632,2025.13381033289,NA
4689,4692,NA,NA,0.0166244192009727,0.552024725302136,0.535400306101164,2025.11719944649,2025.13382386569,NA
6070,6071,NA,NA,0.00579864039579814,0.552055840393924,0.546257199998126,2025.12805634039,2025.13385498078,NA
5374,5375,NA,REU.2.3_1,0.0773954521124031,0.552123760352872,0.474728308240469,2025.05652744863,2025.13392290074,NA
4636,4637,NA,NA,0.0308029819876431,0.552130363238978,0.521327381251335,2025.10312652164,2025.13392950363,NA
4032,4035,REU.2.3_1,REU.2.1_1,0.00596132421373841,0.552223701807329,0.546262377593591,2025.12806151798,2025.1340228422,NA
6003,6021,NA,REU.4.3_1,0.243046741142805,0.552228168837992,0.309181427695187,2024.89098056808,2025.13402730923,NA
5513,5514,NA,NA,0.00421140723067026,0.552233027512033,0.548021620281363,2025.12982076067,2025.1340321679,NA
5254,5255,NA,NA,0.0259966450399767,0.552256170351009,0.526259525311032,2025.1080586657,2025.13405531074,NA
4268,4269,REU.4.5_1,REU.4.5_1,0.00385482526771874,0.552334671676999,0.54847984640928,2025.1302789868,2025.13413381206,NA
5242,5243,NA,NA,0.0342998879881493,0.552373913679032,0.518074025690882,2025.09987316608,2025.13417305407,NA
3607,482,NA,REU.2.3_1,0.106923735951408,0.552447434954875,0.445523699003467,2025.02732283939,2025.13424657534,CHIKV_RUN_S27b73_2025
4493,1368,NA,REU.4.8_1,0.0858889778664128,0.552447434954875,0.466558457088463,2025.04835759748,2025.13424657534,CHIKV_RUN_S23b55_2025
4563,1437,NA,REU.4.8_1,0.0826847670698007,0.552447434954875,0.469762667885075,2025.05156180827,2025.13424657534,CHIKV_RUN_S19b21_2025
5189,2076,NA,REU.2.3_1,0.0687047815686751,0.552447434954875,0.4837426533862,2025.06554179377,2025.13424657534,CHIKV_RUN_S27b55_2025
6127,3021,NA,REU.3.4_1,0.0624186367220807,0.552447434954875,0.490028798232795,2025.07182793862,2025.13424657534,CHIKV_RUN_S19b36_2025
3813,694,NA,REU.3.4_1,0.0567613215286977,0.552447434954875,0.495686113426178,2025.07748525381,2025.13424657534,CHIKV_RUN_S13b04_2025
4494,1366,NA,REU.4.3_1,0.0526237112188933,0.552447434954875,0.499823723735982,2025.08162286412,2025.13424657534,CHIKV_RUN_S23b50_2025
3425,303,NA,REU.3.1_1,0.0466441520815505,0.552447434954875,0.505803282873325,2025.08760242326,2025.13424657534,CHIKV_RUN_S23b49_2025
4476,1349,REU.4.8_1,REU.4.8_1,0.0444408113154664,0.552447434954875,0.508006623639409,2025.08980576403,2025.13424657534,CHIKV_RUN_S23b43_2025
5290,2172,NA,REU.2.3_1,0.0443103700438868,0.552447434954875,0.508137064910989,2025.0899362053,2025.13424657534,CHIKV_RUN_S23b15_2025
3690,567,REU.4.6_1,REU.4.6_1,0.043934579216621,0.552447434954875,0.508512855738254,2025.09031199613,2025.13424657534,CHIKV_RUN_S17b78_2025
4864,1743,NA,REU.4.3_1,0.0412298990856456,0.552447434954875,0.51121753586923,2025.09301667626,2025.13424657534,CHIKV_RUN_S23b46_2025
6039,2917,NA,REU.4.1_1,0.0411126435932755,0.552447434954875,0.5113347913616,2025.09313393175,2025.13424657534,CHIKV_RUN_S23b44_2025
5416,2298,NA,REU.3.1_1,0.0358887383447118,0.552447434954875,0.516558696610164,2025.098357837,2025.13424657534,CHIKV_RUN_S22b88_2025
5888,2770,REU.3.1_1,REU.3.1_1,0.035829746722732,0.552447434954875,0.516617688232143,2025.09841682862,2025.13424657534,CHIKV_RUN_S27b32_2025
5888,2771,REU.3.1_1,REU.3.1_1,0.035829746722732,0.552447434954875,0.516617688232143,2025.09841682862,2025.13424657534,CHIKV_RUN_S13b09_2025
4920,1796,NA,REU.4.3_1,0.0340376971137784,0.552447434954875,0.518409737841097,2025.10020887823,2025.13424657534,CHIKV_RUN_S17b81_2025
4195,1074,NA,REU.4.3_1,0.0339991755806246,0.552447434954875,0.518448259374251,2025.10024739976,2025.13424657534,CHIKV_RUN_S18b63_2025
3721,601,NA,REU.3.3_1,0.0320012853855872,0.552447434954875,0.520446149569288,2025.10224528996,2025.13424657534,CHIKV_RUN_S19b19_2025
4522,1396,NA,REU.4.3_1,0.0303777247596599,0.552447434954875,0.522069710195215,2025.10386885058,2025.13424657534,CHIKV_RUN_S19b26_2025
5247,2127,NA,REU.4.8_1,0.0296552716708753,0.552447434954875,0.522792163284,2025.10459130367,2025.13424657534,CHIKV_RUN_S18b44_2025
5900,2781,NA,REU.4.8_1,0.0256133147727866,0.552447434954875,0.526834120182089,2025.10863326057,2025.13424657534,CHIKV_RUN_S23b36_2025
3264,146,NA,REU.4.6_1,0.0231636040553478,0.552447434954875,0.529283830899528,2025.11108297129,2025.13424657534,CHIKV_RUN_S13b11_2025
3459,337,NA,REU.3.1_1,0.0231247691871528,0.552447434954875,0.529322665767723,2025.11112180616,2025.13424657534,CHIKV_RUN_S19b38_2025
4005,884,NA,REU.2.4_1,0.0222150024950504,0.552447434954875,0.530232432459825,2025.11203157285,2025.13424657534,CHIKV_RUN_S13b03_2025
3830,707,NA,REU.4.3_1,0.0189793360316211,0.552447434954875,0.533468098923254,2025.11526723931,2025.13424657534,CHIKV_RUN_S19b23_2025
5335,2211,REU.4.8_1,REU.4.8_1,0.0188508573668493,0.552447434954875,0.533596577588026,2025.11539571798,2025.13424657534,CHIKV_RUN_S23b51_2025
5020,1901,NA,REU.4.8_1,0.015130603224129,0.552447434954875,0.537316831730746,2025.11911597212,2025.13424657534,CHIKV_RUN_S23b52_2025
3472,347,REU.3.1_1+REU.2.3_1,REU.3.3_1,0.0141598333094426,0.552447434954875,0.538287601645433,2025.12008674203,2025.13424657534,CHIKV_RUN_S18b38_2025
4934,1812,NA,REU.3.2_1,0.0135085753084329,0.552447434954875,0.538938859646443,2025.12073800003,2025.13424657534,CHIKV_RUN_S19b39_2025
4133,1011,NA,REU.3.4_1,0.0130366672525867,0.552447434954875,0.539410767702289,2025.12120990809,2025.13424657534,CHIKV_RUN_S19b37_2025
4905,1784,NA,REU.4.3_1,0.0123106195842976,0.552447434954875,0.540136815370578,2025.12193595576,2025.13424657534,CHIKV_RUN_S23b47_2025
3205,81,NA,REU.2.4_1,0.010834857247931,0.552447434954875,0.541612577706944,2025.12341171809,2025.13424657534,CHIKV_RUN_S19b30_2025
4123,1004,REU.4.6_1,REU.4.6_1,0.00966186439902195,0.552447434954875,0.542785570555853,2025.12458471094,2025.13424657534,CHIKV_RUN_S19b17_2025
4543,1416,NA,REU.2.4_1,0.00903027425321346,0.552447434954875,0.543417160701662,2025.12521630109,2025.13424657534,CHIKV_RUN_S19b32_2025
4941,1817,NA,REU.4.3_1,0.007121909434887,0.552447434954875,0.545325525519988,2025.12712466591,2025.13424657534,CHIKV_RUN_S19b06_2025
5074,1953,NA,REU.4.3_1,0.00684492521358959,0.552447434954875,0.545602509741286,2025.12740165013,2025.13424657534,CHIKV_RUN_S13b13_2025
5250,2129,REU.4.4_1,REU.4.4_1,0.00628651629363375,0.552447434954875,0.546160918661242,2025.12796005905,2025.13424657534,CHIKV_RUN_S19b35_2025
3752,628,NA,REU.4.6_1,0.0059171692484552,0.552447434954875,0.54653026570642,2025.12832940609,2025.13424657534,CHIKV_RUN_S18b33_2025
4980,1855,REU.4.8_1,REU.4.8_1,0.00561494367094162,0.552447434954875,0.546832491283934,2025.12863163167,2025.13424657534,CHIKV_RUN_S13b06_2025
3298,168,NA,REU.4.6_1,0.00539918109481352,0.552447434954875,0.547048253860062,2025.12884739425,2025.13424657534,CHIKV_RUN_S19b11_2025
6050,2930,NA,REU.4.4_1,0.0045115381990436,0.552447434954875,0.547935896755832,2025.12973503714,2025.13424657534,CHIKV_RUN_S19b29_2025
5342,2219,REU.4.3_1,REU.4.3_1,0.000850072294193316,0.552447434954875,0.551597362660682,2025.13339650305,2025.13424657534,CHIKV_RUN_S18b64_2025
3304,3306,NA,NA,0.0215615565547415,0.552511331444224,0.530949774889483,2025.11274891528,2025.13431047183,NA
4511,4512,NA,NA,0.0499848463367357,0.552517562634336,0.502532716297601,2025.08433185669,2025.13431670302,NA
4196,4197,REU.4.3_1,REU.4.3_1,0.00204543277445179,0.552556094562465,0.550510661788014,2025.13230980218,2025.13435523495,NA
4066,4067,NA,NA,0.0171406574044936,0.552648085541334,0.53550742813684,2025.11730656852,2025.13444722593,NA
3371,3373,NA,NA,0.0648911269243183,0.552707756255833,0.487816629331515,2025.06961576972,2025.13450689664,NA
3932,3943,NA,NA,0.110055949786751,0.552711513600044,0.442655563813293,2025.0244547042,2025.13451065399,NA
4014,4026,NA,NA,0.0555286012945445,0.55272497300654,0.497196371711995,2025.0789955121,2025.13452411339,NA
5847,5849,NA,NA,0.0267727503488565,0.55293779207943,0.526165041730574,2025.10796418212,2025.13473693247,NA
3233,3234,NA,REU.3.1_1,0.189020502010746,0.552959228980984,0.363938726970239,2024.94573786736,2025.13475836937,NA
3161,3167,NA,NA,0.00503180345363663,0.552978638403488,0.547946834949851,2025.12974597534,2025.13477777879,NA
4585,4586,NA,NA,0.0589918344990117,0.552988333169347,0.493996498670336,2025.07579563906,2025.13478747356,NA
5030,5031,NA,REU.3.5_1,0.11104101629456,0.553092609332882,0.442051593038322,2025.02385073343,2025.13489174972,NA
4814,4817,NA,NA,0.0114377603290674,0.553100049389738,0.541662289060671,2025.12346142945,2025.13489918978,NA
5591,5592,NA,NA,0.046189145747768,0.553208747861265,0.507019602113497,2025.0888187425,2025.13500788825,NA
6098,6099,NA,NA,0.0081479608306273,0.553237823093744,0.545089862263116,2025.12688900265,2025.13503696348,NA
5931,5932,REU.4.3_1,REU.4.8_1,0.0613169362227001,0.553270301926787,0.491953365704087,2025.07375250609,2025.13506944231,NA
5974,5975,REU.4.8_1,REU.2.3_1,0.00946773865793327,0.55329406271475,0.543826324056817,2025.12562546444,2025.1350932031,NA
4219,4220,NA,NA,0.00683905615584446,0.553306177356736,0.546467121200892,2025.12826626159,2025.13510531774,NA
5109,5110,NA,NA,0.0478264689105461,0.553355269570659,0.505528800660112,2025.08732794105,2025.13515440996,NA
5266,5267,NA,NA,0.00899041583908011,0.553551125536577,0.544560709697496,2025.12635985009,2025.13535026592,NA
6189,6190,REU.4.6_1,REU.4.6_1,0.0272192598775965,0.553590148651498,0.526370888773902,2025.10817002916,2025.13538928904,NA
4112,4113,NA,NA,0.0286886249841177,0.553649284954401,0.524960659970283,2025.10675980036,2025.13544842534,NA
5615,5617,NA,NA,0.0158223924401242,0.553656807547662,0.537834415107538,2025.1196335555,2025.13545594794,NA
4671,4672,NA,NA,0.0343212763862398,0.553744648785669,0.519423372399429,2025.10122251279,2025.13554378917,NA
5953,5954,REU.4.6_1,REU.4.6_1,0.0484258907820362,0.553829832163057,0.505403941381021,2025.08720308177,2025.13562897255,NA
3437,3441,NA,NA,0.00399052140274891,0.553938241651292,0.549947720248544,2025.13174686064,2025.13573738204,NA
4459,4475,NA,REU.4.8_1,0.0605455087190335,0.553939272793959,0.493393764074926,2025.07519290446,2025.13573841318,NA
3161,3162,NA,NA,0.00601070508888613,0.553957540038737,0.547946834949851,2025.12974597534,2025.13575668043,NA
5542,5545,NA,NA,0.0580668247865272,0.554079087441412,0.496012262654884,2025.07781140304,2025.13587822783,NA
3793,3794,NA,NA,0.00854598084357416,0.554149544365812,0.545603563522237,2025.12740270391,2025.13594868475,NA
3526,3532,NA,NA,0.07161163293153,0.554366313630585,0.482754680699054,2025.06455382109,2025.13616545402,NA
3413,3414,NA,NA,0.0309549185534521,0.554460320882369,0.523505402328917,2025.10530454272,2025.13625946127,NA
5776,5778,NA,REU.2.3_1,0.0227913157310182,0.554565704088109,0.531774388357091,2025.11357352874,2025.13636484448,NA
4253,4254,NA,REU.4.7_1,0.0531491159108128,0.554576634091182,0.501427518180369,2025.08322665857,2025.13637577448,NA
5438,5439,NA,NA,0.0313892287178836,0.554641303514429,0.523252074796546,2025.10505121518,2025.1364404439,NA
3517,3519,NA,NA,0.0355572307751696,0.554642050681977,0.519084819906807,2025.10088396029,2025.13644119107,NA
5536,5537,NA,REU.4.3_1,0.022993864445138,0.554684536524981,0.531690672079843,2025.11348981247,2025.13648367691,NA
3952,3957,NA,NA,0.0355914392637677,0.554709051743841,0.519117612480073,2025.10091675287,2025.13650819213,NA
5472,5473,NA,NA,0.0720168810857541,0.55476932302507,0.482752441939316,2025.06455158233,2025.13656846341,NA
3837,3838,NA,REU.3.4_1,0.0372698512813641,0.554841061944349,0.517571210662985,2025.09937035105,2025.13664020233,NA
6053,6054,NA,NA,0.0596971021945749,0.554898953012914,0.495201850818339,2025.07700099121,2025.1366980934,NA
3299,3300,NA,NA,0.0440185870862395,0.554909377169012,0.510890790082773,2025.09268993047,2025.13670851756,NA
5710,5711,REU.4.3_1,NA,0.0158761457399889,0.554911746760683,0.539035601020694,2025.12083474141,2025.13671088715,NA
5711,5712,NA,REU.4.3_1,0.000111827061935243,0.555023573822619,0.554911746760683,2025.13671088715,2025.13682271421,NA
5804,5807,NA,NA,0.00579359254567913,0.555127424049927,0.549333831504248,2025.13113297189,2025.13692656444,NA
