# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Wed Nov 05 06:31:30 CET 2025 [seed=1762319691986]
# -beagle_gpu -beagle_double -beagle_order 1 -overwrite Alignment_101025_glm.xml
state	location.coefficients1	location.coefficients2	location.coefficients3	location.coefficients4	location.coefficients5	location.coefficients6	location.coefficients7	location.coefficients8	location.coefIndicators1	location.coefIndicators2	location.coefIndicators3	location.coefIndicators4	location.coefIndicators5	location.coefIndicators6	location.coefIndicators7	location.coefIndicators8	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8
15000000	0.5410375109369618	1.0564366768705062	-0.4886818175969897	-0.4768499494102966	-0.200645819964663	0.7274469639386127	-0.2981141146240021	0.12986523330077826	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5410375109369618	1.0564366768705062	-0.4886818175969897	-0.0	-0.200645819964663	0.0	-0.2981141146240021	0.12986523330077826
15100000	0.5459145238813801	1.0088590228402528	-0.5128484044974709	2.6821474190154975	-0.1869330338960554	1.993193464211327	-0.2799417233344547	0.1120189225131662	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5459145238813801	1.0088590228402528	-0.5128484044974709	0.0	-0.1869330338960554	0.0	-0.2799417233344547	0.1120189225131662
15200000	0.48845412850316333	1.0008706826526512	-0.5282446388668925	-0.2317372664326497	-0.20348247012310572	-2.105496049387615	-0.40703261416869024	0.08080070214335644	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.48845412850316333	1.0008706826526512	-0.5282446388668925	-0.0	-0.20348247012310572	-0.0	-0.40703261416869024	0.08080070214335644
15300000	0.5589352332370184	0.9836367084817498	-0.520436745027828	0.07399866924958709	-0.2828313262584127	-3.728603945756037	-0.20368151710848575	0.08739133488677754	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5589352332370184	0.9836367084817498	-0.520436745027828	0.0	-0.2828313262584127	-0.0	-0.20368151710848575	0.08739133488677754
15400000	0.5079873923805996	0.9971426414887825	-0.48367135425397717	0.9533961391802828	-0.17193418455328677	0.6865439937675188	-0.3486802904034646	1.4340597741414296	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5079873923805996	0.9971426414887825	-0.48367135425397717	0.0	-0.17193418455328677	0.0	-0.3486802904034646	0.0
15500000	0.34401825214932047	0.9040329408710852	-0.42895165271014113	0.38410102401087826	-0.2215934758930249	1.0368586408067562	-0.34871498144771146	0.1713744585065936	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.34401825214932047	0.9040329408710852	-0.42895165271014113	0.38410102401087826	-0.2215934758930249	0.0	-0.34871498144771146	0.1713744585065936
15600000	0.33695826985469846	0.8136384479158344	-0.3823523403218859	0.43293227773455134	-0.2968437570251714	-0.8417642504104351	-0.31620885231629436	0.16770933579212452	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.33695826985469846	0.8136384479158344	-0.3823523403218859	0.43293227773455134	-0.2968437570251714	-0.0	-0.31620885231629436	0.16770933579212452
15700000	0.34904539491255543	0.8431236530108702	-0.3106147780823168	0.45162973632108555	-0.27753385442884043	1.0236939908671354	-0.32378055989583276	0.12112241685412009	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.34904539491255543	0.8431236530108702	-0.3106147780823168	0.45162973632108555	-0.27753385442884043	0.0	-0.32378055989583276	0.12112241685412009
15800000	0.516152870077647	0.9548803296312613	-0.4729402108447023	-1.9874573841172196	-0.25304389177448555	-0.5189901850001496	-0.344089103046423	0.3190574515196696	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.516152870077647	0.9548803296312613	-0.4729402108447023	-0.0	-0.25304389177448555	-0.0	-0.344089103046423	0.0
15900000	0.4426521927915534	0.9442156841828714	-0.3765602825390744	0.3258451111780309	-0.20072938483057468	-0.7812631908402554	-0.29146091480644354	0.11414056013947206	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4426521927915534	0.9442156841828714	-0.3765602825390744	0.3258451111780309	-0.20072938483057468	-0.0	-0.29146091480644354	0.11414056013947206
16000000	0.5379377892217245	0.9902229890908043	-0.5341858134525198	2.1692966562948173	-0.2275221544080077	2.8958112159972833	-0.31180625875242096	-1.185457705785831	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5379377892217245	0.9902229890908043	-0.5341858134525198	0.0	-0.2275221544080077	0.0	-0.31180625875242096	-0.0
16100000	0.3535748774509167	0.8088180651570644	-0.3247272483129293	0.5105459235745519	-0.29187060925852315	-0.04431305134001269	-0.312302960388075	0.15079919753248694	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3535748774509167	0.8088180651570644	-0.3247272483129293	0.5105459235745519	-0.29187060925852315	-0.0	-0.312302960388075	0.15079919753248694
16200000	0.5613404701504872	1.0660167014751505	-0.5600496010645175	0.2352198265221217	-0.21870934444311843	0.9584857907732877	-0.26053597958564956	0.1586171881762147	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5613404701504872	1.0660167014751505	-0.5600496010645175	0.0	-0.21870934444311843	0.0	-0.26053597958564956	0.1586171881762147
16300000	0.5034006288105479	0.9586674405157627	-0.4651488197080334	0.21561988850701785	-0.18526209209181727	0.331686666502322	-0.35045093436821473	0.10654074387886459	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5034006288105479	0.9586674405157627	-0.4651488197080334	0.21561988850701785	-0.18526209209181727	0.0	-0.35045093436821473	0.10654074387886459
16400000	0.5724855948065427	1.053526437054159	-0.4694975138555554	-0.30253894523039504	-0.1579766060435958	-3.102750915638567	-0.3244124452024075	-2.8003074276380846	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5724855948065427	1.053526437054159	-0.4694975138555554	-0.0	-0.1579766060435958	-0.0	-0.3244124452024075	-0.0
16500000	0.49868242284530473	1.0330943292240669	-0.47470076176276704	0.2314630169710019	-0.21980567967027084	0.1290190771870586	-0.3333993329828089	0.16690489347165224	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.49868242284530473	1.0330943292240669	-0.47470076176276704	0.2314630169710019	-0.21980567967027084	0.0	-0.3333993329828089	0.16690489347165224
16600000	0.4468436642346532	0.8931251814243072	-0.38556444303210197	0.3149677621866592	-0.20365999229709597	0.6917634795044054	-0.3557443198312938	0.11782819815280003	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4468436642346532	0.8931251814243072	-0.38556444303210197	0.3149677621866592	-0.20365999229709597	0.0	-0.3557443198312938	0.11782819815280003
16700000	0.5692385646263521	0.9933744987905825	-0.5469989976179215	0.9496903200698995	-0.22962521409959877	-1.2993986434374363	-0.27906466366588384	0.11863936856826976	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5692385646263521	0.9933744987905825	-0.5469989976179215	0.0	-0.22962521409959877	-0.0	-0.27906466366588384	0.11863936856826976
16800000	0.48398150978708443	1.0493163402155308	-0.5339075539843455	0.12772223336843821	-0.19568691965984278	-0.7808331897884031	-0.3448523045541491	0.1710827047507833	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.48398150978708443	1.0493163402155308	-0.5339075539843455	0.12772223336843821	-0.19568691965984278	-0.0	-0.3448523045541491	0.1710827047507833
16900000	0.3540486060558278	0.9068551349758835	-0.3809992173512053	0.45738943722342873	-0.25684594590322685	-3.858131723211564	-0.438303316096466	0.17731416476135947	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3540486060558278	0.9068551349758835	-0.3809992173512053	0.45738943722342873	-0.25684594590322685	-0.0	-0.438303316096466	0.17731416476135947
17000000	0.4777043413292124	0.9068991180458574	-0.45474246815866226	0.1258036501946818	-0.24233718829687367	1.4968494346088295	-0.37954337404550625	0.144888453539539	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4777043413292124	0.9068991180458574	-0.45474246815866226	0.1258036501946818	-0.24233718829687367	0.0	-0.37954337404550625	0.144888453539539
17100000	0.4359150548000659	0.9141376742741133	-0.4786248216572429	0.19767025332025198	-0.23434395340688444	-2.450242824551746	-0.31892650202036926	0.12844526410674784	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4359150548000659	0.9141376742741133	-0.4786248216572429	0.19767025332025198	-0.23434395340688444	-0.0	-0.31892650202036926	0.12844526410674784
17200000	0.5045084521904116	0.9369408830441605	-0.4214853943365316	0.2992998418303389	-0.3225553947376008	3.1999937988965437	-0.3091317580554687	0.15846883347306162	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5045084521904116	0.9369408830441605	-0.4214853943365316	0.2992998418303389	-0.3225553947376008	0.0	-0.3091317580554687	0.15846883347306162
17300000	0.39818355719912124	0.85488118916343	-0.35955605478591635	0.4698988758092428	-0.24250640472583057	1.049909095771352	-0.30077073014074485	0.17124663279277452	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.39818355719912124	0.85488118916343	-0.35955605478591635	0.4698988758092428	-0.24250640472583057	0.0	-0.30077073014074485	0.17124663279277452
17400000	0.38643968790574096	0.8273658164914484	-0.33534020632795697	0.35481750322724426	-0.22673896801656315	-0.456286679991643	-0.3051314188393894	0.09118734473654601	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.38643968790574096	0.8273658164914484	-0.33534020632795697	0.35481750322724426	-0.22673896801656315	-0.0	-0.3051314188393894	0.09118734473654601
17500000	0.439574847401312	0.9068625602462894	-0.4113985286843516	0.2521581388946459	-0.24141063000919868	2.1502960867187535	-0.36923045890220385	0.1202132119205916	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.439574847401312	0.9068625602462894	-0.4113985286843516	0.2521581388946459	-0.24141063000919868	0.0	-0.36923045890220385	0.1202132119205916
17600000	0.54768306104137	1.0348186709144123	-0.5230769647902143	0.26675411787529824	-0.26809111332383534	1.4379437048902046	-0.3064259766704143	0.13496701314940807	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.54768306104137	1.0348186709144123	-0.5230769647902143	0.0	-0.26809111332383534	0.0	-0.3064259766704143	0.13496701314940807
17700000	0.44837935565441966	0.9782460991156626	-0.4352928849794176	0.144212834621934	-0.2828187558888478	-0.011615044402366886	-0.36687832736329756	0.13930489639947663	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.44837935565441966	0.9782460991156626	-0.4352928849794176	0.144212834621934	-0.2828187558888478	-0.0	-0.36687832736329756	0.13930489639947663
17800000	0.4336385991654449	0.94262664170301	-0.4398676951221604	0.3392816602307009	-0.256670202981306	-1.4755023414672417	-0.3390658977703006	0.1543407969868307	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4336385991654449	0.94262664170301	-0.4398676951221604	0.3392816602307009	-0.256670202981306	-0.0	-0.3390658977703006	0.1543407969868307
17900000	0.3788294634580042	0.8482391685353862	-0.33896691098815085	0.5312236688771023	-0.25178533418968313	-2.731443613652893	-0.3200445982105579	0.1469772479026046	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3788294634580042	0.8482391685353862	-0.33896691098815085	0.5312236688771023	-0.25178533418968313	-0.0	-0.3200445982105579	0.1469772479026046
18000000	0.35255940340927056	0.8769431437490397	-0.4022737189744321	0.32614096456768843	-0.25068036844156494	0.8134402391460044	-0.3411268209987486	0.08588437065461316	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.35255940340927056	0.8769431437490397	-0.4022737189744321	0.32614096456768843	-0.25068036844156494	0.0	-0.3411268209987486	0.08588437065461316
18100000	0.4423867138830111	0.9163834652278641	-0.41534193137098824	0.28105355079854	-0.2766687716413382	4.053328078526182	-0.31545184014348115	0.1147988837627025	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4423867138830111	0.9163834652278641	-0.41534193137098824	0.28105355079854	-0.2766687716413382	0.0	-0.31545184014348115	0.1147988837627025
18200000	0.33849551873426	0.811398618399844	-0.3138756959991495	0.47613077758776456	-0.3077905732678463	1.5679424956316312	-0.3695873446286717	0.11931600553528093	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.33849551873426	0.811398618399844	-0.3138756959991495	0.47613077758776456	-0.3077905732678463	0.0	-0.3695873446286717	0.11931600553528093
18300000	0.43507195132159976	0.9366720490106257	-0.4345136294722737	0.27471998963184596	-0.22952456859611964	-1.0985249542363063	-0.3053924056778741	0.12776429594669667	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.43507195132159976	0.9366720490106257	-0.4345136294722737	0.27471998963184596	-0.22952456859611964	-0.0	-0.3053924056778741	0.12776429594669667
18400000	0.5274035379890799	1.0140549671031145	-0.4936097002332186	0.3600419951386697	-0.1920140906972617	-2.725556965565373	-0.3420935902362599	0.054155811005196286	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5274035379890799	1.0140549671031145	-0.4936097002332186	0.0	-0.1920140906972617	-0.0	-0.3420935902362599	0.054155811005196286
18500000	0.5214892971437418	0.9472206861177535	-0.4319998064131569	0.19062879170914668	-0.2861549850042167	-0.4298256327541876	-0.35725645423339225	0.12250914638743036	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5214892971437418	0.9472206861177535	-0.4319998064131569	0.19062879170914668	-0.2861549850042167	-0.0	-0.35725645423339225	0.12250914638743036
18600000	0.3309430594414793	0.8612513993869823	-0.3512141218867546	0.4649642617508718	-0.2957036082234312	3.3586677568002083	-0.27753119664302583	0.10308902748647752	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3309430594414793	0.8612513993869823	-0.3512141218867546	0.4649642617508718	-0.2957036082234312	0.0	-0.27753119664302583	0.10308902748647752
18700000	0.5793315215718887	0.9908191401360572	-0.5314680771208109	1.3822910291427835	-0.25823044812319457	0.0536941246717193	-0.20847760043273697	2.2585462134668393	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5793315215718887	0.9908191401360572	-0.5314680771208109	0.0	-0.25823044812319457	0.0	-0.20847760043273697	0.0
18800000	0.37554088023405996	0.8555793662941681	-0.37187519474770003	0.3853051857317228	-0.24056827454281923	0.8318458814350372	-0.3153320961183562	0.12006258936064232	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.37554088023405996	0.8555793662941681	-0.37187519474770003	0.3853051857317228	-0.24056827454281923	0.0	-0.3153320961183562	0.12006258936064232
18900000	0.5287245369066107	1.0049837017621421	-0.5518264924647693	-0.20145698677018067	-0.21648480361109132	1.305642529310136	-0.3193482150080977	0.09740865839543783	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5287245369066107	1.0049837017621421	-0.5518264924647693	-0.0	-0.21648480361109132	0.0	-0.3193482150080977	0.09740865839543783
19000000	0.5661156479920209	1.0596256036864378	-0.5128466287335436	0.8578351561618561	-0.18610516261783025	-4.631856407627286	-0.39499398467365765	0.09206230105229925	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5661156479920209	1.0596256036864378	-0.5128466287335436	0.0	-0.18610516261783025	-0.0	-0.39499398467365765	0.09206230105229925
19100000	0.45538726342021235	0.879805817481099	-0.39668219182644543	0.4036490803440441	-0.3070467136821721	-1.2701609497613475	-0.30201012347943407	0.14951520370350513	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.45538726342021235	0.879805817481099	-0.39668219182644543	0.4036490803440441	-0.3070467136821721	-0.0	-0.30201012347943407	0.14951520370350513
19200000	0.35511841017554724	0.8850107483603862	-0.43195291866304647	0.4070608027542734	-0.2520646545069225	-2.103340630132499	-0.4247452011415605	0.11735565426553381	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.35511841017554724	0.8850107483603862	-0.43195291866304647	0.4070608027542734	-0.2520646545069225	-0.0	-0.4247452011415605	0.11735565426553381
19300000	0.5519941426880294	1.009640651287865	-0.5396453062093626	-0.23508674039398614	-0.22558608522147267	-2.604181560491988	-0.28911249581152254	0.11346378824832959	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5519941426880294	1.009640651287865	-0.5396453062093626	-0.0	-0.22558608522147267	-0.0	-0.28911249581152254	0.11346378824832959
19400000	0.4932679235522735	0.9775254243143684	-0.4639184378169945	0.2334471874915734	-0.270949095150194	-0.9545405723086643	-0.3592413905464391	0.15449872467494363	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4932679235522735	0.9775254243143684	-0.4639184378169945	0.2334471874915734	-0.270949095150194	-0.0	-0.3592413905464391	0.15449872467494363
19500000	0.6109518052343718	1.0378963874630711	-0.509183644640799	1.6392210846736837	-0.15729158447312	1.332837730581642	-0.2402224410854281	0.11414881294015586	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.6109518052343718	1.0378963874630711	-0.509183644640799	0.0	-0.15729158447312	0.0	-0.2402224410854281	0.11414881294015586
19600000	0.357703571181205	0.8676683576730106	-0.4120085221429783	0.44068711147617345	-0.2365948652591514	1.1672217980899502	-0.35054597122042586	0.1961016798731352	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.357703571181205	0.8676683576730106	-0.4120085221429783	0.44068711147617345	-0.2365948652591514	0.0	-0.35054597122042586	0.1961016798731352
19700000	0.6291320664866361	1.0257749999002834	-0.5142549261591132	-1.5093623211240406	-0.2071417569277902	0.636031210189044	-0.2912222693417431	0.14817372217325434	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.6291320664866361	1.0257749999002834	-0.5142549261591132	-0.0	-0.2071417569277902	0.0	-0.2912222693417431	0.14817372217325434
19800000	0.5333538549378082	1.0665599896440845	-0.5419813781643268	-1.2655426333359032	-0.2322412420233373	-0.3072873499404307	-0.3387957815207884	0.1259355566279504	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5333538549378082	1.0665599896440845	-0.5419813781643268	-0.0	-0.2322412420233373	-0.0	-0.3387957815207884	0.1259355566279504
19900000	0.5719409913217907	1.0504968874600338	-0.5527623072880927	-1.543303984947432	-0.260026943280626	-0.8807844540297346	-0.31062373551837236	0.1696135390212865	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5719409913217907	1.0504968874600338	-0.5527623072880927	-0.0	-0.260026943280626	-0.0	-0.31062373551837236	0.1696135390212865
20000000	0.5883594348527864	1.088322365818719	-0.557473936862858	0.36104412984205536	-0.2161195857847461	-1.6773725466453238	-0.2547398719217106	0.12639665729174282	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5883594348527864	1.088322365818719	-0.557473936862858	0.0	-0.2161195857847461	-0.0	-0.2547398719217106	0.12639665729174282
20100000	0.5444903270069547	1.003662383280539	-0.5512686751185352	1.271260768163613	-0.14627182313838671	0.10517118034555702	-0.34713340698775336	0.11618136219166394	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5444903270069547	1.003662383280539	-0.5512686751185352	0.0	-0.14627182313838671	0.0	-0.34713340698775336	0.11618136219166394
20200000	0.4871968691411657	0.8933281832234684	-0.4112987519684133	0.3375165219368155	-0.31077579921285486	-1.3235785817533732	-0.29354057050373894	0.12424144351108767	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4871968691411657	0.8933281832234684	-0.4112987519684133	0.3375165219368155	-0.31077579921285486	-0.0	-0.29354057050373894	0.12424144351108767
20300000	0.5314557688830565	1.0628914931207658	-0.5030636058030005	0.3602616126308262	-0.23385795511464136	1.5309328002561593	-0.25265546064799377	-0.9694066067843383	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5314557688830565	1.0628914931207658	-0.5030636058030005	0.0	-0.23385795511464136	0.0	-0.25265546064799377	-0.0
20400000	0.5555403761328781	0.9657922972161065	-0.5139405852551102	-0.5639647715012227	-0.1412488719729334	1.4614722059791345	-0.2843994357998753	0.061096266520167766	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5555403761328781	0.9657922972161065	-0.5139405852551102	-0.0	-0.1412488719729334	0.0	-0.2843994357998753	0.061096266520167766
20500000	0.5594689239039478	0.9682273206002121	-0.4895774498009418	-0.05525476185996235	-0.225898944665043	-1.8953870096281313	-0.3101180462196398	0.09462186014530202	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5594689239039478	0.9682273206002121	-0.4895774498009418	-0.0	-0.225898944665043	-0.0	-0.3101180462196398	0.09462186014530202
20600000	0.3813629183714377	0.8319007762734693	-0.32160108598383386	0.4780077693701168	-0.22222964301038742	0.44019783541952023	-0.29002777164406723	0.15352602945096694	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3813629183714377	0.8319007762734693	-0.32160108598383386	0.4780077693701168	-0.22222964301038742	0.0	-0.29002777164406723	0.15352602945096694
20700000	0.41081125403040303	0.8990443493716003	-0.3945392044704657	0.29407338991221194	-0.2209599788370263	2.8045516667192616	-0.4323861088342293	0.19917742190401042	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.41081125403040303	0.8990443493716003	-0.3945392044704657	0.29407338991221194	-0.2209599788370263	0.0	-0.4323861088342293	0.19917742190401042
20800000	0.48588226345908814	0.9892494459864533	-0.4878611472344946	2.06553435739531	-0.22144887936117938	3.6147216166640894	-0.4236959282432846	-3.158819737914509	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.48588226345908814	0.9892494459864533	-0.4878611472344946	0.0	-0.22144887936117938	0.0	-0.4236959282432846	-0.0
20900000	0.38018729642448035	0.8669101564679886	-0.3486420866476308	0.43105064148192335	-0.23299045551173428	0.8335577607356396	-0.3284896667677446	0.13488063904882883	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.38018729642448035	0.8669101564679886	-0.3486420866476308	0.43105064148192335	-0.23299045551173428	0.0	-0.3284896667677446	0.13488063904882883
21000000	0.5019999274794833	1.052574522502933	-0.48842079911375486	-0.48878227643292593	-0.2493595927647421	1.562470670530375	-0.3278064124198502	0.09445883523848238	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5019999274794833	1.052574522502933	-0.48842079911375486	-0.0	-0.2493595927647421	0.0	-0.3278064124198502	0.09445883523848238
21100000	0.5270898185499204	1.0533707588150423	-0.5054520654788333	1.0669236722680626	-0.2146123689002	0.22153915234158733	-0.312731418936515	0.13177353590788488	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5270898185499204	1.0533707588150423	-0.5054520654788333	0.0	-0.2146123689002	0.0	-0.312731418936515	0.13177353590788488
21200000	0.5030602174874775	0.9213404645132306	-0.40891627523116325	0.2431836933678262	-0.23455033515164952	-1.2948003829725425	-0.3306350124220404	0.12916385391489102	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5030602174874775	0.9213404645132306	-0.40891627523116325	0.2431836933678262	-0.23455033515164952	-0.0	-0.3306350124220404	0.12916385391489102
21300000	0.5138993847120755	1.1050954518447433	-0.4876804497919551	-0.06798462490106716	-0.19598345715389984	-1.0126557605575894	-0.27741737356399887	0.11258659877475308	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5138993847120755	1.1050954518447433	-0.4876804497919551	-0.0	-0.19598345715389984	-0.0	-0.27741737356399887	0.11258659877475308
21400000	0.5449406423571937	1.038021510518805	-0.5055548310655102	-2.307345031625748	-0.17222260365204592	1.3634084723957078	-0.38630215194583883	-0.5075944243071109	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5449406423571937	1.038021510518805	-0.5055548310655102	-0.0	-0.17222260365204592	0.0	-0.38630215194583883	-0.0
21500000	0.6206025581454452	1.084988725559891	-0.5698988280210785	-0.24567598082150835	-0.2721039456186425	-1.2612365675102435	-0.2685501251799181	0.1668176948470181	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.6206025581454452	1.084988725559891	-0.5698988280210785	-0.0	-0.2721039456186425	-0.0	-0.2685501251799181	0.1668176948470181
21600000	0.5313868800910734	0.9999035100892909	-0.511368216128882	0.05771368318392455	-0.19847882772926506	-0.32693931385723213	-0.21197577383905097	0.10709620512882231	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5313868800910734	0.9999035100892909	-0.511368216128882	0.05771368318392455	-0.19847882772926506	-0.0	-0.21197577383905097	0.10709620512882231
21700000	0.683446412806617	1.0219053126660986	-0.5034234249688263	4.286519674968595	-0.24274472519446694	0.6527473873917082	-0.2860891452342532	0.022500965183314924	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.683446412806617	1.0219053126660986	-0.5034234249688263	0.0	-0.24274472519446694	0.0	-0.2860891452342532	0.0
21800000	0.4261796762551532	0.9444093599643815	-0.42336655595440226	0.3035316275834812	-0.2756580400621619	5.293845237591172	-0.2973656667400004	0.13565621138896666	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4261796762551532	0.9444093599643815	-0.42336655595440226	0.3035316275834812	-0.2756580400621619	0.0	-0.2973656667400004	0.13565621138896666
21900000	0.6090889990222326	1.0306383567822186	-0.5410961525943251	-2.022651529203478	-0.21456710331047427	-1.1849876402182375	-0.23301100877279216	0.12129121337543892	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.6090889990222326	1.0306383567822186	-0.5410961525943251	-0.0	-0.21456710331047427	-0.0	-0.23301100877279216	0.12129121337543892
22000000	0.5091869730394366	1.0702440851238293	-0.5155711759046125	3.2166831486090173	-0.1928002161526386	0.7823054193053076	-0.33399684753513253	0.09430947365936046	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5091869730394366	1.0702440851238293	-0.5155711759046125	0.0	-0.1928002161526386	0.0	-0.33399684753513253	0.09430947365936046
22100000	0.41089761895146726	0.9794164641665899	-0.4523452896592262	0.24135384256593476	-0.27727443408065866	-0.9857806560854703	-0.3384393390261489	0.10754292346261879	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.41089761895146726	0.9794164641665899	-0.4523452896592262	0.24135384256593476	-0.27727443408065866	-0.0	-0.3384393390261489	0.10754292346261879
22200000	0.5642480627156885	0.9862183077184487	-0.47632600717006046	0.07561275787818193	-0.21348865395160302	0.4160956650124378	-0.2233183036231485	0.12023821289513952	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5642480627156885	0.9862183077184487	-0.47632600717006046	0.07561275787818193	-0.21348865395160302	0.0	-0.2233183036231485	0.12023821289513952
22300000	0.43534543683000804	0.8766293012539563	-0.39339246409247075	0.34056158242535134	-0.23115221445772716	0.8688191491818051	-0.4045582061434896	0.14432160001813288	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.43534543683000804	0.8766293012539563	-0.39339246409247075	0.34056158242535134	-0.23115221445772716	0.0	-0.4045582061434896	0.14432160001813288
22400000	0.43296241075023334	0.8291088892545394	-0.35656382509806916	0.3825377094646248	-0.2339847394472879	0.749504470752408	-0.31507243014491887	0.10769607510175683	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.43296241075023334	0.8291088892545394	-0.35656382509806916	0.3825377094646248	-0.2339847394472879	0.0	-0.31507243014491887	0.10769607510175683
22500000	0.5525914493489744	1.0360129737499928	-0.519103846596321	0.09191562503757333	-0.1957271249242124	-0.05387906677851938	-0.3371622136254708	0.12253948513749958	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5525914493489744	1.0360129737499928	-0.519103846596321	0.09191562503757333	-0.1957271249242124	-0.0	-0.3371622136254708	0.12253948513749958
