state	joint	prior	likelihood	location.meanRate	location.includedPredictors	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8	location.branchRates	location.treeLikelihood
22100000	-8729.138729338423	-863.6040947005583	-7865.534634637865	2.007053446324722	7.0	0.41089761895146726	0.9794164641665899	-0.4523452896592262	0.24135384256593476	-0.27727443408065866	-0.0	-0.3384393390261489	0.10754292346261879	0.0	-7865.534634637865
22200000	-8766.096404803664	-844.1650109928011	-7921.931393810863	2.0666740369879424	7.0	0.5642480627156885	0.9862183077184487	-0.47632600717006046	0.07561275787818193	-0.21348865395160302	0.0	-0.2233183036231485	0.12023821289513952	0.0	-7921.931393810863
22300000	-8833.926177907666	-887.5572023528658	-7946.368975554799	2.0747394273249133	7.0	0.43534543683000804	0.8766293012539563	-0.39339246409247075	0.34056158242535134	-0.23115221445772716	0.0	-0.4045582061434896	0.14432160001813288	0.0	-7946.368975554799
22400000	-8831.878834338602	-820.8111267754116	-8011.06770756319	1.9770793995621032	7.0	0.43296241075023334	0.8291088892545394	-0.35656382509806916	0.3825377094646248	-0.2339847394472879	0.0	-0.31507243014491887	0.10769607510175683	0.0	-8011.06770756319
22500000	-8825.640104539623	-870.0776040162073	-7955.562500523416	2.0068942981587545	7.0	0.5525914493489744	1.0360129737499928	-0.519103846596321	0.09191562503757333	-0.1957271249242124	-0.0	-0.3371622136254708	0.12253948513749958	0.0	-7955.562500523416
22600000	-8726.932235526236	-837.1328472932146	-7889.799388233021	2.152259185617086	7.0	0.4663360001177917	0.9738953443593397	-0.4106493843306666	0.25830105968422157	-0.19566574465721662	0.0	-0.31666018613186786	0.12280167579427294	0.0	-7889.799388233021
22700000	-8793.270542436769	-833.2453291769349	-7960.025213259834	1.9664343098641293	7.0	0.44751060557397593	0.8595513050221516	-0.36872065305414137	0.4673751408036819	-0.2210761097664235	0.0	-0.3031722029931481	0.17686161752259003	0.0	-7960.025213259834
22800000	-8831.084660591594	-855.9756360999381	-7975.109024491655	2.1250082981585643	7.0	0.4428829312424069	0.9871200716379349	-0.43153062671740666	0.2856781748971914	-0.26329240963338135	-0.0	-0.29677639908869724	0.15757183647284329	0.0	-7975.109024491655
22900000	-8780.545939709025	-845.5449448882401	-7935.000994820784	2.1324876995046544	6.0	0.5771306181596425	1.0833816210997673	-0.5137199360777313	-0.0	-0.21483681231486232	-0.0	-0.2720241751796218	0.16513847099621232	0.0	-7935.000994820784
23000000	-8801.918678684931	-813.7718908458498	-7988.146787839081	2.0502256031130797	7.0	0.5185760365498329	0.934621930193917	-0.49048929950145775	0.16613791160202787	-0.28987098427365	-0.0	-0.3417946404887975	0.1727432170404118	0.0	-7988.146787839081
23100000	-8754.343047911425	-849.0089655797268	-7905.334082331698	1.90284680475928	6.0	0.5318162039567137	1.100176354048061	-0.5763203575106396	0.0	-0.275043990747394	-0.0	-0.39449183482635625	0.1474669407337171	0.0	-7905.334082331698
23200000	-8763.311214995496	-865.802766720678	-7897.508448274817	2.1048032894239697	7.0	0.35564218292562116	0.8791279951271427	-0.38626472692048425	0.30569435702855385	-0.26137489600573366	0.0	-0.27825826105239787	0.160873507132243	0.0	-7897.508448274817
23300000	-8774.498776159255	-915.4950169814537	-7859.003759177802	2.2367301079435458	7.0	0.39576037465449215	0.9283884047510643	-0.42017611195880494	0.29566873020490303	-0.20910350351475984	-0.0	-0.324659994120738	0.15696184967170623	0.0	-7859.003759177802
23400000	-8848.491474748113	-868.2070204621448	-7980.2844542859675	2.04313652475002	7.0	0.40900590836979506	0.8711928646496347	-0.3986330906778342	0.3338599215733386	-0.20655636939883562	0.0	-0.30245156222173164	0.17185910711655583	0.0	-7980.2844542859675
23500000	-8801.283127221566	-865.6601807956072	-7935.6229464259595	2.1939374084663332	7.0	0.47139634927535407	1.0832232965901678	-0.5594450284686195	0.05741477651174513	-0.24941749882719744	0.0	-0.3382002321127834	0.16663090799990782	0.0	-7935.6229464259595
23600000	-8781.777721132165	-905.3980981440131	-7876.379622988152	2.2198263524907555	6.0	0.5510500884785701	1.0464922785383834	-0.5434074714948077	-0.0	-0.1657792672336945	-0.0	-0.22257425841308662	0.13369430412443334	0.0	-7876.379622988152
23700000	-8754.630232978127	-810.5390371784546	-7944.091195799671	1.9176971821524023	5.0	0.5442291120681876	1.0014806859175844	-0.4525713409270395	0.0	-0.23402419371788302	-0.0	-0.2862496750281877	0.0	0.0	-7944.091195799671
23800000	-8737.461313285992	-890.2993175020122	-7847.161995783979	2.2296346103401903	6.0	0.5133992112423795	1.0150058816042375	-0.5325644255057921	0.0	-0.15296265959325878	-0.0	-0.3495187575187084	0.0438772231425799	0.0	-7847.161995783979
23900000	-8766.893119928509	-860.4353821427571	-7906.457737785751	2.073881511559835	5.0	0.5583547310381795	0.9890391588072829	-0.4989021086939925	0.0	-0.1661057803167844	0.0	-0.3392656875182314	-0.0	0.0	-7906.457737785751
24000000	-8795.186986810619	-863.6079308706308	-7931.5790559399875	2.1721283545901313	6.0	0.5479037764103845	1.0944703988232019	-0.5174072001372575	-0.0	-0.15397896942433537	-0.0	-0.35739119629191723	0.11574439491042986	0.0	-7931.5790559399875
24100000	-8775.428045327564	-857.1089024687103	-7918.319142858854	2.1330819473333342	6.0	0.5976075711982296	1.0403099992903588	-0.5507054356385163	-0.0	-0.17894322731190002	0.0	-0.31363812025772686	0.10688359170465415	0.0	-7918.319142858854
24200000	-8766.620586663996	-873.7472274602742	-7892.8733592037215	2.1884954502933285	8.0	0.33626299615058297	0.8448931273877679	-0.3404143238789276	0.4982365732280011	-0.262025609446298	0.010853209655566475	-0.43321494640543623	0.17727318253071317	0.0	-7892.8733592037215
24300000	-8812.980050275663	-860.059315719416	-7952.920734556247	2.0524100671062895	5.0	0.5525430669117384	1.0188998086416883	-0.46059407846501693	-0.0	-0.22631615660332635	0.0	-0.32935519212569375	-0.0	0.0	-7952.920734556247
24400000	-8712.157274659816	-829.4671203906931	-7882.690154269122	2.0607617573091987	6.0	0.513929912403378	1.0469122701650486	-0.5366074294388796	0.0	-0.2505949446710037	-0.0	-0.28094836630081926	0.14603308425386688	0.0	-7882.690154269122
24500000	-8806.800273435978	-829.0697945641069	-7977.73047887187	2.0389122635522368	6.0	0.5388224592074142	1.0782606862748894	-0.5338569945913165	-0.0	-0.20146297439469854	0.0	-0.30046321461092407	0.13528684399313307	0.0	-7977.73047887187
24600000	-8745.583183029197	-895.8744327617128	-7849.708750267485	2.251838570423837	7.0	0.26506364538351884	0.8325514632477511	-0.3230426797769036	0.5517102751512465	-0.348491750182826	-0.0	-0.28622878553352127	0.12557573037019498	0.0	-7849.708750267485
24700000	-8841.046269947477	-857.1508043397953	-7983.895465607682	2.0178264521689786	6.0	0.5831079896725281	1.051275753508906	-0.5181310274984794	0.0	-0.15223958926832676	0.0	-0.36134325585596067	0.10180683015627723	0.0	-7983.895465607682
24800000	-8790.59332303478	-826.9335233265067	-7963.659799708273	1.9840138507136154	6.0	0.5703395378706075	1.0261144392345878	-0.555230629031351	0.0	-0.2213231949675722	-0.0	-0.28025418313912687	0.1137430327951519	0.0	-7963.659799708273
24900000	-8805.056000889352	-847.152630288911	-7957.90337060044	2.117166000833833	6.0	0.6064934811347639	1.095813363914915	-0.5322438173659969	-0.0	-0.251025197401674	0.0	-0.30586328566696575	0.10912197250422087	0.0	-7957.90337060044
25000000	-8760.20485496369	-861.0658124884999	-7899.13904247519	2.0313854208852478	7.0	0.4401219105693625	0.9277321424872852	-0.4437818675878705	0.2693534482650375	-0.22061498911424873	-0.0	-0.2403245401502435	0.10628804626680846	0.0	-7899.13904247519
25100000	-8716.12407224536	-861.6378555146346	-7854.4862167307265	2.1753517199751844	7.0	0.47623859738098834	0.9542430890757642	-0.4178538401701982	0.23989843143688674	-0.24155667812527742	-0.0	-0.33592615432868134	0.13365160135179105	0.0	-7854.4862167307265
25200000	-8813.971549913025	-864.5831669859203	-7949.388382927105	2.0929447751939483	5.0	0.5821562798857588	1.045590407014565	-0.5030806318739096	0.0	-0.125140634642317	-0.0	-0.30879559614733915	-0.0	0.0	-7949.388382927105
25300000	-8753.326544954007	-842.8606938782235	-7910.465851075783	2.149313063671701	7.0	0.504749139536105	0.9265966070676234	-0.4712879433590839	0.268549718146207	-0.1731343556296156	0.0	-0.26449588724739187	0.1731962374452482	0.0	-7910.465851075783
25400000	-8748.628528955494	-837.3165550205856	-7911.311973934909	2.046344172462284	6.0	0.6125970549691606	0.9595087655628585	-0.5000280323443831	-0.0	-0.16836599842713554	-0.0	-0.3192832978477107	0.03964169881693869	0.0	-7911.311973934909
25500000	-8739.666310526667	-855.5891818970658	-7884.077128629602	2.091443159635708	7.0	0.4615836171754792	0.9434046795716826	-0.4480984676671344	0.2558282257381185	-0.26337605302213635	0.0	-0.3006172975453276	0.09535606313595779	0.0	-7884.077128629602
25600000	-8726.887218399297	-881.3201987766024	-7845.567019622696	2.1492201246657836	7.0	0.39094725385844303	0.9132642461667282	-0.3669328952838781	0.3961357689227865	-0.28776958221215143	-0.0	-0.18410732385989306	0.16673672554465108	0.0	-7845.567019622696
25700000	-8852.847444092487	-790.8423742104004	-8062.005069882087	1.965515346032696	5.0	0.603723600109572	0.9911217383597398	-0.5157578235873126	-0.0	-0.26175604335281205	-0.0	-0.3311410901212089	0.0	0.0	-8062.005069882087
25800000	-8785.330276448305	-830.680606418647	-7954.6496700296575	2.1128455605293883	6.0	0.5704674281208247	1.0557391961054692	-0.5116525223239012	-0.0	-0.27655139375101834	-0.0	-0.3088928772339159	0.15056682393682	0.0	-7954.6496700296575
25900000	-8797.13627481011	-874.2750049574062	-7922.861269852703	2.1256077587081426	5.0	0.6010530503151045	1.0168078172966857	-0.5458792716107165	0.0	-0.20450140128837696	0.0	-0.2783854278074398	-0.0	0.0	-7922.861269852703
26000000	-8800.027995231447	-837.1829535232739	-7962.845041708172	1.9559131154045908	6.0	0.5740698473259844	1.0410237794993646	-0.5176969805979237	0.0	-0.2627079691054484	-0.0	-0.29323247893010507	0.11949603416255525	0.0	-7962.845041708172
26100000	-8715.84668581781	-823.0270157845434	-7892.819670033266	1.992757565550438	6.0	0.5973326470338353	1.0337355607000132	-0.5307770250563361	0.0	-0.29063055568913143	0.0	-0.250942728530173	0.061660938221327476	0.0	-7892.819670033266
26200000	-8835.177309585219	-862.9273594160622	-7972.249950169157	2.165554811822085	7.0	0.4869431236192076	1.0127701131890292	-0.4923649239540966	0.07054246230028927	-0.27406779296558526	0.0	-0.3687788035378772	0.12774825536090353	0.0	-7972.249950169157
26300000	-8764.709984423695	-824.4429697488142	-7940.26701467488	2.0211686274269063	7.0	0.3783680659388747	0.8267416816284945	-0.33589106100971594	0.4589773761211552	-0.25865015018797083	0.0	-0.3371417114536327	0.15230350355785383	0.0	-7940.26701467488
26400000	-8762.403642875415	-874.3301575026973	-7888.073485372717	2.1612268529455343	7.0	0.47147117739043126	0.9658252618469544	-0.41409317250712013	0.22339084516819618	-0.24994378167240403	-0.0	-0.3623158066090206	0.1437819570615713	0.0	-7888.073485372717
26500000	-8780.911650319249	-876.8025290972417	-7904.109121222008	2.1864392055062267	6.0	0.5971306806721441	1.0332061034612998	-0.5230716433468975	0.0	-0.26055111153532057	-0.0	-0.25282908422421607	0.06052989559049218	0.0	-7904.109121222008
26600000	-8843.82678250578	-811.0040025385982	-8032.82277996718	1.9941130980974244	5.0	0.6085960302006168	0.9657450713690836	-0.4991960769212094	0.0	-0.2216891301128997	-0.0	-0.2528957244727312	0.0	0.0	-8032.82277996718
26700000	-8736.52838095973	-847.9626337812718	-7888.565747178458	2.1109205212882287	8.0	0.397938352591758	0.852523203224766	-0.39456412545853664	0.38914790400506144	-0.33340397320107906	-0.08097505663496772	-0.3057597430118304	0.13042325028167637	0.0	-7888.565747178458
26800000	-8745.674829539672	-844.3368253069001	-7901.338004232772	2.0596047944070173	6.0	0.525972420896176	1.0599578223501223	-0.5103269424752664	-0.0	-0.24634012221503288	0.0	-0.34614585018261573	0.0823462724613922	0.0	-7901.338004232772
26900000	-8773.700442603189	-826.9121736061585	-7946.788268997031	2.068325248193149	7.0	0.3690361715894065	0.8925744928909877	-0.3129467981273133	0.40997755423792137	-0.37335392757446323	-0.0	-0.359377460274406	0.13009000522092895	0.0	-7946.788268997031
27000000	-8770.952479531421	-863.78352973391	-7907.16894979751	2.1452072072650514	5.0	0.5753984747133464	1.0142040400858259	-0.5319815222631953	0.0	-0.20963301035152648	0.0	-0.3458451479077194	-0.0	0.0	-7907.16894979751
27100000	-8794.400359107363	-818.7386336747377	-7975.661725432626	2.121631593390353	5.0	0.6376279007234915	0.9643970928261921	-0.5060155635391651	0.0	-0.2589317416841298	-0.0	-0.35293713462317583	0.0	0.0	-7975.661725432626
27200000	-8780.628223118621	-856.7137982456086	-7923.914424873013	2.0194638556486573	7.0	0.44828355787731755	0.8806322034185463	-0.47479309351014903	0.28528802132058434	-0.23658654021958012	-0.0	-0.35049502280007516	0.16890122942272537	0.0	-7923.914424873013
27300000	-8769.816957678951	-861.6794541126146	-7908.137503566338	2.1335628005689062	7.0	0.45078004635630553	0.9693635447204564	-0.4441338786863314	0.24917907495701336	-0.20395823083027972	0.0	-0.340815884062776	0.1809033659425242	0.0	-7908.137503566338
27400000	-8762.000673441302	-795.9937612685486	-7966.006912172754	1.9285848866973399	6.0	0.5927809444618797	1.023371083993842	-0.5123909499560312	0.0	-0.23406999434370185	0.0	-0.30222096563579176	0.1320362150533331	0.0	-7966.006912172754
27500000	-8793.547626234398	-797.730604752137	-7995.81702148226	2.093662397432042	6.0	0.5914379734736218	1.0929258896834357	-0.5111756891497855	0.0	-0.23432550521747367	0.0	-0.31934565345474514	0.11920670894858233	0.0	-7995.81702148226
27600000	-8824.29368139229	-866.0144039498892	-7958.2792774424	2.1620134518254934	7.0	0.5241495118516097	0.9932767130933637	-0.46008218947731827	0.12579941048891072	-0.17980479066961286	-0.0	-0.2775970824808942	0.12320715383869528	0.0	-7958.2792774424
27700000	-8734.868488071479	-867.5716661463175	-7867.2968219251625	2.0447804000758283	7.0	0.3983009112311825	0.8371662334266281	-0.37543229124238525	0.36777907713556335	-0.2895585570623109	-0.0	-0.4175963209112985	0.15372501772695382	0.0	-7867.2968219251625
27800000	-8825.408254463775	-891.5245744307397	-7933.8836800330355	2.2392679003258436	6.0	0.5255265959025858	1.1275864691125705	-0.5346046678445642	0.0	-0.2354601142949287	0.0	-0.23843292743150743	0.17508430712911846	0.0	-7933.8836800330355
27900000	-8829.508621753785	-870.4324992217759	-7959.076122532008	2.0768175228872496	7.0	0.41426666456713246	0.8985622656306667	-0.42313527972184006	0.30493300889935887	-0.21735167806026714	0.0	-0.26161535322871926	0.1446653937395102	0.0	-7959.076122532008
28000000	-8786.091855166218	-857.8300381032044	-7928.261817063013	2.0507498912475994	5.0	0.5606228630415202	1.0062097898839213	-0.4824834845777918	0.0	-0.20574299221442	-0.0	-0.3003679967609336	-0.0	0.0	-7928.261817063013
28100000	-8793.993075151411	-874.1356505555998	-7919.857424595811	2.184403187621045	7.0	0.3786580026713129	0.8586575652870424	-0.3512348091338393	0.4949789127954177	-0.25223248831631845	0.0	-0.23617425927525373	0.13047951977370392	0.0	-7919.857424595811
28200000	-8816.296876319911	-842.7458126982035	-7973.551063621709	2.091068007016669	7.0	0.3400998279250648	0.833063647586296	-0.33683115877837355	0.4302683634849531	-0.23364685194304802	-0.0	-0.2815693308120114	0.10760326520620343	0.0	-7973.551063621709
28300000	-8789.84919093368	-866.8679802570286	-7922.981210676651	2.1249864795396176	6.0	0.5404711074143072	1.0143450661999724	-0.525418926907861	-0.0	-0.20107021252558896	0.0	-0.2571914946774627	0.08266644400485942	0.0	-7922.981210676651
28400000	-8768.841667321034	-830.8104831982064	-7938.031184122829	2.0706524745346178	6.0	0.5913239913751387	1.0594347441351037	-0.49201989032229626	0.0	-0.2450218928328011	-0.0	-0.3645249634893262	0.08190636125054118	0.0	-7938.031184122829
28500000	-8668.732443442972	-845.2205871735174	-7823.511856269454	2.1612121321320577	7.0	0.4038701875544076	0.8803569839031476	-0.384258674457808	0.3773090517921756	-0.23513084797052924	-0.0	-0.2847007123524016	0.1262414090524017	0.0	-7823.511856269454
28600000	-8791.358187285632	-853.1989658013437	-7938.1592214842885	2.0690664505854253	7.0	0.36980324860794517	0.8330938709744771	-0.3347111390742633	0.4707419140087153	-0.3015350061234709	-0.0	-0.32923946084289735	0.1700605052614743	0.0	-7938.1592214842885
28700000	-8740.227402905432	-801.8413590635206	-7938.3860438419115	2.0113796579181744	6.0	0.6191770442961485	1.1001140803338167	-0.5180189289972541	-0.0	-0.1510431549871086	0.0	-0.3333268846879848	0.10018973972974059	0.0	-7938.3860438419115
28800000	-8784.855276651659	-866.6429538896339	-7918.212322762024	2.147894933228795	7.0	0.41778471747501744	0.9665090121661282	-0.48821716530628473	0.2490077357901635	-0.23596844446660398	0.0	-0.23635710896894327	0.215484778079689	0.0	-7918.212322762024
28900000	-8806.150619163986	-909.5897381527266	-7896.56088101126	2.164660735469333	6.0	0.5502505655679683	1.0354633620433429	-0.5179071273031973	0.0	-0.22651978844392567	0.0	-0.2677896509019459	0.1503111729981645	0.0	-7896.56088101126
29000000	-8788.321589687495	-865.3286136362548	-7922.992976051241	2.129840701368044	7.0	0.36468244019631607	0.9110411329018779	-0.3116063365094773	0.4203650100167428	-0.23375034303900824	-0.0	-0.29446532735452147	0.12634799217908751	0.0	-7922.992976051241
29100000	-8810.655383858235	-873.790518755725	-7936.8648651025105	2.1471737680682423	6.0	0.5609873319719971	1.054720847271611	-0.49491547678708875	-0.0	-0.17939152770690117	-0.0	-0.3189490907976905	0.062330040296190055	0.0	-7936.8648651025105
29200000	-8763.189991521218	-907.2762658625346	-7855.913725658683	2.2150195165173847	7.0	0.32208798414676937	0.8277870568893708	-0.4394686606295151	0.41873451132361805	-0.2723160683775018	-0.0	-0.4123598199602488	0.14723038556959162	0.0	-7855.913725658683
29300000	-8789.08153357579	-838.8804076807959	-7950.201125894995	2.029577985514281	6.0	0.5290267725763905	1.0900268760895657	-0.5733141886422145	0.0	-0.2541190067262664	-0.0	-0.3299839711774774	0.14380611592928275	0.0	-7950.201125894995
29400000	-8759.452780037605	-888.0697821536747	-7871.382997883931	2.1358094793295477	7.0	0.5016198468202575	0.9149049579372563	-0.4648089890194197	0.20426242434864036	-0.1657044093617285	-0.0	-0.34263599076600565	0.12416125597188347	0.0	-7871.382997883931
29500000	-8774.069147260196	-933.3478274837952	-7840.721319776401	2.2073741925197683	7.0	0.3260655820980297	0.9104927640451487	-0.32770739345902267	0.3359863453718646	-0.2694476720723668	-0.0	-0.36109416753223406	0.1215153364056208	0.0	-7840.721319776401
29600000	-8796.37513923914	-878.4722324544779	-7917.902906784662	2.0728594435592114	7.0	0.3323418040417693	0.8127905929799114	-0.3585840494504883	0.5314228841655425	-0.2429355093703449	0.0	-0.1436372542939778	0.16625369585185149	0.0	-7917.902906784662
29700000	-8693.980813213895	-865.2292616126493	-7828.751551601245	2.083329257130944	7.0	0.29185054124647913	0.8278863805559759	-0.26996643968166784	0.5465589265703753	-0.24079727649026422	-0.0	-0.3046714406154329	0.12367369111507553	0.0	-7828.751551601245
29800000	-8824.974425445538	-845.2372155943355	-7979.737209851203	2.0362765086036885	6.0	0.5905319442971553	1.011388331187239	-0.49498082756026496	0.0	-0.17949729283666768	-0.0	-0.3535753451976016	0.1145871792249532	0.0	-7979.737209851203
29900000	-8723.206375689846	-877.0800852907822	-7846.126290399065	2.0476592595589667	6.0	0.5411957317169184	1.0414951654664004	-0.5044366850211743	0.0	-0.20750677609939258	0.0	-0.2735371298372433	0.16675348310562055	0.0	-7846.126290399065
30000000	-8758.258891916419	-829.771930156505	-7928.486961759914	2.0465324462228813	6.0	0.577308328625269	1.1069962290033146	-0.5386891513698843	-0.0	-0.2197139853873889	0.0	-0.24633040084417665	0.13459429608373033	0.0	-7928.486961759914
30100000	-8777.71011034304	-786.2195569529288	-7991.490553390111	1.9940206746650158	6.0	0.6240004024153104	1.1067719170276986	-0.5131497216793705	-0.0	-0.2260395541579556	-0.0	-0.2783368611375065	0.13549374932451214	0.0	-7991.490553390111
30200000	-8748.970806023448	-883.648831151665	-7865.321974871784	2.2423365707548983	5.0	0.5400482233511006	0.9778424296859379	-0.5526922769057936	-0.0	-0.22298305329496762	-0.0	-0.3288245194877954	-0.0	0.0	-7865.321974871784
30300000	-8792.453402849678	-854.6989953980851	-7937.754407451594	2.202662004485755	6.0	0.5375621280979305	1.0717812895152103	-0.5773218136173813	-0.0	-0.23646982404846437	-0.0	-0.35394937882473315	0.12823757908972302	0.0	-7937.754407451594
30400000	-8773.555137260893	-868.9818682638494	-7904.573268997044	2.097505455140959	7.0	0.3810152338548446	0.8821027814560087	-0.42460988432164654	0.3367424012290048	-0.2291380869191281	0.0	-0.3532529064676071	0.1299370353110131	0.0	-7904.573268997044
30500000	-8799.155059534669	-917.8522268137953	-7881.302832720873	2.228092920666809	7.0	0.3394685549808869	0.8395177084401211	-0.36556500400797587	0.4327657487256905	-0.2313965956464664	0.0	-0.2740687103789368	0.12124776320029469	0.0	-7881.302832720873
30600000	-8750.920532542345	-861.2107878174119	-7889.7097447249325	2.1202541183645924	6.0	0.5511656783344746	1.0691675568711712	-0.48752429150265825	-0.0	-0.2657960059633422	0.0	-0.26763421001297016	0.07407524992385087	0.0	-7889.7097447249325
30700000	-8760.628178916646	-827.4979294889215	-7933.130249427724	2.0984599916056563	7.0	0.3914450419261416	0.8766742811755355	-0.42012131909042444	0.29597480554164585	-0.2707000877533442	0.0	-0.2757419423201001	0.08092726207151704	0.0	-7933.130249427724
30800000	-8706.846578021376	-881.9239817291175	-7824.922596292257	2.0463943271988847	7.0	0.42916594201743136	0.9436304338856742	-0.42393560321518914	0.3181288054509223	-0.2491786744530428	0.0	-0.2942289418634108	0.1606898688643689	0.0	-7824.922596292257
30900000	-8708.10183407279	-836.1485754692778	-7871.953258603511	1.9717653446095194	7.0	0.3728240534239515	0.8845738293807233	-0.3383411219431278	0.49370741425277814	-0.2953553020645919	0.0	-0.3542561235791429	0.17777338436548512	0.0	-7871.953258603511
31000000	-8805.656529184758	-857.1926784040221	-7948.463850780737	1.9721926285169347	5.0	0.5739188902366686	1.0075596097237993	-0.48499477364846894	-0.0	-0.25376007159100145	0.0	-0.33776393621819945	-0.0	0.0	-7948.463850780737
31100000	-8802.096056104021	-834.6371613348515	-7967.45889476917	2.027101622419113	7.0	0.5010558920428206	0.9978546468455874	-0.4291331019220419	0.21706002582086323	-0.21458992868237606	-0.0	-0.30341709727421917	0.1518552424803797	0.0	-7967.45889476917
31200000	-8866.063476156016	-894.3814777915825	-7971.681998364434	2.3533960360453703	7.0	0.4086785384030275	0.945874050966097	-0.431420478468943	0.2993513270105592	-0.2735491719268405	0.0	-0.33973773741863733	0.15543559378104507	0.0	-7971.681998364434
31300000	-8772.0696845731	-837.4626729782926	-7934.607011594807	2.0242089029255146	7.0	0.38025389830506506	0.8919561051119677	-0.39792806568877137	0.34260865806305363	-0.25789159017088303	0.0	-0.28142068109868784	0.15603337876239678	0.0	-7934.607011594807
31400000	-8749.5754265581	-890.9405961379915	-7858.634830420108	2.1168037348138276	7.0	0.27748142809872706	0.8484556826194812	-0.3886375618114252	0.4681016306738884	-0.25645242652537714	0.0	-0.3045750727615459	0.16747744997454814	0.0	-7858.634830420108
31500000	-8782.798896873011	-855.9219247805144	-7926.876972092497	2.200322702663447	7.0	0.3840113400377043	0.8940888724157232	-0.33474390968966033	0.4515637755193046	-0.2735441834325754	0.0	-0.3046217786098035	0.15524884516433266	0.0	-7926.876972092497
31600000	-8795.391442719496	-923.47039188189	-7871.921050837605	2.186266564694668	7.0	0.3001785827704247	0.884904899130038	-0.4122714469468372	0.3518007614103648	-0.1843763477713471	0.0	-0.3425154455489464	0.1454995127389336	0.0	-7871.921050837605
31700000	-8784.002652558871	-837.0828214695315	-7946.919831089339	2.077100265413629	6.0	0.6073086773179652	1.0643337708705645	-0.494943371472181	0.0	-0.21622577610703425	0.0	-0.2580587291365495	0.12507902412361044	0.0	-7946.919831089339
31800000	-8732.022933555056	-835.5619512591721	-7896.460982295884	2.00313641104339	6.0	0.5309820526716392	1.0842669142904382	-0.5167384372807122	0.0	-0.23167466715706364	-0.0	-0.31383869505594875	0.13663011052145405	0.0	-7896.460982295884
31900000	-8728.533878916116	-795.471433172938	-7933.062445743178	1.8681960871343335	6.0	0.5563499734423818	1.0363423210905314	-0.5623090843725	-0.0	-0.25959952526401414	0.0	-0.32043364396321516	0.16449970365643066	0.0	-7933.062445743178
32000000	-8757.906435855464	-832.3641191030132	-7925.5423167524505	2.04574026144909	5.0	0.6061950388016516	1.0237338549676505	-0.5016611474126459	0.0	-0.202597721694548	0.0	-0.2810987053008522	0.0	0.0	-7925.5423167524505
32100000	-8823.004410380305	-874.6613319552375	-7948.343078425067	2.10053548920037	5.0	0.540846936255842	0.974471671431191	-0.5089979088991707	0.0	-0.19943858090974392	-0.0	-0.3857476378794098	-0.0	0.0	-7948.343078425067
32200000	-8697.732184323382	-829.0942128545714	-7868.63797146881	1.9684738440362215	5.0	0.5595373862886188	1.000698159393991	-0.48698937306862833	0.0	-0.20763490294562353	0.0	-0.329784126334965	0.0	0.0	-7868.63797146881
32300000	-8717.222490432814	-864.8220603734744	-7852.40043005934	2.1294705517854555	7.0	0.42970103972742857	0.904513952111535	-0.4019120055762091	0.3804379425117659	-0.25653020115465724	-0.0	-0.3202051893851497	0.1733100146338172	0.0	-7852.40043005934
32400000	-8746.512708711425	-876.4724163520461	-7870.040292359378	2.208392283589333	7.0	0.3550249937337148	0.9170762286932669	-0.43373305692262043	0.2798950755152857	-0.2493679980061761	0.0	-0.347949231032841	0.15962678492818777	0.0	-7870.040292359378
32500000	-8760.028193054079	-836.4891703585513	-7923.539022695528	2.0305042908668836	7.0	0.4628699740373779	0.8901463813974013	-0.4140037212503734	0.3441329018029833	-0.26511695123862333	0.0	-0.3174313703541766	0.18913301917280828	0.0	-7923.539022695528
32600000	-8763.056295171198	-871.2326749335728	-7891.823620237626	2.172465535194396	7.0	0.3514287581393302	0.8946108824534995	-0.405146158139272	0.3816521729834805	-0.26802492675061157	-0.0	-0.3414100385507679	0.16484056976917544	0.0	-7891.823620237626
32700000	-8741.424975765774	-818.5734770704244	-7922.85149869535	2.105711708174216	7.0	0.33484359841768885	0.8456663200873318	-0.3563198929573788	0.4887230452403015	-0.2763586499997356	-0.0	-0.30147313147630744	0.12601450950708515	0.0	-7922.85149869535
32800000	-8746.783508576898	-827.4955280669157	-7919.287980509983	2.0311452256029314	7.0	0.42696123730093205	0.8059480356054005	-0.41297712335035547	0.45382976481461534	-0.2924240553928945	0.0	-0.25709039808212514	0.18347072895089994	0.0	-7919.287980509983
32900000	-8753.632390906154	-804.5250245799143	-7949.10736632624	2.0634580532613165	6.0	0.673622153530644	1.0208349045150402	-0.550800850802602	-0.0	-0.21840326821723877	-0.0	-0.3221744047096484	0.14231165283069694	0.0	-7949.10736632624
33000000	-8765.648110667158	-887.1079995296826	-7878.540111137476	2.114842737197107	7.0	0.4399716697372752	0.9187635009321362	-0.4266078510543635	0.2960564314652326	-0.25504524084150615	-0.0	-0.2866510907352399	0.13414268898231851	0.0	-7878.540111137476
33100000	-8789.175838804495	-864.056101964694	-7925.1197368398	2.1134578820743295	7.0	0.4980479212954014	0.9006353805391957	-0.4630697442556038	0.14817555462205048	-0.23479569619030777	0.0	-0.30354468257696243	0.11875653470285884	0.0	-7925.1197368398
