state	joint	prior	likelihood	treeModel.rootHeight	age(root)	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	bdss.birthRate1	bdss.birthRate2	bdss.birthRate3	bdss.birthRate4	bdss.birthRate5	bdss.birthRate6	bdss.birthRate7	bdss.birthRate8	bdss.birthRate9	bdss.birthRate10	bdss.birthRate11	bdss.birthRate12	bdss.deathRate1	bdss.deathRate2	bdss.deathRate3	bdss.deathRate4	bdss.deathRate5	bdss.deathRate6	bdss.deathRate7	bdss.deathRate8	bdss.deathRate9	bdss.deathRate10	bdss.deathRate11	bdss.deathRate12	bdss.samplingRate1	bdss.samplingRate2	bdss.samplingRate3	bdss.samplingRate4	bdss.samplingRate5	bdss.samplingRate6	bdss.samplingRate7	bdss.samplingRate8	bdss.samplingRate9	bdss.samplingRate10	bdss.samplingRate11	bdss.samplingRate12	deathRateAtPresent	deathRateDelta1	deathRateDelta2	deathRateDelta3	deathRateDelta4	deathRateDelta5	deathRateDelta6	deathRateDelta7	deathRateDelta8	deathRateDelta9	deathRateDelta10	deathRateDelta11	samplingRateAtPresent	samplingRateDelta1	samplingRateDelta2	samplingRateDelta3	samplingRateDelta4	samplingRateDelta5	samplingRateDelta6	samplingRateDelta7	samplingRateDelta8	samplingRateDelta9	samplingRateDelta10	samplingRateDelta11	beta.intercept	beta.temperature	beta.precipitation	birthRate.mean1	birthRate.mean2	birthRate.mean3	birthRate.mean4	birthRate.mean5	birthRate.mean6	birthRate.mean7	birthRate.mean8	birthRate.mean9	birthRate.mean10	birthRate.mean11	birthRate.mean12	rf.logBirthRate	logBirthRate1	logBirthRate2	logBirthRate3	logBirthRate4	logBirthRate5	logBirthRate6	logBirthRate7	logBirthRate8	logBirthRate9	logBirthRate10	logBirthRate11	logBirthRate12	samplingRateDeltaPrior.globalScale	samplingRateDeltaPrior.localScale1	samplingRateDeltaPrior.localScale2	samplingRateDeltaPrior.localScale3	samplingRateDeltaPrior.localScale4	samplingRateDeltaPrior.localScale5	samplingRateDeltaPrior.localScale6	samplingRateDeltaPrior.localScale7	samplingRateDeltaPrior.localScale8	samplingRateDeltaPrior.localScale9	samplingRateDeltaPrior.localScale10	samplingRateDeltaPrior.localScale11	bdss.origin	effectiveReproductiveNumber1	effectiveReproductiveNumber2	effectiveReproductiveNumber3	effectiveReproductiveNumber4	effectiveReproductiveNumber5	effectiveReproductiveNumber6	effectiveReproductiveNumber7	effectiveReproductiveNumber8	effectiveReproductiveNumber9	effectiveReproductiveNumber10	effectiveReproductiveNumber11	effectiveReproductiveNumber12	speciation
28800000	-30076.33435596935	-22.420566553456723	-30053.913789415892	1.1268292800907798	2024.4676912678544	0.21600446451068012	1.5268429726913402	0.29039752660570367	0.025711954474528228	3.8125133222947483	0.12852975942299064	0.29460860398806293	0.2431480046133146	0.26165227411458547	0.20059111728403492	0.262201725308526	4.681267117365185E-4	4.6812671173651816E-4	-38752.57552108536	0.0	2.029909273323343	4.512186513356566	9.073848682297777	18.233688357571474	34.31884190550782	49.39530890016638	46.59515525272308	50.02387496988495	43.17980471529178	26.452375163584765	24.992993317227654	28.528539060280966	23.51016650973428	23.51016650973428	23.51016650973428	23.51016650973428	23.51016650973428	23.51016650973428	23.51016650973428	23.51016650973428	23.51016650973428	23.51016650973428	23.51016650973428	23.51016650973428	0.268171751168282	0.41993397716520553	0.2734169651555207	0.42405839143898666	0.5760881948376125	1.0367735811918328	1.474027452385436	4.178372962425812	3.332671138611981	1.2223224986939365	2.579028768032734	2.7215959219624715	3.1574329450336722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3161276411677867	0.44846986388058363	-0.42909952682287095	0.4388731865359515	0.3063896036043345	0.587608079157456	0.3518848528195019	1.0419235093158028	-0.22614780114863947	-1.0030213896916906	0.7466601450781724	0.05380556270042964	2.222416936222066	0.05223217681108219	-0.10052208968217798	2.211403338719524	2.1903205663227125	2.2630613286353864	2.138565252318556	2.028713976418213	2.320470159604989	2.3227517978047363	2.2534351920825033	2.2354256274139144	2.241275265979864	2.224725597834647	2.2388550310076574	-7.022716296917032	0.7079910991107706	1.50678185052149	2.205396505138188	2.9032708917350627	3.5356945300384095	3.899855458149651	3.841496571193074	3.9125003908592855	3.7653729025032936	3.275345952517858	3.2185955182750843	3.3509049567737583	0.8469713076794602	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2040992137205486	0.08536800389710215	0.1885569396512463	0.3815173054925787	0.7618248943870186	1.4248309804260952	2.012279686070753	1.8649853312606066	1.806663548295218	1.6086155003791862	1.069539549964844	0.9579825307423899	1.0875570840718252	8698.66173166947
28900000	-30027.696583073266	-17.874598013845784	-30009.82198505942	1.1117552933478743	2024.4827652545973	0.22470925395288913	1.4471573913185112	0.27490337457070635	0.025711954474528228	3.866795669345353	0.16072235633800272	0.28102660127279433	0.25001813431473097	0.2664640652842738	0.20249119912819882	0.3273135083083368	4.90642264516342E-4	4.906422645163417E-4	-38733.75377204149	0.0	5.6158404118358725	4.381075807401038	8.979945430443648	21.59205177025312	35.24886950795842	51.376344099222806	49.08019837601952	47.00921222772056	48.33268011651104	38.29696363511099	23.45930774482003	19.623516803171686	24.35281001867193	24.35281001867193	24.35281001867193	24.35281001867193	24.35281001867193	24.35281001867193	24.35281001867193	24.35281001867193	24.35281001867193	24.35281001867193	24.35281001867193	24.35281001867193	0.39083377585091417	0.4101537458823484	0.2456302437689578	0.42893158107695434	0.6497565749807778	1.0987954250147958	1.3748973570017153	4.80712738778896	3.434695785244388	1.409346291358396	3.43646688135307	2.7320430898217505	3.1926472440478872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9394729350893083	0.048249735471309806	-0.5127047482908018	0.5574700904665439	0.41530037117758056	0.5253719978754007	0.22416456726810258	1.2517206101580372	-0.33617133053213877	-0.8908023847711648	0.8913179004804683	-0.2293941603671468	4.065808646823904	0.0791559096449507	-0.08712632107193108	4.02118006284882	4.031116919488634	4.129188336178618	4.032022882020256	3.9467374107185114	4.190219585238443	4.173969992937099	4.102028947134973	4.057592376620877	4.05178223420159	4.021117670603041	4.032747256769667	0.8760284906713469	1.7255912496238563	1.4772943123572515	2.194993805507632	3.072325273371829	3.5624334580477868	3.9391778349894517	3.8934556617257305	3.850343587348737	3.8781079388303326	3.6453706145872653	3.1552673348965286	2.9767286839039446	0.7062326416472099	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.15199832443092	0.22696093018761337	0.17692049502055615	0.3650615784836991	0.8712887140455017	1.4098100439379249	2.0185895232776647	1.9076786617382933	1.612116362681384	1.7393673421994977	1.486558934517462	0.8441856126453915	0.7245199641499198	8723.93178698207
29000000	-29972.085808869062	-7.222598817839869	-29964.863210051222	1.0338105504989765	2024.560709997446	0.2134191904789943	1.5126740346528658	0.18443115790290585	0.021234167700480214	3.9134154083162507	0.15482604094849442	0.28536274212519647	0.24735210042670147	0.25646495751159515	0.2108201999365048	0.39930115323310655	4.772174165909408E-4	4.772174165909399E-4	-38708.94535260282	0.0	1.3269817008699185	3.719435860174564	10.970239649665265	21.86366250818465	35.53980170641838	51.059258401388234	49.38667359397023	44.7940821457146	42.20964655776807	48.36193460138548	48.9460056922062	42.165594930808446	24.777815590247087	24.777815590247087	24.777815590247087	24.777815590247087	24.777815590247087	24.777815590247087	24.777815590247087	24.777815590247087	24.777815590247087	24.777815590247087	24.777815590247087	24.777815590247087	0.34240365526777156	0.46288250841233936	0.28449102041323243	0.46962146396155047	0.6562926554914285	1.1642050404232498	1.6408977835629188	4.86737241684133	3.055066120127123	1.936650528611461	4.607529567153838	2.2946324847537154	3.2099487201865187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0717649593399563	0.3014829407127239	-0.48677156998177235	0.5012252839990162	0.334679836265433	0.5731869537073018	0.3432050356905463	1.087310725638094	-0.4657530110525724	-0.45584128638068316	0.8667318784624662	-0.697119134393661	3.184915989121815	0.2589807395741782	-0.06379004037868607	2.944104934410234	3.1187430844503985	3.3983358481975716	3.390913290825473	3.387364100909807	3.5098988602039545	3.389864765372016	3.2668204467639743	3.0632632469881163	2.994459778407627	2.875184432910171	2.880039016232395	7.528882338600583	0.2829069654056441	1.3135720062942482	2.395186119961489	3.0848260125472757	3.5706532432629485	3.932986887645744	3.8996806224964256	3.802076035733904	3.7426487863352342	3.8787130291107452	3.890717765896439	3.741604602515787	0.5706215792546221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2077525794391342	0.05282524359761897	0.14735867627893023	0.4377186753033755	0.8659755230299732	1.39732839708949	1.9682066839860064	1.8693822403527545	1.5110068499145275	1.5165388549053898	1.8103275725673338	1.66566039738617	1.5575094950406398	8744.0821425516
29100000	-29909.487482447115	-1.3427544713294985	-29908.144727975785	0.9898305227740981	2024.604690025171	0.20502647292574114	1.4114372324605733	0.30581803771263616	0.037804135797591634	3.876436183904553	0.163477937198896	0.287838709234394	0.24482603591206775	0.26544419158964266	0.20189106326389353	0.35837562728892364	4.473438742491768E-4	4.473438742491754E-4	-38694.784602292326	0.0	1.3051216868182893	3.543112921112617	9.91957255904287	20.344837178557437	33.83611734905614	51.121363590458145	53.574020984711744	46.50291164896217	37.99395490754712	34.623389486237805	31.78051003425586	31.084756473226435	24.467137495628478	24.467137495628478	24.467137495628478	24.467137495628478	24.467137495628478	24.467137495628478	24.467137495628478	24.467137495628478	24.467137495628478	24.467137495628478	24.467137495628478	24.467137495628478	0.3455728461006101	0.4258452168868571	0.290001076841134	0.4226446732400285	0.5847345947414134	0.9976887408599167	1.664849189781935	4.943673120829039	6.223006400478264	2.794536417417237	2.349252399537277	2.562426550655124	3.19733089045774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0625518154497797	0.20887247607162854	-0.3841913033850705	0.3766471738352147	0.32462625002919887	0.5342832846766519	0.5120484768446993	1.0883740590098967	0.2301445324738395	-0.80058690264492	-0.1735690817751708	0.08685753120856589	0.8834445410051934	0.10896760763881295	-0.058314671134828834	0.7956063640239442	0.8488692696274133	0.9723807842759022	0.925092753423964	0.8844124317460367	1.0318560164235626	0.9908628851863761	0.9231125888379477	0.8457393083571048	0.8238728848217927	0.7763823474887838	0.783146799534822	10.75646687938145	0.26629628303151553	1.2650056969849908	2.29450983156227	3.0128271784015963	3.5215287926074095	3.9342024840182632	3.9810642674588754	3.8395149267397173	3.637427065691262	3.544529450392895	3.458853209886517	3.43671755346917	0.4729969430922787	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1925245790962182	0.05259891679883856	0.14233380394914516	0.40067524483922445	0.8173971568141818	1.3506422684499884	2.007528467530112	2.050131956274963	1.5811502870628245	1.2379855577140817	1.270039015090311	1.1851151537733644	1.150028036708213	8786.639874316543
29200000	-30011.017568996023	-9.309841591107753	-30001.707727404915	0.9940720328678367	2024.6004485150775	0.19203865955265978	1.5764232282510477	0.2396316052060317	0.037804135797591634	3.7906244339937647	0.163477937198896	0.2858245630946711	0.2531555618368966	0.2613744337293461	0.19964544133908418	0.31856228489323846	4.828207272103203E-4	4.828207272103207E-4	-38744.57440601226	0.0	2.0720890636044618	4.422038280372599	11.131964665584245	21.587545205567068	35.418171391895534	49.96226364746015	53.19065239925923	55.151600850116026	49.04446876395915	42.316351988856695	28.250898858303476	17.395801167275025	24.237357486581566	24.237357486581566	24.237357486581566	24.237357486581566	24.237357486581566	24.237357486581566	24.237357486581566	24.237357486581566	24.237357486581566	24.237357486581566	24.237357486581566	24.237357486581566	0.238942429982655	0.3179117131643387	0.19111933822455712	0.3894029157533363	0.5599483038775672	1.0126085593076513	1.7291968320225977	6.520787903771678	4.596705114352061	7.097643927803076	9.568347033725653	4.855345651679349	3.187895140678624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4315326348002293	0.28555106849280976	-0.5088756722805865	0.7117165403262489	0.3632298842432248	0.5924405473388212	0.5351273084413722	1.3273381710125964	-0.3496554454186065	0.4344231204656627	0.298697578976459	-0.6783801725981304	1.1477403232907808	0.2664775986045673	-0.04582930995335462	0.8914724960852018	1.0838887941496171	1.3678802316051382	1.3880362289512813	1.4090450359345177	1.4747846623703211	1.3452899507209413	1.2287393502107238	1.0140824084225826	0.9388298335932489	0.8144056201728833	0.8164292214436022	7.143503225549464	0.728557307838523	1.4866007391984628	2.4098206695285533	3.0721165375327733	3.5672250045933	3.9112679934275065	3.9738826741285123	4.010085772478884	3.8927274123531546	3.7451735831931727	3.3411252750793117	2.85622886487443	0.7241521196637108	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.182071110917718	0.0846569567568579	0.18008510696426644	0.4556962247552082	0.8765889159956386	1.42830723995519	1.9787061715908398	2.0484293659690502	1.7930730266790846	1.700921214007877	1.3504499785798942	0.8356843692262959	0.597943789705713	8742.866678607346
29300000	-29943.554904666707	-2.7110548269701815	-29940.843849839737	1.0325253565866208	2024.5619951913586	0.23683225667323643	1.5764232282510477	0.22752366374462588	0.04025191208306706	3.805730319365114	0.11323861988290027	0.28249585254520304	0.2403099931946923	0.2695746501938014	0.20761950406630122	0.37926119210891884	4.919499743217149E-4	4.919499743217131E-4	-38757.758296165375	0.0	2.193927747360504	5.03082317948666	11.498328534059329	22.31669832860753	36.97554902838745	52.62450087287622	54.75179711713748	48.83077102896539	40.178029083833785	33.5740777599547	29.194994928801766	27.086575780466983	25.871036124182098	25.871036124182098	25.871036124182098	25.871036124182098	25.871036124182098	25.871036124182098	25.871036124182098	25.871036124182098	25.871036124182098	25.871036124182098	25.871036124182098	25.871036124182098	0.19582928884599352	0.36264993164525905	0.24332915582315032	0.37478876672211814	0.5356500494366235	1.0135003191371676	1.5676711698087888	5.988079216360172	3.991341192985304	5.0561826204388725	5.353373375753938	4.87830616367661	3.253124046581921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6305119745465124	0.616194688886971	-0.39902291584570476	0.43194750104579754	0.357118476478647	0.6376842257768737	0.4361811850071204	1.3401795088517503	-0.40564338264228256	0.2364844627284286	0.0571151239856654	-0.09292883772126738	2.3914315302262166	0.031670389568832835	-0.024096096693347325	2.36896435192706	2.379853659706534	2.417084390398419	2.3933112744017007	2.3725890595161565	2.437216715169674	2.4274624857207523	2.404142949484124	2.383534196335513	2.3787873957487347	2.3655967812353405	2.3686350789744934	14.310670378922602	0.7856934293875731	1.6155836246952882	2.44220167994121	3.1053352022256844	3.6102568571245532	3.9631818073566394	4.002810192215218	3.8883606680157796	3.6933203060142983	3.5137542739741083	3.37399728803457	3.29903824650067	0.7390605289640917	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1785073339357044	0.08416538439117385	0.19176958848942047	0.44030664390159047	0.8502951772851929	1.4002343491826483	1.9574263809169477	1.9954218881560863	1.5327095717195216	1.3454397370009816	1.085583480273152	0.9350055099956837	0.8808830942430285	8816.914446325636
29400000	-29895.211670479322	-9.609342421995857	-29885.602328057328	1.075629634091381	2024.5188909138537	0.2027192817182089	1.6093293635548176	0.2511936619887591	0.04424805780724698	3.7728241840613443	0.11968545086961466	0.2864382714757693	0.2512157487509613	0.25845433293898545	0.203891646834282	0.40393133235644296	4.755701579506443E-4	4.755701579506408E-4	-38686.85047012089	0.0	4.8248893136467474	7.597933706864715	12.776258287713162	22.752432211609705	38.174955440792544	54.38652874368349	56.949011635171196	48.04786845956138	40.18170910269951	34.969771069341085	30.229110235702976	22.032218117252704	27.220184854431878	27.220184854431878	27.220184854431878	27.220184854431878	27.220184854431878	27.220184854431878	27.220184854431878	27.220184854431878	27.220184854431878	27.220184854431878	27.220184854431878	27.220184854431878	0.20731029363053513	0.40448747350876685	0.22258180996302332	0.38520628048664646	0.5108618130905341	1.109273145281876	1.9176302297236043	6.551572430177449	4.365996558714926	2.605365936435531	1.3220986624936295	2.5884178849717636	3.303958788325605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.573538605054273	0.6684040942512847	-0.5973260489254308	0.5484842650198035	0.28232014487852625	0.7753611265930277	0.5473851916039952	1.22861491814502	-0.40585861658539935	-0.5162733299475029	-0.678352770098603	0.671826463959675	0.636115957357245	-0.06518739676045732	-0.012967620921203155	0.7091644508692331	0.6465637262167929	0.5816022750611616	0.5427442984411295	0.5075017523330041	0.565079566138172	0.6040643501364993	0.6203009170380025	0.6791681001268686	0.703017993671138	0.7355258814481401	0.7386581638391776	7.192327621322967	1.5737877943509795	2.0278763296503386	2.547588627342137	3.1246720500828764	3.642179683868718	3.9961164898075157	4.042156334785107	3.8721977735491104	3.693411894636943	3.5544840045666124	3.408805375202496	3.0925058419578417	0.5843558243574304	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1615288697455235	0.17591432566482823	0.2750415866174773	0.4655601399070844	0.824202493650951	1.3766143015979868	1.91978712562143	1.9544708987510477	1.4227233736948017	1.2721293712944697	1.1724769582477865	1.0590992209077168	0.7391228065892728	8801.24814206356
29500000	-29916.19304881973	-3.6021671674278872	-29912.5908816523	1.0704532316683162	2024.5240673162768	0.23757570606555456	1.570373880778929	0.2479593255561468	0.049202463406335495	3.7546686775004274	0.1402199466925981	0.28261992362961563	0.2455768294684053	0.26349727405853085	0.20830597284344624	0.3285136912876862	4.7406897949316113E-4	4.740689794931625E-4	-38734.174870239745	0.0	5.056648785879853	8.115232538629229	14.571306058111231	24.726169107835695	37.89758438596791	52.0854718746704	55.95422111844962	49.485105272332824	38.928629999446734	32.224317369342394	29.21584193050982	30.764878090481993	27.361828881307567	27.361828881307567	27.361828881307567	27.361828881307567	27.361828881307567	27.361828881307567	27.361828881307567	27.361828881307567	27.361828881307567	27.361828881307567	27.361828881307567	27.361828881307567	0.14987252072863508	0.303906233791853	0.24456119532225626	0.40766619878836935	0.5856875544022285	0.9756360470346785	1.4789405520858443	6.849003362973214	5.643402790339861	4.879332915475226	2.051231526118595	1.4439318879158975	3.309148935597348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8979702080322671	0.706934141404329	-0.2172536471394023	0.5109831341054129	0.36233776444993004	0.510303150469075	0.4159916529956337	1.5327771589796124	-0.19361593203316257	-0.1454787023265995	-0.8665681556488598	-0.351070486898873	3.6241261372685942	0.0026555296863484106	-0.01880999528371233	3.6294353052632675	3.6195639397988075	3.6258176233350876	3.6002653092433845	3.5776242136732908	3.634191973406106	3.6384480313098067	3.627969171814468	3.6306550577649737	3.6340353497113385	3.634367054009573	3.6371405990830317	13.615366023278895	1.6207039686043099	2.0937428559631717	2.679054256416932	3.2078621608331948	3.6348873735391254	3.9528860590991344	4.024533876388454	3.90167172070484	3.661729969619797	3.472721365337652	3.3747110940238056	3.426373717580409	0.739540190171208	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2186391916683788	0.1837999297820817	0.2933315346534961	0.5278236675517588	0.8904075870489422	1.3560269111263306	1.838042746815229	1.940108472059791	1.4464747574390135	1.1794684669002853	0.9994775489932227	0.993294867171777	1.0680113029110372	8821.583988587445
29600000	-29978.474879479145	-13.533727517961083	-29964.941151961182	1.0390448920517015	2024.5554756558936	0.2268206352827282	1.5531641440252602	0.2613678743759754	0.03886081910754391	3.7546686775004274	0.16511784970805635	0.2811438386163659	0.2464440231051869	0.26293007463654744	0.20948206364189786	0.32323917546009606	4.7935169320423694E-4	4.7935169320424177E-4	-38717.2009471651	0.0	7.710437743191644	9.892479198024882	13.752022976835681	23.22109819329763	37.96145862004082	54.93274627353296	57.86837855631074	45.89944098082545	49.55983657675162	57.80653432047851	57.58977260214793	39.61782669966149	28.570244530474174	28.570244530474174	28.570244530474174	28.570244530474174	28.570244530474174	28.570244530474174	28.570244530474174	28.570244530474174	28.570244530474174	28.570244530474174	28.570244530474174	28.570244530474174	0.2603928468329392	0.42472655761052164	0.2755977669075093	0.4467406096252037	0.5576065590817979	0.9590448874544549	1.4847496102444881	5.172366713327113	2.305456579129797	5.314373363249179	4.415434771393251	2.923062042870689	3.3523657752005995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3455638389446165	0.48925412796265044	-0.4325031315512978	0.48303569806411184	0.22167548792332326	0.5422842578735897	0.4370635440802201	1.248084216570285	-0.8080516230933409	0.835136366287376	-0.18530879999805622	-0.4124745935192224	4.307721917783147	-0.2799157409138234	0.008668358491159616	4.593823723224371	4.366350050493762	4.075400388631175	3.998841098179216	3.927628815266945	3.9788242533639995	4.12677800109643	4.229167361826276	4.465026241803338	4.552956467484274	4.687035315305361	4.690831305390978	1.9390690841652027	2.042574961993585	2.291774791472591	2.621185938878722	3.145061270297689	3.6365713981889787	4.006109641981947	4.058171096466945	3.8264529379253505	3.9031807592726886	4.057101819815912	4.0533449929458945	3.679279186148058	0.754278248955554	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1758653133673669	0.2674390316899691	0.34117913647757125	0.4767419455137194	0.8002588167303347	1.3032701418077564	1.8602799917081885	1.925416397866149	1.3602812375481892	1.6051404436395422	1.7059815902833704	1.7459022770189727	1.2579760911225821	8752.25979520392
29700000	-29931.571495607182	-6.535108066569368	-29925.036387540615	0.977100746519392	2024.6174198014257	0.21510022174467036	1.6071016784258418	0.23072920782886255	0.03886081910754391	3.727005779849418	0.18120229304365415	0.28464010639897397	0.24702877602452816	0.2620627145126627	0.2062684030638332	0.39009806631136074	4.6186327779131243E-4	4.6186327779131444E-4	-38691.54060023053	0.0	8.842319660272935	8.238737340546821	11.667762233053589	24.82825884298581	39.68494199403696	54.777139408336055	61.5594143018991	48.31969915849491	41.39422312529765	31.93460928988808	33.671141401761474	38.96123747916741	28.970638057314833	28.970638057314833	28.970638057314833	28.970638057314833	28.970638057314833	28.970638057314833	28.970638057314833	28.970638057314833	28.970638057314833	28.970638057314833	28.970638057314833	28.970638057314833	0.4198956770727845	0.4317943917847553	0.2570286478865582	0.3643494340011607	0.499971709360986	0.9138335986259284	1.651233358864316	4.127885940103284	1.868819425848069	4.1341582690664875	5.559745522131551	2.5497939704929107	3.3662828362993262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8677489864800537	0.027943237501586376	-0.5187619809450977	0.3489258416083465	0.3164381248764642	0.603096980939986	0.59162928140038	0.9162428981069796	-0.792458488586323	0.7939768368326929	0.2962685925592785	-0.7795397777932015	2.7510564417729757	-0.3683348729746531	0.0014021599373481627	3.1318174980354447	2.826063894209778	2.445075940523799	2.3302952807206543	2.22413289505753	2.3219776887999037	2.5196901130595752	2.6493430935006805	2.9623346277752316	3.080291414817252	3.257579468290866	3.264075387887154	5.261193879691968	2.17954924723563	2.10884709680911	2.456829674102748	3.211982473943566	3.680971820882125	4.003272942835369	4.1200027946612705	3.877839327582652	3.7231413330586425	3.463690352396298	3.516641132264618	3.662567241082212	0.45468744788572746	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.18609159011323	0.3008560422952514	0.28020597801931596	0.39920265790416926	0.8463701868063075	1.34659385429178	1.8329632873883135	2.010308692935534	1.4598747413106439	1.3422487457147139	0.9646520393916239	0.9751163442564141	1.2360629272084624	8766.504212689917
29800000	-29943.047549076247	-7.206342555028743	-29935.841206521218	1.0797293989506394	2024.5147911489946	0.2042146859235513	1.6071016784258418	0.23072920782886255	0.03886081910754391	3.737891315670537	0.18120229304365415	0.2909387826927785	0.24878064635807196	0.2532176088940165	0.20706296205513108	0.3550092507496556	4.612854888142027E-4	4.612854888142045E-4	-38709.795148787445	0.0	8.979124630876427	10.737874085723814	13.692405129079038	23.67819122768076	40.151476891403554	55.2544692789333	58.179607525949606	47.22699989635139	49.058814892982355	47.65862401871952	44.57411567042781	34.2404964910906	29.292461691340254	29.292461691340254	29.292461691340254	29.292461691340254	29.292461691340254	29.292461691340254	29.292461691340254	29.292461691340254	29.292461691340254	29.292461691340254	29.292461691340254	29.292461691340254	0.282868689422604	0.5015915668154075	0.24791961914582344	0.3827548618067619	0.494947368546854	0.9348730844555081	1.7553455241910219	4.630866336741482	2.279559086604017	2.273487104463148	3.8748593907010864	1.4020684161541626	3.377330202761768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2627724839910073	0.572803381617284	-0.7046815993279734	0.4342901594804333	0.2570566939868172	0.6359593507774266	0.6300102148774724	0.9700782469411511	-0.7087619231645845	-0.0026672190378758598	0.5331945537171168	-1.0165607894857607	1.778507142372069	-0.27763705044031506	0.010431702442917962	2.061494211551307	1.8370502913020832	1.5481270454371532	1.4747643216380706	1.4064150298545885	1.451606764493499	1.5978018532826856	1.7002887192925682	1.933745431835132	2.0205471488454654	2.1533774690094005	2.1568674323545785	5.566773874596551	2.1949023977047792	2.3737771258861637	2.6168413089739224	3.164554423132217	3.692659224060043	4.011949229052681	4.063534907185753	3.854965760746102	3.893019882260189	3.864063600475806	3.797153324414499	3.5334090514923204	0.562127595867448	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1910869798812076	0.30360183691191694	0.36040326546655704	0.4635148404201061	0.7979113205551223	1.3479345185974267	1.8279636523951086	1.8738717076562492	1.3921688301706976	1.5538699672734946	1.5098112313055387	1.34391666906625	1.115524374250981	8773.953942266226
