state	joint	prior	likelihood	treeModel.rootHeight	age(root)	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	bdss.birthRate1	bdss.birthRate2	bdss.birthRate3	bdss.birthRate4	bdss.birthRate5	bdss.birthRate6	bdss.birthRate7	bdss.birthRate8	bdss.birthRate9	bdss.birthRate10	bdss.birthRate11	bdss.birthRate12	bdss.deathRate1	bdss.deathRate2	bdss.deathRate3	bdss.deathRate4	bdss.deathRate5	bdss.deathRate6	bdss.deathRate7	bdss.deathRate8	bdss.deathRate9	bdss.deathRate10	bdss.deathRate11	bdss.deathRate12	bdss.samplingRate1	bdss.samplingRate2	bdss.samplingRate3	bdss.samplingRate4	bdss.samplingRate5	bdss.samplingRate6	bdss.samplingRate7	bdss.samplingRate8	bdss.samplingRate9	bdss.samplingRate10	bdss.samplingRate11	bdss.samplingRate12	deathRateAtPresent	deathRateDelta1	deathRateDelta2	deathRateDelta3	deathRateDelta4	deathRateDelta5	deathRateDelta6	deathRateDelta7	deathRateDelta8	deathRateDelta9	deathRateDelta10	deathRateDelta11	samplingRateAtPresent	samplingRateDelta1	samplingRateDelta2	samplingRateDelta3	samplingRateDelta4	samplingRateDelta5	samplingRateDelta6	samplingRateDelta7	samplingRateDelta8	samplingRateDelta9	samplingRateDelta10	samplingRateDelta11	beta.intercept	beta.temperature	beta.precipitation	birthRate.mean1	birthRate.mean2	birthRate.mean3	birthRate.mean4	birthRate.mean5	birthRate.mean6	birthRate.mean7	birthRate.mean8	birthRate.mean9	birthRate.mean10	birthRate.mean11	birthRate.mean12	rf.logBirthRate	logBirthRate1	logBirthRate2	logBirthRate3	logBirthRate4	logBirthRate5	logBirthRate6	logBirthRate7	logBirthRate8	logBirthRate9	logBirthRate10	logBirthRate11	logBirthRate12	samplingRateDeltaPrior.globalScale	samplingRateDeltaPrior.localScale1	samplingRateDeltaPrior.localScale2	samplingRateDeltaPrior.localScale3	samplingRateDeltaPrior.localScale4	samplingRateDeltaPrior.localScale5	samplingRateDeltaPrior.localScale6	samplingRateDeltaPrior.localScale7	samplingRateDeltaPrior.localScale8	samplingRateDeltaPrior.localScale9	samplingRateDeltaPrior.localScale10	samplingRateDeltaPrior.localScale11	bdss.origin	effectiveReproductiveNumber1	effectiveReproductiveNumber2	effectiveReproductiveNumber3	effectiveReproductiveNumber4	effectiveReproductiveNumber5	effectiveReproductiveNumber6	effectiveReproductiveNumber7	effectiveReproductiveNumber8	effectiveReproductiveNumber9	effectiveReproductiveNumber10	effectiveReproductiveNumber11	effectiveReproductiveNumber12	speciation
277700000	-30008.778722530147	0.036976390907413226	-30008.815698921055	0.9999110560716555	2024.5946094918736	0.1718065862474152	1.5403106523426433	0.24496711649217873	0.0413436535507522	3.8277312157338517	0.17384077563317352	0.2870010164443563	0.2461607573652126	0.25949410381687066	0.20734412237355787	0.39242360778512025	4.455706055220638E-4	4.455706055220646E-4	-38655.46016421439	0.0	3.7907451098335088	5.256420999697994	10.168560397132422	23.24384501280187	36.65320221347408	58.496653080869386	53.006792854532456	47.927724680743985	51.40251122197758	38.67161270617995	39.6385063108862	33.11583925425275	27.806764116283738	27.806764116283738	27.806764116283738	27.806764116283738	27.806764116283738	27.806764116283738	27.806764116283738	27.806764116283738	27.806764116283738	27.806764116283738	27.806764116283738	27.806764116283738	0.20433662860701637	0.39761528583942063	0.20383854750859265	0.2730610460670398	0.3510257962172421	0.665910940074334	1.4437697639589318	3.1172365586384334	3.133524137400693	2.5132193625354513	1.8472644551362447	1.5415477187190312	3.32527930463604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5879865048929327	0.6657161452243868	-0.6681566725998394	0.29236713544095727	0.2511643321070584	0.6402962237247114	0.7738569255121308	0.7696893064395035	0.005211402712967005	-0.2205937478166763	-0.30785867397702177	-0.18091894798109245	0.425415564332293	0.664074093418479	0.0497032218965323	-0.5753350861424246	-0.2696474211418771	0.30768476027400693	0.973783991768381	1.253266630704669	1.508913049712013	1.1707525028834063	0.8035357422075953	0.6008435591588582	0.031154124822673716	-0.19034565396044167	-0.5096187145220288	14.671754576497563	1.3325625986719656	1.6594503768516573	2.3193006461698222	3.1460403663538483	3.60150079732554	4.068969540308294	3.970420072406075	3.869694140330639	3.9396870277263893	3.655105809072851	3.679801027391741	3.5000116952441465	0.6771632964141312	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1816150086845598	0.135330101603556	0.1863689650729313	0.3630254057431162	0.8277774123738864	1.3017073544256208	2.054483920639091	1.812164970101144	1.5498552462395654	1.661345582837499	1.2754496628665715	1.336698864217359	1.1283728836067692	8646.644465293335
277800000	-30045.232571767105	0.048554350239121025	-30045.281126117345	1.0316297746580545	2024.562890773287	0.21528397861560278	1.5403106523426433	0.1954524338393917	0.029786735652253184	3.862110467233765	0.1570557323163589	0.289163153059865	0.2501006163185729	0.2613365716098475	0.19939965901171194	0.30545701639224176	4.2855376960107886E-4	4.2855376960108184E-4	-38647.975478844884	0.0	3.4176557466913793	4.916745808632746	9.86015016977927	23.697840376460853	36.94517876804812	57.208690050306124	52.25310097316383	46.26160547662044	46.8599722121198	32.21495795140596	30.15862803984321	22.96112261474225	27.023418842779467	27.023418842779467	27.023418842779467	27.023418842779467	27.023418842779467	27.023418842779467	27.023418842779467	27.023418842779467	27.023418842779467	27.023418842779467	27.023418842779467	27.023418842779467	0.23514067050924836	0.26440863103928275	0.1699191238663483	0.25160500338442365	0.34654557488310667	0.6828283157166833	1.0652406233415808	3.9920549887675882	4.601708530400698	3.8660734797204395	3.875343164062219	2.505391436396352	3.2967038546084586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4475713460145485	0.11731181834735017	-0.44217316942844603	0.39253782900765843	0.32015392833076933	0.6782291208365092	0.44471252997201804	1.3211054220444158	0.14212152109244405	-0.17418826692967065	0.0023948300934102055	-0.43618923298825013	1.3172560823460122	0.6604089476384136	0.03188565929823893	0.3252721337832634	0.6349930653895155	1.1974604850095603	1.8632749056891376	2.115703243835043	2.3473024136541287	2.0663968460800097	1.7067013296803601	1.495897798500614	0.9341323627748703	0.7179465689883834	0.4019925270618673	14.123600241645455	1.2289548618595794	1.5926468906592361	2.288501398699303	3.165383920633018	3.609435158990526	4.0467058108028775	3.9560992378525377	3.8343123617051877	3.8471638400816035	3.4724308773408312	3.4064710527099624	3.133802464626382	0.5526656051847658	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1808223309005963	0.12537917658580788	0.18018091815297893	0.36259433034198707	0.8688476501476587	1.3498438728041022	2.0648299902559346	1.8602917321913695	1.4915653305146654	1.4817322839262181	1.0429099194984368	0.9760464847480106	0.7775837359399067	8602.69435272754
277900000	-30139.06755389801	-2.406299247860947	-30136.66125465015	0.992854999292901	2024.6016655486524	0.21528397861560278	1.5998353072192886	0.22850787652000498	0.04094094037545145	3.7522080309103507	0.16322386635931652	0.289808834558803	0.24620096520473705	0.26505605564250734	0.19893414459394998	0.3280838464680606	4.5743196273689683E-4	4.574319627368988E-4	-38666.50446214549	0.0	4.190570847870284	6.446541102341926	12.434801558295275	25.88482370704461	38.1142697321788	56.82417316200392	53.27533517071754	47.54740250621529	48.972430867236056	37.29282543792869	35.263715242452214	27.94868535853985	28.426740512018668	28.426740512018668	28.426740512018668	28.426740512018668	28.426740512018668	28.426740512018668	28.426740512018668	28.426740512018668	28.426740512018668	28.426740512018668	28.426740512018668	28.426740512018668	0.19057299504252978	0.27092246391135644	0.16879640975006066	0.29002498669994353	0.4007086694067785	0.7872977003083259	1.1250092005186378	3.7297063254412235	3.0217221660428915	1.4500202812325655	2.6478547781192234	2.667534025772647	3.3473302694953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6577199817323145	0.3517973716641045	-0.4731393562314592	0.5412737676206911	0.3232675727594433	0.67537179613832	0.35694004364294585	1.1985382835687006	-0.2105025749198961	-0.7342493791189287	0.6021722510792809	0.0074046653201238315	0.6337756293857306	0.4739319990608342	0.035559422443749454	-0.08044965154193286	0.13768294589348254	0.549767837310364	1.0251281968376522	1.224714841305032	1.4072758589892684	1.1656632421059818	0.9035629949247643	0.7589530468101571	0.352357010539931	0.19425809584419426	-0.03360635689870549	11.520850029948818	1.4328369651959805	1.863543723764341	2.5204991188083925	3.253656839708482	3.640588745665421	4.039961819030087	3.975473469296989	3.8617271609212964	3.8912575044094275	3.618800960640001	3.562854538476641	3.3303701630222706	0.5173396470081415	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.192517953842993	0.14643480936239103	0.22463644888954615	0.43485113052131985	0.9013836780538405	1.3221520049278999	1.9450982007008777	1.8027810768888424	1.4786273728111676	1.5572281344422987	1.248221843592651	1.134808512008001	0.8988370294528537	8529.84320749534
278000000	-30230.889920103928	-3.933396659738484	-30226.95652344419	1.0566465887836867	2024.5378739591615	0.23831716077150406	1.5810573734638529	0.30596376053285435	0.028413918306613398	3.679146047245684	0.16710173967950617	0.2885036309691511	0.24967603404708627	0.2545835302254804	0.2072368047582796	0.28697191526055055	4.283634410183807E-4	4.283634410183804E-4	-38655.20918182449	0.0	6.087722334769932	8.082599541679109	13.998602222518848	26.903947263302282	39.27902331852203	57.15403978536573	54.3061174342838	47.41307107198515	45.8602607942651	36.07309416197602	35.6208903723501	32.43681023113284	29.213143476318383	29.213143476318383	29.213143476318383	29.213143476318383	29.213143476318383	29.213143476318383	29.213143476318383	29.213143476318383	29.213143476318383	29.213143476318383	29.213143476318383	29.213143476318383	0.2153336537712045	0.24373766691519663	0.15987979789936604	0.2586795701906314	0.38372578204083474	0.6791413580223807	1.1336598285188477	3.219060735373693	2.4341353518737914	0.2942580735276381	1.8633558914584094	2.0233754019907493	3.374618727053044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5355665757671833	0.12390380811192939	-0.42167024156157945	0.48116784526319767	0.3943380731930896	0.5709011032694616	0.5123771729440848	1.04363843446253	-0.27949801807388003	-2.1128896974127787	1.8456772003250506	0.08238800319142468	2.851640043072431	0.43462080142528725	0.020672849344827385	2.1988644523310428	2.402795990193403	2.7727533501858628	3.210991736177429	3.3766641823893275	3.5286798114834905	3.344796543035963	3.1081753565049235	2.969279916749207	2.599662094699217	2.4574609870131474	2.2495565513998104	15.66273845470517	1.8062740109072455	2.0897135462458025	2.6389574833821356	3.29227301425549	3.670690618577391	4.045750075150557	3.994636880525798	3.8588979516982964	3.8255989641616286	3.5855472733815326	3.5729322739654523	3.4792938961491955	0.7746755378661231	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1599674264697977	0.20686501404265495	0.27438748530021245	0.47658023118124715	0.9128701411122615	1.3271343997787275	1.9119997050110469	1.7895169019541342	1.4619133119201424	1.4491059734782523	1.2225100234949107	1.1462323973750204	1.0384259000658744	8428.252658380297
278100000	-30222.274276734453	1.6937643378771696	-30223.96804107233	1.0081883241677634	2024.5863322237774	0.16785044699166699	1.4941134805900107	0.25681555641087866	0.028413918306613398	3.8962083915476535	0.15659820615319167	0.2880777494127197	0.24967603404708627	0.25394479545858933	0.2083014210816021	0.3480677989598832	4.2486095025359017E-4	4.248609502535922E-4	-38673.850018012185	0.0	8.390704271021708	10.574093628139096	16.54231531201828	29.275849272724233	40.88646750201468	58.726656721695576	57.161292642692686	53.061479999264826	57.57566026107188	44.25261786163404	42.845711495102414	36.24536030442986	31.238740345629278	31.238740345629278	31.238740345629278	31.238740345629278	31.238740345629278	31.238740345629278	31.238740345629278	31.238740345629278	31.238740345629278	31.238740345629278	31.238740345629278	31.238740345629278	0.0966209246642555	0.20937936253179512	0.13128301676212423	0.2475705956525697	0.3710421704922349	0.6835232333854738	1.1190107727311989	2.9494207335882567	2.7310035722195543	7.132053522883239	4.376325649416206	1.916309195050706	3.441659002315685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.336959949789317	0.773352409142198	-0.46679231221540984	0.6343403501772573	0.40461994694592796	0.610944924129127	0.4929396879992937	0.9691637331857028	-0.07693963905786648	0.959930054066483	-0.48838972508989137	-0.8258084376770021	3.371508507290905	0.46815233089566305	0.0326751882728232	2.6664463664336853	2.882717879315686	3.288146008944217	3.758183035102374	3.951771999399447	4.128944639292168	3.89801565193381	3.6398792719286344	3.495743535573834	3.0947736740287475	2.939174330169054	2.7143061961967168	20.404909808620488	2.127124458675122	2.358407012336105	2.8059216623876684	3.3767629192329083	3.7107991403784872	4.072893741670165	4.045876967268747	3.971451241258113	4.053099913484187	3.789914530418906	3.7576055582406958	3.590311381507125	0.6175423915739411	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.156329905549301	0.2677711036628846	0.33623929590280155	0.5273287533426059	0.9297961049587595	1.2934751285037127	1.8396770823075859	1.7665409574850879	1.5520425294684859	1.6949100470203933	1.1532890878744162	1.203022100283706	1.0932078463631365	8449.881976939854
278200000	-30260.8082249079	4.0710006003346075	-30264.879225508237	1.0853038746376078	2024.5092166733075	0.17645189100295527	1.4847418010464313	0.25681555641087866	0.041265624932389486	3.891212390051834	0.1495127365555261	0.2880777494127197	0.24904251168676617	0.25446667263053485	0.20841306626997672	0.39110686030196523	4.3394759094324883E-4	4.339475909432511E-4	-38596.26422403874	0.0	5.195914289540603	7.7976622129375945	13.888632877818619	28.287757822204057	40.92755187255245	58.900258531859954	54.727914054283524	50.192482659459515	52.69196659948095	41.393756065808304	42.816595793898145	39.708714387460255	31.343369637988026	31.343369637988026	31.343369637988026	31.343369637988026	31.343369637988026	31.343369637988026	31.343369637988026	31.343369637988026	31.343369637988026	31.343369637988026	31.343369637988026	31.343369637988026	0.25789049318342444	0.30012507746106915	0.163565604091823	0.2646051440049117	0.3630254185433258	0.6676433062341186	1.054452827579307	3.317991177688737	1.7270191872002558	1.73273976541407	0.7204883280718006	1.385476804031427	3.4450027499097304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3552202291882927	0.15166426284356335	-0.6069851545106283	0.4810245340488258	0.3162341631730449	0.6092812028703858	0.457023206303075	1.1463375473003126	-0.652962623604135	0.0033069260057724467	-0.8775298986772554	0.6538704066683544	3.236043558014795	0.5090131240216614	0.03456463871485657	2.469620845054011	2.7050825850527125	3.1452561702563777	3.656504555547502	3.8655905050843278	4.056985055185905	3.8089391361116354	3.5285738047797333	3.371351374121059	2.935646703271312	2.766690967151186	2.5222815381395387	18.544735741805106	1.6478726032028255	2.0538239724815903	2.6310707269991362	3.3424291252691254	3.7118034761709415	4.075845479983391	4.002373891041653	3.915865267664828	3.9644630074852145	3.723130049790373	3.7569257796251785	3.6815706695865984	0.6211882525012996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1860223910981298	0.16442111067638593	0.24642228309664524	0.4408119282661717	0.8949563525442824	1.2908295566109016	1.8399998348846753	1.6892466804659108	1.4480817105356774	1.5933277010443785	1.2514699223225658	1.3353538379324248	1.2132634878472095	8331.384998530504
278300000	-30285.893215199747	6.776367157402707	-30292.66958235715	1.0559289873753726	2024.5385915605698	0.20066786522202099	1.5942974123509046	0.27384515651398733	0.041265624932389486	3.740411204425186	0.1495127365555261	0.28328618379958703	0.24800334134017613	0.2597807602868968	0.20892971457333745	0.3422685291454764	4.4975195912192606E-4	4.497519591219242E-4	-38605.18368988207	0.0	6.243265119302667	8.771087254850476	15.206727900909355	27.455912122771917	38.806123913963496	55.74532203891258	51.61029442380385	47.44510178385352	48.633989022072726	38.875658961391586	37.929194699097025	33.31348672238429	29.33112303124697	29.33112303124697	29.33112303124697	29.33112303124697	29.33112303124697	29.33112303124697	29.33112303124697	29.33112303124697	29.33112303124697	29.33112303124697	29.33112303124697	29.33112303124697	0.1730244150645844	0.2613097338515654	0.1701264717224162	0.29036033779531506	0.3997075020643428	0.6668203834754791	0.8684690475674814	2.8403506467518214	2.522903680675993	3.267581750142349	3.6814298886319547	2.0883225070596927	3.3786491717635623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7543225669009623	0.4122737113840411	-0.4291643117012245	0.5345805840192231	0.3196103389957089	0.5117876847298891	0.2642112265821482	1.1849508446089823	-0.11851701929337641	0.25863969295017514	0.11925104803109786	-0.5669401179085592	2.9306349052647884	0.4408822734172223	0.030953199473455532	2.2666093830286833	2.4702238602570863	2.8521563672050227	3.2947784917884344	3.4773545515734163	3.644440818794148	3.4263909544330726	3.18323432049267	3.04758996333617	2.669927342890322	2.523349426162801	2.311563855051108	18.920254304698894	1.8315033018290003	2.171460773027216	2.721737954982481	3.3125815226438124	3.658578067009047	4.020793497203702	3.943721156926457	3.8595732907254234	3.8843226490604796	3.660368321131082	3.6357211242362184	3.505962321671538	0.6458706257680337	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2045664662286109	0.2116063557051931	0.2963962890268062	0.5154604688651833	0.9268918703600904	1.3052485658106305	1.8583047933730612	1.7089732301387404	1.4747568687318153	1.5267768016239223	1.1925522569714424	1.1489324921689859	1.0602824509353104	8312.51410752492
278400000	-30263.410557560583	-0.09774724986098793	-30263.312810310723	1.0007076259946175	2024.5938129219505	0.19574548600949826	1.5521094889230957	0.3088668631290999	0.041265624932389486	3.752499800450405	0.1495127365555261	0.2912082780168676	0.24252352785265355	0.25823329813633594	0.20803489599414038	0.34394698596049766	4.3335320379212557E-4	4.33353203792124E-4	-38614.169981995015	0.0	8.626491921617351	10.233591549137218	15.719724157355744	27.475887759160745	39.054462144494586	54.020823967709	55.49896397097737	52.68140194934094	54.513300146136935	46.689222973311665	53.048967077292616	56.58092421628533	30.12367466401406	30.12367466401406	30.12367466401406	30.12367466401406	30.12367466401406	30.12367466401406	30.12367466401406	30.12367466401406	30.12367466401406	30.12367466401406	30.12367466401406	30.12367466401406	0.1952466217932273	0.2861776313210386	0.17189589114257325	0.30289615372861234	0.4722194914647158	0.7505254372499012	0.8451668512797413	4.117312075005245	1.7198942973494002	1.3334212719902	2.299074222667681	0.8789811566350199	3.4053113962874804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6334917923673242	0.38234921994448007	-0.5097236970589928	0.5665010102964828	0.4440538819881379	0.4633296424515925	0.11876052076435449	1.583421755452048	-0.8729377075632734	-0.2545148096379434	0.5447585057522724	-0.9614983488238665	3.8932659109588394	0.41866135824614364	0.021862017316901825	3.2641002946554365	3.459908101557407	3.8175774373225133	4.239346893130016	4.401769021215897	4.55071647465546	4.3674342308744345	4.138891667097303	4.006121573433207	3.6495454367998317	3.51211162414575	3.311668617142193	15.618672021901759	2.1548379243781306	2.3256755984214115	2.754916239605105	3.313308811293093	3.6649571372223155	3.9893696012601576	4.016364353388558	3.9642624890749008	3.9984447112750923	3.8435133665935943	3.97121539413137	4.035671900421619	0.5312052625891798	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2043641393372322	0.2845250277969333	0.33652223791652747	0.5188786304168177	0.9030228192241337	1.276460885438811	1.7497076455592913	1.792090412667503	1.5385480082940444	1.7119092464880172	1.4842191112712808	1.6361650044757148	1.8250347500422863	8350.857171684294
278500000	-30206.9771091176	-0.6048959353210543	-30206.37221318228	1.0060550222297941	2024.5884655257155	0.18632503489964083	1.4642679886468197	0.2637237605579267	0.041265624932389486	3.891893294065197	0.15252429689804076	0.28561918986711576	0.25023282325770363	0.2627815376320502	0.20136644924312788	0.38774215470415957	4.3965635893743605E-4	4.396563589374372E-4	-38648.457587479854	0.0	6.097380195289211	8.508338552597378	14.801746326969592	26.925172440332133	41.29290043829917	55.37257279932991	55.81124859507486	51.65982826720448	51.11110105416865	44.352937636565144	43.90474884651821	40.42526968821486	29.108703025395087	29.108703025395087	29.108703025395087	29.108703025395087	29.108703025395087	29.108703025395087	29.108703025395087	29.108703025395087	29.108703025395087	29.108703025395087	29.108703025395087	29.108703025395087	0.09078213597631335	0.18350898964218193	0.10920342392715242	0.20394572128690994	0.3137717547736566	0.5748273746645709	0.9071442235464596	4.269543577058788	3.5569035007560412	2.7101959940468148	4.313843035786669	2.722642870889013	3.3710372025016526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3992927530797825	0.7038011302679565	-0.5190512387068	0.6246414688542473	0.4308119396484775	0.6054039517820173	0.45623167135372406	1.5489607607889329	-0.18261656770151183	-0.2718694084042997	0.4648082076589129	-0.46022611018497056	2.715160702254961	0.20214492855162133	0.019445201590288633	2.4097331949082252	2.5013777055817137	2.679991068747477	2.8819181695953544	2.9732686853044084	3.0566560813840393	2.940094506434873	2.8269616955915438	2.7675324679908404	2.5929425562276007	2.5245112953662985	2.4269412215172865	16.0210537455658	1.8078592027458593	2.141046688812094	2.694745168874712	3.2930616274911038	3.720690582969748	4.01408439533837	4.021975436796546	3.94468046337267	3.9340017153806364	3.792178944139545	3.7820224884110902	3.6994550767634866	0.5457584215196004	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1998971339453903	0.20881807201709024	0.29046418714399547	0.5065984571017389	0.9185513282343647	1.403447559962947	1.8654308316108725	1.8593927445124154	1.5477094672614287	1.564676321355019	1.3939180488132141	1.3136266987604184	1.2699830481542407	8442.085374297574
278600000	-30327.342081436847	1.6385733732462775	-30328.980654810093	0.9898920104419313	2024.6046285375032	0.21562795440181395	1.5039858153108738	0.24049443267256337	0.041265624932389486	3.8680605014976646	0.13056567118470902	0.28805789436398505	0.24380190717408814	0.26602500998465967	0.2021151884772647	0.3972024544478671	4.313472136016106E-4	4.3134721360160884E-4	-38639.953730330395	0.0	6.4635847596251494	9.274273815573704	14.929010430757998	24.832953061806524	38.71224239210201	52.67240975543552	54.64822469907326	50.28266386681772	44.07982016193399	36.81788464559271	34.642180565132435	35.920274287815936	28.71553588927702	28.71553588927702	28.71553588927702	28.71553588927702	28.71553588927702	28.71553588927702	28.71553588927702	28.71553588927702	28.71553588927702	28.71553588927702	28.71553588927702	28.71553588927702	0.20151261784145022	0.3217839569109145	0.1880135392720213	0.31933240336060814	0.4404910986097202	0.6939364282992316	0.9373295627883587	3.019061715228938	2.6083304861596037	1.7074242867842035	3.1108951416051935	2.4186174268352625	3.3574382964885254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6019032799953752	0.46802838010537223	-0.537366401450945	0.5297185994254052	0.3216576606360455	0.45449011673415074	0.3006545871877906	1.1696664301485535	-0.1462357366016891	-0.42372438627084424	0.5999245417411667	-0.25171444597657666	1.7280849028585694	0.1150055346443346	0.020234109795458304	1.5526236418250414	1.6017720922650318	1.709495097760208	1.8226036955579892	1.8879124003157262	1.9471874316094917	1.8519165401720745	1.7846799166700031	1.7556943418302213	1.653866811834812	1.6127955375947234	1.556471462107155	12.500010239561348	1.86618408023601	2.2272443106114483	2.703306328762213	3.2121715236527715	3.6561558908916982	3.9640917844030574	4.000916729174009	3.9176603629633657	3.7860020850254017	3.605983722921323	3.5450720310528587	3.581301879479898	0.6712575268478774	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2042051035961905	0.22352159343074093	0.3193915232087525	0.5165113187106388	0.8552803757027345	1.327761234690362	1.7910015244971405	1.8429323394534507	1.5844746006698427	1.4072279466911612	1.2102005995643854	1.0884720480131123	1.1537257468706168	8310.973075520302
278700000	-30310.341916304278	0.9499837556752493	-30311.291900059954	1.0688479430230724	2024.5256726049222	0.18840642117457856	1.4884295550015703	0.3067109980811402	0.052344071827434877	3.8335432827305813	0.13056567118470902	0.2858604682627037	0.2504854863467585	0.2587115148009448	0.20494253058959058	0.34400422465045116	4.285244729477093E-4	4.285244729477088E-4	-38677.84614449279	0.0	8.881807313681987	9.498068750537684	13.906337596545377	23.968282330923838	37.93905002330413	53.05698645161606	55.53845674789914	53.08897319542972	48.70331452980343	39.57447351044407	32.54612544877749	26.68507099724773	28.23484620729317	28.23484620729317	28.23484620729317	28.23484620729317	28.23484620729317	28.23484620729317	28.23484620729317	28.23484620729317	28.23484620729317	28.23484620729317	28.23484620729317	28.23484620729317	0.1738793339705848	0.2635854422673586	0.18804238893605804	0.26963548719817565	0.3998196257140758	0.6712880921642915	0.9529284998416893	4.075495291475064	4.427959756730038	3.027653085348637	2.5157824975345053	2.892630724384993	3.3405568962281937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7493937032657945	0.4160159987836208	-0.3377101640211066	0.36040358897030084	0.39394251024192944	0.5181848826251025	0.35034148212432475	1.4532076877688462	0.08294664321518443	-0.38015116633804324	-0.18520387272377486	0.13958248593970693	3.141968024605007	0.12314617644788281	0.020249804413177912	2.954348670797923	3.007437992494949	3.121843149433502	3.2432319708080066	3.311103525814067	3.3727465040638096	3.2752043736297303	3.203652087987978	3.171869472845042	3.0632200583248204	3.0195719401305783	2.9593866923256567	14.34044499203615	2.184005062610947	2.251088488523315	2.632344678424095	3.176731386759917	3.635980925271516	3.9713665519895676	4.017075695174622	3.9719692455803224	3.885747087932791	3.6781843020890452	3.4826583277377687	3.2841042703500185	0.4072116545168204	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.204241675796395	0.3126436383350297	0.3332839107545819	0.4892654576421302	0.8408601351820351	1.324934268294191	1.8354922834704979	1.9027985965070142	1.643095390912338	1.4910940163392028	1.2658768302558152	1.0583889442126406	0.857283455893933	8366.554244432835
